Original_ID	New_ID	Cluster_ID	Allele_Number	representative
WP_013001021.1	Strep_C24263A0	Strep_C24263	0	True
WP_210540050.1	Strep_C24263A1	Strep_C24263	1	False
WP_161270358.1	Strep_C24263A2	Strep_C24263	2	False
WP_013000042.1	Strep_C24263A3	Strep_C24263	3	False
WP_010352570.1	Strep_C24263A4	Strep_C24263	4	False
WP_086769588.1	Strep_C24264A0	Strep_C24264	0	True
WP_010352509.1	Strep_C24264A1	Strep_C24264	1	False
WP_150469259.1	Strep_C24265A0	Strep_C24265	0	True
WP_365272174.1	Strep_C24266A0	Strep_C24266	0	True
WP_016327224.1	Strep_C24266A1	Strep_C24266	1	False
WP_030867989.1	Strep_C24266A2	Strep_C24266	2	False
WP_365272605.1	Strep_C24267A0	Strep_C24267	0	True
WP_003976347.1	Strep_C24267A1	Strep_C24267	1	False
WP_369276601.1	Strep_C24268A0	Strep_C24268	0	True
WP_369276742.1	Strep_C24269A0	Strep_C24269	0	True
WP_369276788.1	Strep_C24270A0	Strep_C24270	0	True
WP_369276913.1	Strep_C24271A0	Strep_C24271	0	True
WP_369276935.1	Strep_C24272A0	Strep_C24272	0	True
WP_369277158.1	Strep_C24273A0	Strep_C24273	0	True
WP_369277275.1	Strep_C24274A0	Strep_C24274	0	True
WP_369277367.1	Strep_C24275A0	Strep_C24275	0	True
WP_369277498.1	Strep_C24276A0	Strep_C24276	0	True
WP_369279321.1	Strep_C24277A0	Strep_C24277	0	True
WP_369280052.1	Strep_C24278A0	Strep_C24278	0	True
WP_369280532.1	Strep_C24279A0	Strep_C24279	0	True
WP_369280591.1	Strep_C24280A0	Strep_C24280	0	True
WP_369280772.1	Strep_C24281A0	Strep_C24281	0	True
WP_328840264.1	Strep_C24282A0	Strep_C24282	0	False
WP_150470015.1	Strep_C24282A1	Strep_C24282	1	False
WP_003946961.1	Strep_C24282A2	Strep_C24282	2	True
WP_016325767.1	Strep_C24282A3	Strep_C24282	3	False
WP_045557303.1	Strep_C24282A4	Strep_C24282	4	False
WP_037725740.1	Strep_C24282A5	Strep_C24282	5	False
WP_192364804.1	Strep_C24282A6	Strep_C24282	6	False
WP_010357991.1	Strep_C24282A7	Strep_C24282	7	False
WP_003947735.1	Strep_C24283A0	Strep_C24283	0	True
WP_003947828.1	Strep_C24284A0	Strep_C24284	0	True
WP_328837238.1	Strep_C24285A0	Strep_C24285	0	False
WP_003948308.1	Strep_C24285A1	Strep_C24285	1	True
WP_013001149.1	Strep_C24285A2	Strep_C24285	2	False
WP_086804986.1	Strep_C24285A3	Strep_C24285	3	False
WP_003948367.1	Strep_C24286A0	Strep_C24286	0	True
WP_003948802.1	Strep_C24287A0	Strep_C24287	0	True
WP_003948987.1	Strep_C24288A0	Strep_C24288	0	True
WP_003949915.1	Strep_C24289A0	Strep_C24289	0	True
WP_003949946.1	Strep_C24290A0	Strep_C24290	0	True
WP_045559148.1	Strep_C24290A1	Strep_C24290	1	False
WP_015507593.1	Strep_C24291A0	Strep_C24291	0	True
WP_003971318.1	Strep_C24292A0	Strep_C24292	0	True
WP_011031939.1	Strep_C24292A1	Strep_C24292	1	False
WP_003971387.1	Strep_C24293A0	Strep_C24293	0	True
WP_003971423.1	Strep_C24294A0	Strep_C24294	0	True
WP_011031852.1	Strep_C24294A1	Strep_C24294	1	False
WP_003976473.1	Strep_C24295A0	Strep_C24295	0	True
WP_011028286.1	Strep_C24295A1	Strep_C24295	1	False
WP_328835189.1	Strep_C24296A0	Strep_C24296	0	False
WP_003978712.1	Strep_C24296A1	Strep_C24296	1	True
WP_011026896.1	Strep_C24296A2	Strep_C24296	2	False
WP_016326148.1	Strep_C24297A0	Strep_C24297	0	True
WP_231909178.1	Strep_C24297A1	Strep_C24297	1	False
WP_042799523.1	Strep_C24298A0	Strep_C24298	0	True
WP_045557973.1	Strep_C24298A1	Strep_C24298	1	False
WP_037666693.1	Strep_C24298A2	Strep_C24298	2	False
WP_013004096.1	Strep_C24298A3	Strep_C24298	3	False
WP_234308180.1	Strep_C24299A0	Strep_C24299	0	True
WP_238363767.1	Strep_C24299A1	Strep_C24299	1	False
WP_045558149.1	Strep_C24300A0	Strep_C24300	0	True
WP_086800432.1	Strep_C24300A1	Strep_C24300	1	False
WP_223786226.1	Strep_C24301A0	Strep_C24301	0	True
WP_237310323.1	Strep_C24302A0	Strep_C24302	0	True
WP_237312378.1	Strep_C24303A0	Strep_C24303	0	True
WP_237313916.1	Strep_C24304A0	Strep_C24304	0	True
WP_011039363.1	Strep_C24305A0	Strep_C24305	0	True
WP_011039400.1	Strep_C24306A0	Strep_C24306	0	True
WP_011039596.1	Strep_C24307A0	Strep_C24307	0	True
WP_012998571.1	Strep_C24308A0	Strep_C24308	0	True
WP_013002903.1	Strep_C24309A0	Strep_C24309	0	True
WP_328836535.1	Strep_C24310A0	Strep_C24310	0	False
WP_045559815.1	Strep_C24310A1	Strep_C24310	1	False
WP_037724486.1	Strep_C24310A2	Strep_C24310	2	True
WP_192363594.1	Strep_C24310A3	Strep_C24310	3	False
WP_041668979.1	Strep_C24311A0	Strep_C24311	0	True
WP_049875833.1	Strep_C24312A0	Strep_C24312	0	True
WP_192359116.1	Strep_C24313A0	Strep_C24313	0	True
WP_010350738.1	Strep_C24314A0	Strep_C24314	0	True
WP_010351812.1	Strep_C24315A0	Strep_C24315	0	True
WP_010352227.1	Strep_C24316A0	Strep_C24316	0	True
WP_010352900.1	Strep_C24317A0	Strep_C24317	0	True
WP_086771337.1	Strep_C24318A0	Strep_C24318	0	False
WP_010353909.1	Strep_C24318A1	Strep_C24318	1	True
WP_010355138.1	Strep_C24319A0	Strep_C24319	0	True
WP_010355424.1	Strep_C24320A0	Strep_C24320	0	True
WP_328835786.1	Strep_C24321A0	Strep_C24321	0	False
WP_190047778.1	Strep_C24321A1	Strep_C24321	1	False
WP_010355928.1	Strep_C24321A2	Strep_C24321	2	True
WP_010356034.1	Strep_C24322A0	Strep_C24322	0	True
WP_010357108.1	Strep_C24323A0	Strep_C24323	0	True
WP_010357475.1	Strep_C24324A0	Strep_C24324	0	True
WP_010358164.1	Strep_C24325A0	Strep_C24325	0	True
WP_010358346.1	Strep_C24326A0	Strep_C24326	0	True
WP_010358357.1	Strep_C24327A0	Strep_C24327	0	True
WP_010359156.1	Strep_C24328A0	Strep_C24328	0	True
WP_010360180.1	Strep_C24329A0	Strep_C24329	0	True
WP_010360223.1	Strep_C24330A0	Strep_C24330	0	True
WP_328839278.1	Strep_C24331A0	Strep_C24331	0	False
WP_016325941.1	Strep_C24331A1	Strep_C24331	1	False
WP_010360906.1	Strep_C24331A2	Strep_C24331	2	True
WP_075662318.1	Strep_C24332A0	Strep_C24332	0	True
WP_141655613.1	Strep_C24333A0	Strep_C24333	0	True
WP_143569934.1	Strep_C24334A0	Strep_C24334	0	True
WP_319167443.1	Strep_C24335A0	Strep_C24335	0	True
WP_037692160.1	Strep_C24336A0	Strep_C24336	0	True
WP_086768306.1	Strep_C24336A1	Strep_C24336	1	False
WP_003971870.1	Strep_C24336A2	Strep_C24336	2	False
WP_045555625.1	Strep_C24336A3	Strep_C24336	3	False
WP_013005918.1	Strep_C24336A4	Strep_C24336	4	False
WP_086799650.1	Strep_C24336A5	Strep_C24336	5	False
WP_010356486.1	Strep_C24336A6	Strep_C24336	6	False
WP_319072460.1	Strep_C24337A0	Strep_C24337	0	True
WP_150469423.1	Strep_C24337A1	Strep_C24337	1	False
WP_016327921.1	Strep_C24337A2	Strep_C24337	2	False
WP_193382005.1	Strep_C24337A3	Strep_C24337	3	False
WP_013005770.1	Strep_C24337A4	Strep_C24337	4	False
WP_086802948.1	Strep_C24337A5	Strep_C24337	5	False
WP_010357185.1	Strep_C24337A6	Strep_C24337	6	False
WP_319320263.1	Strep_C24338A0	Strep_C24338	0	True
WP_327348335.1	Strep_C24339A0	Strep_C24339	0	True
WP_012998188.1	Strep_C24339A1	Strep_C24339	1	False
WP_328834928.1	Strep_C24340A0	Strep_C24340	0	True
WP_328835244.1	Strep_C24341A0	Strep_C24341	0	True
WP_328835921.1	Strep_C24342A0	Strep_C24342	0	True
WP_328836447.1	Strep_C24343A0	Strep_C24343	0	True
WP_328836776.1	Strep_C24344A0	Strep_C24344	0	True
WP_328837291.1	Strep_C24345A0	Strep_C24345	0	True
WP_150472485.1	Strep_C24345A1	Strep_C24345	1	False
WP_003974063.1	Strep_C24345A2	Strep_C24345	2	False
WP_045562877.1	Strep_C24345A3	Strep_C24345	3	False
WP_011029941.1	Strep_C24345A4	Strep_C24345	4	False
WP_037723140.1	Strep_C24345A5	Strep_C24345	5	False
WP_086800818.1	Strep_C24345A6	Strep_C24345	6	False
WP_010352560.1	Strep_C24345A7	Strep_C24345	7	False
WP_328839158.1	Strep_C24346A0	Strep_C24346	0	True
WP_328839541.1	Strep_C24347A0	Strep_C24347	0	True
WP_328839563.1	Strep_C24348A0	Strep_C24348	0	True
WP_192364262.1	Strep_C24348A1	Strep_C24348	1	False
WP_328840566.1	Strep_C24349A0	Strep_C24349	0	True
WP_328841658.1	Strep_C24350A0	Strep_C24350	0	True
WP_328842147.1	Strep_C24351A0	Strep_C24351	0	True
WP_037727313.1	Strep_C24351A1	Strep_C24351	1	False
WP_413254501.1	Strep_C24352A0	Strep_C24352	0	True
WP_069757853.1	Strep_C24353A0	Strep_C24353	0	True
WP_328836613.1	Strep_C24354A0	Strep_C24354	0	False
WP_086770840.1	Strep_C24354A1	Strep_C24354	1	True
WP_003973036.1	Strep_C24354A2	Strep_C24354	2	False
WP_045562049.1	Strep_C24354A3	Strep_C24354	3	False
WP_086804400.1	Strep_C24354A4	Strep_C24354	4	False
WP_010353089.1	Strep_C24354A5	Strep_C24354	5	False
WP_328838951.1	Strep_C24355A0	Strep_C24355	0	False
WP_150471242.1	Strep_C24355A1	Strep_C24355	1	True
WP_003975907.1	Strep_C24355A2	Strep_C24355	2	False
WP_045560651.1	Strep_C24355A3	Strep_C24355	3	False
WP_013003269.1	Strep_C24355A4	Strep_C24355	4	False
WP_086798490.1	Strep_C24355A5	Strep_C24355	5	False
WP_010356300.1	Strep_C24355A6	Strep_C24355	6	False
WP_223786221.1	Strep_C24356A0	Strep_C24356	0	True
WP_319178333.1	Strep_C24357A0	Strep_C24357	0	True
WP_369276869.1	Strep_C24358A0	Strep_C24358	0	True
WP_003975941.1	Strep_C24358A1	Strep_C24358	1	False
WP_011028626.1	Strep_C24358A2	Strep_C24358	2	False
WP_369277430.1	Strep_C24359A0	Strep_C24359	0	True
WP_369278225.1	Strep_C24360A0	Strep_C24360	0	True
WP_369278413.1	Strep_C24361A0	Strep_C24361	0	True
WP_369279161.1	Strep_C24362A0	Strep_C24362	0	True
WP_369279442.1	Strep_C24363A0	Strep_C24363	0	True
WP_003973252.1	Strep_C24363A1	Strep_C24363	1	False
WP_369279537.1	Strep_C24364A0	Strep_C24364	0	True
WP_369279672.1	Strep_C24365A0	Strep_C24365	0	True
WP_237313505.1	Strep_C24365A1	Strep_C24365	1	False
WP_369279805.1	Strep_C24366A0	Strep_C24366	0	True
WP_369280513.1	Strep_C24367A0	Strep_C24367	0	True
WP_369280724.1	Strep_C24368A0	Strep_C24368	0	True
WP_010356675.1	Strep_C24368A1	Strep_C24368	1	False
WP_086768641.1	Strep_C24369A0	Strep_C24369	0	False
WP_003949801.1	Strep_C24369A1	Strep_C24369	1	True
WP_003949808.1	Strep_C24370A0	Strep_C24370	0	True
WP_003950190.1	Strep_C24371A0	Strep_C24371	0	True
WP_008404278.1	Strep_C24371A1	Strep_C24371	1	False
WP_010355665.1	Strep_C24371A2	Strep_C24371	2	False
WP_037692967.1	Strep_C24372A0	Strep_C24372	0	False
WP_003950375.1	Strep_C24372A1	Strep_C24372	1	True
WP_045556318.1	Strep_C24372A2	Strep_C24372	2	False
WP_013003076.1	Strep_C24372A3	Strep_C24372	3	False
WP_037695902.1	Strep_C24373A0	Strep_C24373	0	False
WP_086767382.1	Strep_C24373A1	Strep_C24373	1	False
WP_003951073.1	Strep_C24373A2	Strep_C24373	2	True
WP_003973454.1	Strep_C24373A3	Strep_C24373	3	False
WP_009314205.1	Strep_C24373A4	Strep_C24373	4	False
WP_013000459.1	Strep_C24373A5	Strep_C24373	5	False
WP_010354692.1	Strep_C24373A6	Strep_C24373	6	False
WP_003951147.1	Strep_C24374A0	Strep_C24374	0	True
WP_003973373.1	Strep_C24374A1	Strep_C24374	1	False
WP_003951531.1	Strep_C24375A0	Strep_C24375	0	True
WP_015507526.1	Strep_C24376A0	Strep_C24376	0	True
WP_003971315.1	Strep_C24377A0	Strep_C24377	0	True
WP_003971910.1	Strep_C24378A0	Strep_C24378	0	True
WP_003974861.1	Strep_C24379A0	Strep_C24379	0	True
WP_003975062.1	Strep_C24380A0	Strep_C24380	0	True
WP_003975524.1	Strep_C24381A0	Strep_C24381	0	True
WP_011028904.1	Strep_C24381A1	Strep_C24381	1	False
WP_003975554.1	Strep_C24382A0	Strep_C24382	0	True
WP_003976422.1	Strep_C24383A0	Strep_C24383	0	True
WP_016327747.1	Strep_C24384A0	Strep_C24384	0	True
WP_050796848.1	Strep_C24385A0	Strep_C24385	0	True
WP_045558010.1	Strep_C24386A0	Strep_C24386	0	True
WP_003949158.1	Strep_C24387A0	Strep_C24387	0	False
WP_045558747.1	Strep_C24387A1	Strep_C24387	1	True
WP_045558788.1	Strep_C24388A0	Strep_C24388	0	True
WP_192362561.1	Strep_C24388A1	Strep_C24388	1	False
WP_045561049.1	Strep_C24389A0	Strep_C24389	0	True
WP_060883291.1	Strep_C24390A0	Strep_C24390	0	True
WP_328837792.1	Strep_C24391A0	Strep_C24391	0	False
WP_078853473.1	Strep_C24391A1	Strep_C24391	1	True
WP_086797537.1	Strep_C24391A2	Strep_C24391	2	False
WP_328836900.1	Strep_C24392A0	Strep_C24392	0	False
WP_078853898.1	Strep_C24392A1	Strep_C24392	1	True
WP_093790569.1	Strep_C24393A0	Strep_C24393	0	True
WP_107073796.1	Strep_C24394A0	Strep_C24394	0	True
WP_010353153.1	Strep_C24394A1	Strep_C24394	1	False
WP_237310425.1	Strep_C24395A0	Strep_C24395	0	True
WP_237312295.1	Strep_C24396A0	Strep_C24396	0	True
WP_237313281.1	Strep_C24397A0	Strep_C24397	0	True
WP_237313918.1	Strep_C24398A0	Strep_C24398	0	True
WP_011039348.1	Strep_C24399A0	Strep_C24399	0	True
WP_013002462.1	Strep_C24400A0	Strep_C24400	0	True
WP_013004069.1	Strep_C24401A0	Strep_C24401	0	True
WP_192361845.1	Strep_C24402A0	Strep_C24402	0	True
WP_010350291.1	Strep_C24403A0	Strep_C24403	0	True
WP_046706596.1	Strep_C24404A0	Strep_C24404	0	False
WP_045559144.1	Strep_C24404A1	Strep_C24404	1	False
WP_010350579.1	Strep_C24404A2	Strep_C24404	2	True
WP_010350715.1	Strep_C24405A0	Strep_C24405	0	True
WP_010352602.1	Strep_C24406A0	Strep_C24406	0	True
WP_010354267.1	Strep_C24407A0	Strep_C24407	0	True
WP_010359633.1	Strep_C24408A0	Strep_C24408	0	True
WP_010360899.1	Strep_C24409A0	Strep_C24409	0	True
WP_029183476.1	Strep_C24410A0	Strep_C24410	0	True
WP_029184439.1	Strep_C24411A0	Strep_C24411	0	True
WP_059048313.1	Strep_C24412A0	Strep_C24412	0	True
WP_141655548.1	Strep_C24413A0	Strep_C24413	0	True
WP_037689968.1	Strep_C24414A0	Strep_C24414	0	True
WP_086804416.1	Strep_C24414A1	Strep_C24414	1	False
WP_037701766.1	Strep_C24415A0	Strep_C24415	0	True
WP_086769448.1	Strep_C24415A1	Strep_C24415	1	False
WP_045557122.1	Strep_C24415A2	Strep_C24415	2	False
WP_013004894.1	Strep_C24415A3	Strep_C24415	3	False
WP_010350290.1	Strep_C24415A4	Strep_C24415	4	False
WP_037703615.1	Strep_C24416A0	Strep_C24416	0	True
WP_319763640.1	Strep_C24417A0	Strep_C24417	0	True
WP_010642591.1	Strep_C24417A1	Strep_C24417	1	False
WP_045559143.1	Strep_C24417A2	Strep_C24417	2	False
WP_013000930.1	Strep_C24417A3	Strep_C24417	3	False
WP_029183392.1	Strep_C24417A4	Strep_C24417	4	False
WP_319766991.1	Strep_C24418A0	Strep_C24418	0	True
WP_150473309.1	Strep_C24418A1	Strep_C24418	1	False
WP_003949595.1	Strep_C24418A2	Strep_C24418	2	False
WP_016328097.1	Strep_C24418A3	Strep_C24418	3	False
WP_193381887.1	Strep_C24418A4	Strep_C24418	4	False
WP_011031693.1	Strep_C24418A5	Strep_C24418	5	False
WP_013006344.1	Strep_C24418A6	Strep_C24418	6	False
WP_086802650.1	Strep_C24418A7	Strep_C24418	7	False
WP_010351374.1	Strep_C24418A8	Strep_C24418	8	False
WP_327341540.1	Strep_C24419A0	Strep_C24419	0	True
WP_037728726.1	Strep_C24419A1	Strep_C24419	1	False
WP_328834756.1	Strep_C24420A0	Strep_C24420	0	True
WP_328834788.1	Strep_C24421A0	Strep_C24421	0	True
WP_328835390.1	Strep_C24422A0	Strep_C24422	0	True
WP_328835429.1	Strep_C24423A0	Strep_C24423	0	True
WP_328836558.1	Strep_C24424A0	Strep_C24424	0	True
WP_086772824.1	Strep_C24424A1	Strep_C24424	1	False
WP_008414158.1	Strep_C24424A2	Strep_C24424	2	False
WP_003972860.1	Strep_C24424A3	Strep_C24424	3	False
WP_045559857.1	Strep_C24424A4	Strep_C24424	4	False
WP_012999892.1	Strep_C24424A5	Strep_C24424	5	False
WP_086802341.1	Strep_C24424A6	Strep_C24424	6	False
WP_010353195.1	Strep_C24424A7	Strep_C24424	7	False
WP_328839161.1	Strep_C24425A0	Strep_C24425	0	True
WP_328839361.1	Strep_C24426A0	Strep_C24426	0	True
WP_045557383.1	Strep_C24426A1	Strep_C24426	1	False
WP_086799726.1	Strep_C24426A2	Strep_C24426	2	False
WP_013001060.1	Strep_C24427A0	Strep_C24427	0	True
WP_086765745.1	Strep_C24428A0	Strep_C24428	0	True
WP_016325625.1	Strep_C24428A1	Strep_C24428	1	False
WP_161269971.1	Strep_C24428A2	Strep_C24428	2	False
WP_328836725.1	Strep_C24429A0	Strep_C24429	0	False
WP_086770316.1	Strep_C24429A1	Strep_C24429	1	True
WP_045561131.1	Strep_C24429A2	Strep_C24429	2	False
WP_013000282.1	Strep_C24429A3	Strep_C24429	3	False
WP_086805014.1	Strep_C24429A4	Strep_C24429	4	False
WP_010358959.1	Strep_C24429A5	Strep_C24429	5	False
WP_210540070.1	Strep_C24430A0	Strep_C24430	0	True
WP_148274192.1	Strep_C24430A1	Strep_C24430	1	False
WP_328737113.1	Strep_C24431A0	Strep_C24431	0	True
WP_369276680.1	Strep_C24432A0	Strep_C24432	0	True
WP_328838635.1	Strep_C24433A0	Strep_C24433	0	False
WP_369276995.1	Strep_C24433A1	Strep_C24433	1	True
WP_369277943.1	Strep_C24434A0	Strep_C24434	0	True
WP_369278930.1	Strep_C24435A0	Strep_C24435	0	True
WP_369279133.1	Strep_C24436A0	Strep_C24436	0	True
WP_010352695.1	Strep_C24436A1	Strep_C24436	1	False
WP_369279532.1	Strep_C24437A0	Strep_C24437	0	True
WP_369279786.1	Strep_C24438A0	Strep_C24438	0	True
WP_369280460.1	Strep_C24439A0	Strep_C24439	0	True
WP_003947186.1	Strep_C24440A0	Strep_C24440	0	True
WP_003948326.1	Strep_C24441A0	Strep_C24441	0	True
WP_003949083.1	Strep_C24442A0	Strep_C24442	0	True
WP_045558106.1	Strep_C24442A1	Strep_C24442	1	False
WP_003949777.1	Strep_C24443A0	Strep_C24443	0	True
WP_003950301.1	Strep_C24444A0	Strep_C24444	0	True
WP_005481623.1	Strep_C24445A0	Strep_C24445	0	False
WP_369279477.1	Strep_C24445A1	Strep_C24445	1	False
WP_003951348.1	Strep_C24445A2	Strep_C24445	2	True
WP_016327459.1	Strep_C24445A3	Strep_C24445	3	False
WP_237313174.1	Strep_C24445A4	Strep_C24445	4	False
WP_078853766.1	Strep_C24445A5	Strep_C24445	5	False
WP_029183759.1	Strep_C24445A6	Strep_C24445	6	False
WP_015507865.1	Strep_C24446A0	Strep_C24446	0	True
WP_037695630.1	Strep_C24447A0	Strep_C24447	0	False
WP_150469464.1	Strep_C24447A1	Strep_C24447	1	False
WP_003972102.1	Strep_C24447A2	Strep_C24447	2	True
WP_237311755.1	Strep_C24447A3	Strep_C24447	3	False
WP_013005725.1	Strep_C24447A4	Strep_C24447	4	False
WP_045561828.1	Strep_C24447A5	Strep_C24447	5	False
WP_010352858.1	Strep_C24447A6	Strep_C24447	6	False
WP_003972365.1	Strep_C24448A0	Strep_C24448	0	True
WP_003972544.1	Strep_C24449A0	Strep_C24449	0	True
WP_011030914.1	Strep_C24449A1	Strep_C24449	1	False
WP_003974464.1	Strep_C24450A0	Strep_C24450	0	True
WP_327342084.1	Strep_C24451A0	Strep_C24451	0	False
WP_003978131.1	Strep_C24451A1	Strep_C24451	1	True
WP_045560135.1	Strep_C24451A2	Strep_C24451	2	False
WP_012998746.1	Strep_C24451A3	Strep_C24451	3	False
WP_086804658.1	Strep_C24451A4	Strep_C24451	4	False
WP_086772900.1	Strep_C24452A0	Strep_C24452	0	False
WP_003978178.1	Strep_C24452A1	Strep_C24452	1	True
WP_011027293.1	Strep_C24452A2	Strep_C24452	2	False
WP_010352335.1	Strep_C24452A3	Strep_C24452	3	False
WP_011029249.1	Strep_C24453A0	Strep_C24453	0	True
WP_011031452.1	Strep_C24454A0	Strep_C24454	0	True
WP_016325323.1	Strep_C24455A0	Strep_C24455	0	True
WP_011031323.1	Strep_C24455A1	Strep_C24455	1	False
WP_016328231.1	Strep_C24456A0	Strep_C24456	0	True
WP_234328744.1	Strep_C24456A1	Strep_C24456	1	False
WP_369279170.1	Strep_C24457A0	Strep_C24457	0	False
WP_046247792.1	Strep_C24457A1	Strep_C24457	1	True
WP_161270184.1	Strep_C24457A2	Strep_C24457	2	False
WP_234308087.1	Strep_C24458A0	Strep_C24458	0	True
WP_045559799.1	Strep_C24459A0	Strep_C24459	0	True
WP_012999845.1	Strep_C24459A1	Strep_C24459	1	False
WP_086799155.1	Strep_C24459A2	Strep_C24459	2	False
WP_045560697.1	Strep_C24460A0	Strep_C24460	0	True
WP_192332897.1	Strep_C24460A1	Strep_C24460	1	False
WP_037694471.1	Strep_C24461A0	Strep_C24461	0	False
WP_369279106.1	Strep_C24461A1	Strep_C24461	1	False
WP_003974083.1	Strep_C24461A2	Strep_C24461	2	False
WP_045562890.1	Strep_C24461A3	Strep_C24461	3	True
WP_013001235.1	Strep_C24461A4	Strep_C24461	4	False
WP_086800259.1	Strep_C24461A5	Strep_C24461	5	False
WP_010352537.1	Strep_C24461A6	Strep_C24461	6	False
WP_052683101.1	Strep_C24462A0	Strep_C24462	0	True
WP_060886259.1	Strep_C24463A0	Strep_C24463	0	True
WP_237309698.1	Strep_C24464A0	Strep_C24464	0	True
WP_148274200.1	Strep_C24464A1	Strep_C24464	1	False
WP_237309866.1	Strep_C24465A0	Strep_C24465	0	True
WP_237310239.1	Strep_C24466A0	Strep_C24466	0	True
WP_237312167.1	Strep_C24467A0	Strep_C24467	0	True
WP_237314492.1	Strep_C24468A0	Strep_C24468	0	True
WP_371271706.1	Strep_C24469A0	Strep_C24469	0	True
WP_192362652.1	Strep_C24469A1	Strep_C24469	1	False
WP_443033182.1	Strep_C24470A0	Strep_C24470	0	True
WP_016327626.1	Strep_C24471A0	Strep_C24471	0	False
WP_011030694.1	Strep_C24471A1	Strep_C24471	1	True
WP_238363735.1	Strep_C24472A0	Strep_C24472	0	True
WP_013002334.1	Strep_C24473A0	Strep_C24473	0	True
WP_029183546.1	Strep_C24473A1	Strep_C24473	1	False
WP_013003627.1	Strep_C24474A0	Strep_C24474	0	True
WP_013004327.1	Strep_C24475A0	Strep_C24475	0	True
WP_041669638.1	Strep_C24476A0	Strep_C24476	0	True
WP_078580301.1	Strep_C24477A0	Strep_C24477	0	True
WP_086802218.1	Strep_C24478A0	Strep_C24478	0	True
WP_029184682.1	Strep_C24478A1	Strep_C24478	1	False
WP_192358993.1	Strep_C24479A0	Strep_C24479	0	True
WP_218780826.1	Strep_C24480A0	Strep_C24480	0	True
WP_010350137.1	Strep_C24481A0	Strep_C24481	0	True
WP_010352281.1	Strep_C24481A1	Strep_C24481	1	False
WP_010351399.1	Strep_C24482A0	Strep_C24482	0	True
WP_010352608.1	Strep_C24483A0	Strep_C24483	0	True
WP_010352951.1	Strep_C24484A0	Strep_C24484	0	True
WP_010353360.1	Strep_C24485A0	Strep_C24485	0	True
WP_010356077.1	Strep_C24486A0	Strep_C24486	0	True
WP_010356168.1	Strep_C24487A0	Strep_C24487	0	True
WP_369277776.1	Strep_C24488A0	Strep_C24488	0	False
WP_010357942.1	Strep_C24488A1	Strep_C24488	1	True
WP_010360064.1	Strep_C24489A0	Strep_C24489	0	True
WP_029183523.1	Strep_C24490A0	Strep_C24490	0	True
WP_029183784.1	Strep_C24491A0	Strep_C24491	0	True
WP_141655612.1	Strep_C24492A0	Strep_C24492	0	True
WP_223786174.1	Strep_C24493A0	Strep_C24493	0	True
WP_319167492.1	Strep_C24494A0	Strep_C24494	0	True
WP_338715953.1	Strep_C24495A0	Strep_C24495	0	True
WP_338715981.1	Strep_C24496A0	Strep_C24496	0	True
WP_003956432.1	Strep_C24497A0	Strep_C24497	0	True
WP_010354218.1	Strep_C24497A1	Strep_C24497	1	False
WP_003948617.1	Strep_C24497A2	Strep_C24497	2	False
WP_143677434.1	Strep_C24498A0	Strep_C24498	0	True
WP_327341825.1	Strep_C24499A0	Strep_C24499	0	True
WP_328834814.1	Strep_C24500A0	Strep_C24500	0	True
WP_010355206.1	Strep_C24500A1	Strep_C24500	1	False
WP_328834993.1	Strep_C24501A0	Strep_C24501	0	True
WP_328835523.1	Strep_C24502A0	Strep_C24502	0	True
WP_328835897.1	Strep_C24503A0	Strep_C24503	0	True
WP_328837690.1	Strep_C24504A0	Strep_C24504	0	True
WP_328838289.1	Strep_C24505A0	Strep_C24505	0	True
WP_328839315.1	Strep_C24506A0	Strep_C24506	0	True
WP_045557746.1	Strep_C24506A1	Strep_C24506	1	False
WP_037723886.1	Strep_C24506A2	Strep_C24506	2	False
WP_060884781.1	Strep_C24506A3	Strep_C24506	3	False
WP_328839483.1	Strep_C24507A0	Strep_C24507	0	True
WP_328839580.1	Strep_C24508A0	Strep_C24508	0	True
WP_328840167.1	Strep_C24509A0	Strep_C24509	0	True
WP_150469711.1	Strep_C24509A1	Strep_C24509	1	False
WP_003947136.1	Strep_C24509A2	Strep_C24509	2	False
WP_003977708.1	Strep_C24509A3	Strep_C24509	3	False
WP_045557164.1	Strep_C24509A4	Strep_C24509	4	False
WP_013004939.1	Strep_C24509A5	Strep_C24509	5	False
WP_086797344.1	Strep_C24509A6	Strep_C24509	6	False
WP_010354676.1	Strep_C24509A7	Strep_C24509	7	False
WP_328841158.1	Strep_C24510A0	Strep_C24510	0	True
WP_365271840.1	Strep_C24510A1	Strep_C24510	1	False
WP_003971816.1	Strep_C24510A2	Strep_C24510	2	False
WP_045555858.1	Strep_C24510A3	Strep_C24510	3	False
WP_013005977.1	Strep_C24510A4	Strep_C24510	4	False
WP_192361888.1	Strep_C24510A5	Strep_C24510	5	False
WP_328841509.1	Strep_C24511A0	Strep_C24511	0	True
WP_037691365.1	Strep_C24512A0	Strep_C24512	0	False
WP_086770406.1	Strep_C24512A1	Strep_C24512	1	True
WP_003947422.1	Strep_C24512A2	Strep_C24512	2	False
WP_003976954.1	Strep_C24512A3	Strep_C24512	3	False
WP_033529158.1	Strep_C24512A4	Strep_C24512	4	False
WP_013004614.1	Strep_C24512A5	Strep_C24512	5	False
WP_010356105.1	Strep_C24512A6	Strep_C24512	6	False
