gene	dominant_allele	dominant_count	dominant_frequency	dominant_proteins	cluster_representative	alternative_proteins	total_alleles	total_strains_with_gene
Strep_C3812	Strep_C3812A0	1	0.007142857142857143	A0A2S1T237	A0A2S1T237		1	1
Strep_C38120	Strep_C38120A0	1	0.007142857142857143	A0A0F7N5P9	A0A0F7N5P9	A0A2K9F0Y6,A0A3S8VNX8	3	3
Strep_C38121	Strep_C38121A0	1	0.007142857142857143	A0A0F7NCL9	A0A0F7NCL9	A0A2K9ERW1,A0A3Q8UT29,A0A5R9M7K9	4	4
Strep_C38122	Strep_C38122A0	1	0.007142857142857143	A0A0M4DF98	A0A0M4DF98	A0A6G9FHM7	2	2
Strep_C38123	Strep_C38123A0	1	0.007142857142857143	A0A0K2AVT2	A0A0K2AVT2		1	1
Strep_C38124	Strep_C38124A0	1	0.007142857142857143	A0A0K2B189	A0A0K2B189		1	1
Strep_C38125	Strep_C38125A0	1	0.007142857142857143	A0A0M3QPC3	A0A0M3QPC3		1	1
Strep_C38126	Strep_C38126A0	1	0.007142857142857143	A0A0M4EBP1	A0A0M4EBP1	A0A2S2GJE5	2	2
Strep_C38127	Strep_C38127A0	1	0.007142857142857143	A0A0U3P316	A0A0U3P316		1	1
Strep_C38128	Strep_C38128A0	1	0.007142857142857143	A0A143CDI3	A0A143CDI3	A0A6G5RRG2	2	2
Strep_C38129	Strep_C38129A0	1	0.007142857142857143	A0A1A9J5X1	A0A1A9J5X1	A0A6H0CGM4,A0A1P8TR75	3	3
Strep_C3813	Strep_C3813A0	1	0.007142857142857143	A0A346C1I8	A0A346C1I8		1	1
Strep_C38130	Strep_C38130A0	1	0.007142857142857143	S5VGF2	A0A1A9IUE7	A0A0B5I550,A0A2U9NWQ4,A0A2Z4JCX1	23	23
Strep_C38131	Strep_C38131A0	1	0.007142857142857143	A0A191V4A7	A0A191V4A7		1	1
Strep_C38132	Strep_C38132A0	1	0.007142857142857143	A0A0F7NK28	A0A1B1MLP2	A0A2S1T0A0,A0A2K9EN00,A0A3S8VYU1	8	8
Strep_C38133	Strep_C38133A0	1	0.007142857142857143	A0A1B1AQM1	A0A1B1AQM1		1	1
Strep_C38134	Strep_C38134A0	1	0.007142857142857143	J1RPB1	A0A1D7VE59	A0A3Q9KB57	3	3
Strep_C38135	Strep_C38135A0	1	0.007142857142857143	A0A143CDR8	A0A1S6J5I9	A0A191V4X2	3	3
Strep_C38136	Strep_C38136A0	1	0.007142857142857143	A0A0U3NSI7	A0A1U9QWT1	A0A143C069,A0A6C0Q1E4,A0A6G5RD23	15	15
Strep_C38137	Strep_C38137A0	1	0.007142857142857143	A0A0M4DNL5	A0A1W5Z0W0		2	2
Strep_C38138	Strep_C38138A0	1	0.007142857142857143	B1VN47	A0A1V0U4F4	N0CJV8,A0A7H0NUU7,A0A6N9VGE5	6	6
Strep_C38139	Strep_C38139A0	1	0.007142857142857143	A0A1V0R8P8	A0A1V0R8P8		1	1
Strep_C3814	Strep_C3814A0	1	0.007142857142857143	A0A0F7G0I4	A0A0F7G0I4	A0A7H8H678	2	2
Strep_C38140	Strep_C38140A0	1	0.007142857142857143	A0A1V0TKA0	A0A1V0TKA0	A0A345I208,A0A6H0CHD6,A0A6I6S995	4	4
Strep_C38141	Strep_C38141A0	1	0.007142857142857143	A0A1V0TJP3	A0A1V0TJP3		1	1
Strep_C38142	Strep_C38142A0	1	0.007142857142857143	A0A8B1NH61	A0A1V0TVZ5	A0A8A1V5N2,A0A0A8ELJ9,A0A1D7VTL1	8	8
Strep_C38143	Strep_C38143A0	1	0.007142857142857143	A0A1V0TZW8	A0A1V0TZW8		1	1
Strep_C38144	Strep_C38144A0	1	0.007142857142857143	A0A1W7D1D6	A0A1W7D1D6	A0A7L5SQZ0	2	2
Strep_C38145	Strep_C38145A0	1	0.007142857142857143	A0A1Z1WDU0	A0A1Z1WDU0		1	1
Strep_C38146	Strep_C38146A0	1	0.007142857142857143	G2P0J2	A0A1H4KEZ4	A0A346C7T8,A0A6M4PVB5,A0A7G1NUH8	5	5
Strep_C38147	Strep_C38147A0	1	0.007142857142857143	A0A1H4KL21	A0A1H4KL21		1	1
Strep_C38148	Strep_C38148A0	1	0.007142857142857143	D7BZU8	A0A1H4NNI1	A0A7L5SUH0	3	3
Strep_C38149	Strep_C38149A0	1	0.007142857142857143	A0A1H4RNE0	A0A1H4RNE0		1	1
Strep_C3815	Strep_C3815A0	1	0.007142857142857143	A0A7H0NM31	A0A7H0NM31		1	1
Strep_C38150	Strep_C38150A0	1	0.007142857142857143	G2PGY0	A0A2K8PSY3	L8EZW2,A0A2Z4JF18,A0A344UB00	17	17
Strep_C38151	Strep_C38151A0	1	0.007142857142857143	A0A1U9P782	G9MBV5	A0A344UBH9,A0A3S8Y103,A0A3Q8W4L5	7	7
Strep_C38152	Strep_C38152A0	1	0.007142857142857143	A0A2N9BCV4	A0A2N9BCV4		1	1
Strep_C38153	Strep_C38153A0	1	0.007142857142857143	A0A2R4T664	A0A2R4T664		1	1
Strep_C38154	Strep_C38154A0	1	0.007142857142857143	G2NEK2	A0A2S2G7I4		2	2
Strep_C38155	Strep_C38155A0	1	0.007142857142857143	A0A2U9P0B3	A0A2U9P0B3		1	1
Strep_C38156	Strep_C38156A0	1	0.007142857142857143	I2NAL2	A0A2U9PB70	A0A8B1NN65,A0A0N6ZGP7,A0A191V6V8	50	50
Strep_C38157	Strep_C38157A0	1	0.007142857142857143	A0A2Z4J935	A0A2Z4J935	A0A6G9GSK3	2	2
Strep_C38158	Strep_C38158A0	1	0.007142857142857143	A0A2Z5JJY2	A0A2Z5JJY2		1	1
Strep_C38159	Strep_C38159A0	1	0.007142857142857143	A0A2Z5JI65	A0A2Z5JI65		1	1
Strep_C3816	Strep_C3816A0	1	0.007142857142857143	A0A3S8VXR5	A0A3S8VXR5	A0A7G7BVW9	2	2
Strep_C38160	Strep_C38160A0	1	0.007142857142857143	A0A0B5I3V8	A0A2Z5JRE6	A0A2R4T7Y3,A0A5P2ASN0,A0A6I6FCI0	7	7
Strep_C38161	Strep_C38161A0	1	0.007142857142857143	A0A2Z5JS79	A0A2Z5JS79		1	1
Strep_C38162	Strep_C38162A0	1	0.007142857142857143	A0A345HYN1	A0A345HYN1		1	1
Strep_C38163	Strep_C38163A0	1	0.007142857142857143	A0A1D8FWV3	A0A1D8FWV3		1	1
Strep_C38164	Strep_C38164A19	4	0.02857142857142857	A0A1S6JEP2	A0A2K9F8T7	A0A5P2B7P1,A0A1P8TMN7,A0A6N9VPQ9	127	140
Strep_C38165	Strep_C38165A0	1	0.007142857142857143	A0A5B7V2D0	A0A5B7V2D0	A0A4P6TRU8,A0A516RG34,A0A7H0I8V7	4	4
Strep_C38166	Strep_C38166A0	1	0.007142857142857143	C9YW08	A0A6H0CQ22	N0CYS3,A0A0A8EGJ1,A0A0B5IDE7	10	10
Strep_C38167	Strep_C38167A0	1	0.007142857142857143	A0A3S9PKM7	A0A3S9PKM7		1	1
Strep_C38168	Strep_C38168A0	1	0.007142857142857143	G2NEA7	A0A3Q8V1B0	B1VW36,A0A0K2AS12,A0A0U3KCQ6	81	81
Strep_C38169	Strep_C38169A0	1	0.007142857142857143	A0A3Q8V1X5	A0A3Q8V1X5		1	1
Strep_C3817	Strep_C3817A0	1	0.007142857142857143	A0A494UKM1	A0A494UKM1		1	1
Strep_C38170	Strep_C38170A0	1	0.007142857142857143	A0A3S8WK10	A0A3S8WK10		1	1
Strep_C38171	Strep_C38171A0	1	0.007142857142857143	Q827C4	A0A3Q8VFH2	G2NRT4,A0A143BWI9,A0A1B1M527	64	64
Strep_C38172	Strep_C38172A0	1	0.007142857142857143	A0A3Q9KWQ8	A0A3Q9KWQ8		1	1
Strep_C38173	Strep_C38173A0	1	0.007142857142857143	A0A3Q8VRD4	A0A3Q8VRD4		1	1
Strep_C38174	Strep_C38174A0	1	0.007142857142857143	A0A3Q8VUW5	A0A3Q8VUW5		1	1
Strep_C38175	Strep_C38175A0	1	0.007142857142857143	A0A387HRN3	A0A387HRN3		1	1
Strep_C38176	Strep_C38176A0	1	0.007142857142857143	A0A1D7YG77	A0A387HSZ7		2	2
Strep_C38177	Strep_C38177A0	1	0.007142857142857143	A0A3Q9KEC0	A0A3Q9KEC0		1	1
Strep_C38178	Strep_C38178A0	1	0.007142857142857143	A0A0G3UE71	A0A3S9Y5D4	A0A2K8PP16,A0A3G4VLS2,A0A5P2D924	5	5
Strep_C38179	Strep_C38179A0	1	0.007142857142857143	J1S7E8	A0A3S9YEZ8	L8EU58,A0A0A8EML7,A0A1D7VUC2	8	8
Strep_C3818	Strep_C3818A0	1	0.007142857142857143	A0A1U9QRD3	A0A6C0Q8X0		2	2
Strep_C38180	Strep_C38180A0	1	0.007142857142857143	A0A2K9ES38	A0A3Q8USP7		2	2
Strep_C38181	Strep_C38181A0	1	0.007142857142857143	A0A3Q9BVF2	A0A3Q9BVF2		1	1
Strep_C38182	Strep_C38182A0	1	0.007142857142857143	A0A3Q9C263	A0A3Q9C263		1	1
Strep_C38183	Strep_C38183A0	1	0.007142857142857143	Q828U2	A0A3S9HX69	S5VJI8,A0A2U9NZ39,A0A2Z4J5T3	35	35
Strep_C38184	Strep_C38184A0	1	0.007142857142857143	A0A3S9IAW8	A0A3S9IAW8		1	1
Strep_C38185	Strep_C38185A0	1	0.007142857142857143	A0A3S9IFE5	A0A3S9IFE5		1	1
Strep_C38186	Strep_C38186A0	1	0.007142857142857143	Q825N6	A0A3S9M0C8	C9Z1U5,A0A3Q9KLQ0,A0A3Q9C4S6	24	24
Strep_C38187	Strep_C38187A0	1	0.007142857142857143	A0A0N6ZVC5	A0A3S9M598	A0A0B5DPV9	3	3
Strep_C38188	Strep_C38188A0	1	0.007142857142857143	A0A5R9M3B8	A0A5R9M3B8		1	1
Strep_C38189	Strep_C38189A0	1	0.007142857142857143	A0A5R9M4J3	A0A5R9M4J3		1	1
Strep_C3819	Strep_C3819A0	1	0.007142857142857143	A0A7G6XQR8	A0A7G6XQR8		1	1
Strep_C38190	Strep_C38190A0	1	0.007142857142857143	A0A7G5Y603	A0A7G5Y603		1	1
Strep_C38191	Strep_C38191A0	1	0.007142857142857143	A0A514JK72	A0A514JK72		1	1
Strep_C38192	Strep_C38192A0	1	0.007142857142857143	A0A514JLS5	A0A514JLS5		1	1
Strep_C38193	Strep_C38193A0	1	0.007142857142857143	A0A5P2X3S6	A0A516R209		2	2
Strep_C38194	Strep_C38194A0	1	0.007142857142857143	A0A7G3UEH8	A0A5B8IMR2		2	2
Strep_C38195	Strep_C38195A0	1	0.007142857142857143	A0A5B8IGM5	A0A5B8IGM5	A0A5P2C1V1,A0A5P2BAL6,A0A5P2CER8	6	6
Strep_C38196	Strep_C38196A0	1	0.007142857142857143	A0A5B8IKP3	A0A5B8IKP3		1	1
Strep_C38197	Strep_C38197A0	1	0.007142857142857143	A0A7G3USA0	A0A5B8JCQ8		2	2
Strep_C38198	Strep_C38198A0	1	0.007142857142857143	A0A7G3UPV8	A0A5B8JDP1		2	2
Strep_C38199	Strep_C38199A0	1	0.007142857142857143	D7CC71	A0A5P2CAT0	Q82JV8,A0A1B1MI36,A0A1L7GK29	67	67
Strep_C382	Strep_C382A0	1	0.007142857142857143	G2NR40	A0A387HT32	A0A4V1A065	3	3
Strep_C3820	Strep_C3820A0	1	0.007142857142857143	A0A7G3UFZ6	A0A7G3UFZ6		1	1
Strep_C38200	Strep_C38200A0	1	0.007142857142857143	A0A5P2BUJ9	A0A5P2BUJ9		1	1
Strep_C38201	Strep_C38201A0	1	0.007142857142857143	A0A1Z1WDJ9	A0A5J6GC73	A0A3Q8V1E1,A0A1P8TIW0	4	4
Strep_C38202	Strep_C38202A0	1	0.007142857142857143	A0A345I1A6	A0A5J6GPB2		2	2
Strep_C38203	Strep_C38203A0	1	0.007142857142857143	A0A5P2VY89	A0A5P2VY89		1	1
Strep_C38204	Strep_C38204A0	1	0.007142857142857143	A0A5J6F3R3	A0A5J6F3R3		1	1
Strep_C38205	Strep_C38205A0	1	0.007142857142857143	A0A5P9WDE7	A0A5P9WDE7		1	1
Strep_C38206	Strep_C38206A0	1	0.007142857142857143	A0A5B7UMA7	A0A5P2UER7	A0A5P2X5H4,A0A5B8IDX1,A0A7T1WWC0	5	5
Strep_C38207	Strep_C38207A0	1	0.007142857142857143	A0A0U3PJK3	A0A5P2UI88	A0A1D7YM08,A0A5P2DQB1,A0A5J6JDG7	15	15
Strep_C38208	Strep_C38208A0	1	0.007142857142857143	A0A5P2UKE5	A0A5P2UKE5	A0A7G6XBG3	2	2
Strep_C38209	Strep_C38209A0	1	0.007142857142857143	D7BWY6	A0A5P8JYR3	Q827U9,A0A0U3FEA6,A0A0N6ZQZ5	75	75
Strep_C3821	Strep_C3821A0	1	0.007142857142857143	A0A0F7NEM9	A0A0F7NEM9	A0A2K9EPQ7,A0A3Q8UU82	3	3
Strep_C38210	Strep_C38210A0	1	0.007142857142857143	A0A2U9PCE8	A0A5P8K271		2	2
Strep_C38211	Strep_C38211A0	1	0.007142857142857143	A0A1D7YFZ0	A0A5P8K2F4	A0A2R4JML3,A0A2Z4J3W1,A0A3Q9C3A8	7	7
Strep_C38212	Strep_C38212A0	1	0.007142857142857143	A0A0U3PXG0	A0A6I6F5N7		2	2
Strep_C38213	Strep_C38213A0	1	0.007142857142857143	A0A0A8F0Z6	A0A6I6N798	A0A1V0TKF6,A0A1Z1W5N2,A0A5B7UN87	10	10
Strep_C38214	Strep_C38214A0	1	0.007142857142857143	D7C260	A0A6I6WJZ6		2	2
Strep_C38215	Strep_C38215A0	1	0.007142857142857143	A0A6I6WK25	A0A6I6WK25		1	1
Strep_C38216	Strep_C38216A0	1	0.007142857142857143	A0A6I6WQ25	A0A6I6WQ25		1	1
Strep_C38217	Strep_C38217A0	1	0.007142857142857143	A0A1W5XYQ5	A0A6I6S734		2	2
Strep_C38218	Strep_C38218A0	1	0.007142857142857143	A0A6I6RUC1	A0A6I6RUC1		1	1
Strep_C38219	Strep_C38219A0	1	0.007142857142857143	A0A6I6SF03	A0A6I6SF03		1	1
Strep_C3822	Strep_C3822A0	1	0.007142857142857143	A0A1H5BAY4	A0A1H5BAY4		1	1
Strep_C38220	Strep_C38220A0	1	0.007142857142857143	A0A6C0PX82	A0A6C0PX82		1	1
Strep_C38221	Strep_C38221A0	1	0.007142857142857143	A0A2Z5J6N2	A0A6G9GY22	A0A345HTH4,A0A5P2CVJ3,A0A7H8N1E8	5	5
Strep_C38222	Strep_C38222A0	1	0.007142857142857143	A0A6M4PSM7	A0A6M4PSM7		1	1
Strep_C38223	Strep_C38223A0	1	0.007142857142857143	D7BWG5	A0A7H8IH61	A0A222SM78,A0A7L5T9E5	4	4
Strep_C38224	Strep_C38224A0	1	0.007142857142857143	A0A7H8IVC0	A0A7H8IVC0		1	1
Strep_C38225	Strep_C38225A0	1	0.007142857142857143	A0A7H8J262	A0A7H8J262	A0A7H8NI17	2	2
Strep_C38226	Strep_C38226A0	1	0.007142857142857143	A0A7H8N3Y7	A0A7H8N3Y7		1	1
Strep_C38227	Strep_C38227A0	1	0.007142857142857143	A0A7H8N5U5	A0A7H8N5U5		1	1
Strep_C38228	Strep_C38228A0	1	0.007142857142857143	A0A7H8N1C5	A0A7H8N1C5		1	1
Strep_C38229	Strep_C38229A0	1	0.007142857142857143	A0A7H8T2H9	A0A7H8T2H9		1	1
Strep_C3823	Strep_C3823A0	1	0.007142857142857143	A0A2K8PLG8	A0A2K8PLG8	A0A3S8YIP0	2	2
Strep_C38230	Strep_C38230A0	1	0.007142857142857143	A0A7H8T6D3	A0A7H8T6D3		1	1
Strep_C38231	Strep_C38231A0	1	0.007142857142857143	D7C3F0	A0A7L5SUQ0	G2NX31,A0A3Q9K928,A0A6I6S0Q7	14	14
Strep_C38232	Strep_C38232A0	1	0.007142857142857143	A0A7H8JS44	A0A7H8JS44		1	1
Strep_C38233	Strep_C38233A0	1	0.007142857142857143	A0A7L7M6Q6	A0A7L7M6Q6		1	1
Strep_C38234	Strep_C38234A0	1	0.007142857142857143	A0A7L7M9R7	A0A7L7M9R7		1	1
Strep_C38235	Strep_C38235A0	1	0.007142857142857143	A0A7L7MDG8	A0A7L7MDG8		1	1
Strep_C38236	Strep_C38236A0	1	0.007142857142857143	A0A1U9P5K9	A0A7G6XDH0	A0A1V0QW46	3	3
Strep_C38237	Strep_C38237A0	1	0.007142857142857143	A0A1L7GMB2	A0A7G6XDT0	A0A1U9PAB6,A0A5P2DSM1,A0A5J6J0B2	5	5
Strep_C38238	Strep_C38238A0	1	0.007142857142857143	A0A3G2JIM2	A0A7D5ZL98		2	2
Strep_C38239	Strep_C38239A0	1	0.007142857142857143	A0A7D5ZLE8	A0A7D5ZLE8		1	1
Strep_C3824	Strep_C3824A0	1	0.007142857142857143	A0A345HLM5	A0A345HLM5		1	1
Strep_C38240	Strep_C38240A0	1	0.007142857142857143	A0A7H0ISV8	A0A7H0ISV8		1	1
Strep_C38241	Strep_C38241A0	1	0.007142857142857143	A0A7H0HSF7	A0A7H0HSF7		1	1
Strep_C38242	Strep_C38242A0	1	0.007142857142857143	S5UUJ4	A0A7H1Q0Z9	A0A1B1APP7,A0A3G2JD50,A0A7D5ZPL8	5	5
Strep_C38243	Strep_C38243A0	1	0.007142857142857143	A0A7H1BCA5	A0A7H1BCA5		1	1
Strep_C38244	Strep_C38244A0	1	0.007142857142857143	A0A7H1BHG3	A0A7H1BHG3		1	1
Strep_C38245	Strep_C38245A0	1	0.007142857142857143	A0A7G1PD78	A0A7G1PD78		1	1
Strep_C38246	Strep_C38246A0	1	0.007142857142857143	A0A7M2SA42	A0A7M2SA42		1	1
Strep_C38247	Strep_C38247A0	1	0.007142857142857143	A0A7T1TBT8	A0A7T1TBT8		1	1
Strep_C38248	Strep_C38248A0	1	0.007142857142857143	A0A6G9HB34	A0A7T7I3F6		2	2
Strep_C38249	Strep_C38249A0	1	0.007142857142857143	A0A7T7L409	A0A7T7L409		1	1
Strep_C3825	Strep_C3825A0	1	0.007142857142857143	A0A1D8G9U8	A0A1D8G9U8		1	1
Strep_C38250	Strep_C38250A0	1	0.007142857142857143	D7BUQ4	D7BUQ4	A0A5P2CU93	2	2
Strep_C38251	Strep_C38251A0	1	0.007142857142857143	D7BVM0	D7BVM0		1	1
Strep_C38252	Strep_C38252A0	1	0.007142857142857143	D7BYM3	D7BYM3	A0A222SN70,A0A494V7D3,A0A514JNR2	5	5
Strep_C38253	Strep_C38253A0	1	0.007142857142857143	D7CC15	D7CC15	A0A291QMR4,A0A5J6G212	3	3
Strep_C38254	Strep_C38254A0	1	0.007142857142857143	D7BXN3	D7CHB6	D7C1F3	3	1
Strep_C38255	Strep_C38255A0	1	0.007142857142857143	Q82CQ6	Q82CQ6	A0A7G1PBL1	2	2
Strep_C38256	Strep_C38256A0	1	0.007142857142857143	Q82RH3	Q82RH3		1	1
Strep_C38257	Strep_C38257A0	1	0.007142857142857143	G2NK87	G2NK87		1	1
Strep_C38258	Strep_C38258A0	1	0.007142857142857143	C9YW34	C9YW34	A0A2R4K115,A0A5P8K931,A0A7G7BVF6	5	5
Strep_C38259	Strep_C38259A0	1	0.007142857142857143	C9Z8R4	C9Z8R4	A0A1B1MD92,A0A2R4JJF0,A0A5Q0LE83	9	9
Strep_C3826	Strep_C3826A0	1	0.007142857142857143	A0A3S9ZF10	A0A3S9ZF10		1	1
Strep_C38260	Strep_C38260A0	1	0.007142857142857143	B1VVR6	B1VVR6	G2PH52,A0A514JZ13,A0A516RK80	15	15
Strep_C38261	Strep_C38261A0	1	0.007142857142857143	A0A7G3UEA3	A0A7G3UEA3	A0A5B8ITK4	2	2
Strep_C38262	Strep_C38262A0	1	0.007142857142857143	G2P533	G2P533	A0A222SZW9	2	2
Strep_C38263	Strep_C38263A0	1	0.007142857142857143	G2PGS1	G2PGS1		1	1
Strep_C38264	Strep_C38264A0	1	0.007142857142857143	G2PHU1	G2PHU1		1	1
Strep_C38265	Strep_C38265A0	1	0.007142857142857143	A0A8B1NIZ7	A0A8B1NIZ7	A0A0A8EY62,A0A6I6S8N9	3	3
Strep_C38266	Strep_C38266A0	1	0.007142857142857143	A0A8A1UP00	A0A8A1UP00		1	1
Strep_C38267	Strep_C38267A0	1	0.007142857142857143	A0A8A1UZF0	A0A8A1UZF0		1	1
Strep_C38268	Strep_C38268A0	1	0.007142857142857143	D7BTD9	N0CVB5	C9ZGQ5,A0A3Q8W6B1,A0A3S9I6U4	28	28
Strep_C38269	Strep_C38269A0	1	0.007142857142857143	A0A089XBF9	A0A089XBF9		1	1
Strep_C3827	Strep_C3827A0	1	0.007142857142857143	A0A2N9B6F5	A0A5J6IBF6		2	2
Strep_C38270	Strep_C38270A0	1	0.007142857142857143	A0A089XCS3	A0A089XCS3	A0A514JRP8	2	2
Strep_C38271	Strep_C38271A0	1	0.007142857142857143	A0A8A1UIR4	A0A0A8ED00	A0A1V0TL46	3	3
Strep_C38272	Strep_C38272A0	1	0.007142857142857143	D7CGZ3	A0A0A8EK94	A0A8B1NSN1,L8ESM5,A0A1D7VPK9	6	6
Strep_C38273	Strep_C38273A0	1	0.007142857142857143	D7C2Z9	A0A0A8ERD5	G2P9F9,A0A3Q9G4V5,A0A3Q9KC90	18	18
Strep_C38274	Strep_C38274A0	1	0.007142857142857143	J2JV46	A0A0A8EWV4	L8ENV2,A0A1U9NV87,A0A1D8FYB7	10	10
Strep_C38275	Strep_C38275A0	1	0.007142857142857143	A0A0A8EZH2	A0A0A8EZH2	A0A1U9NTV7,A0A3Q8W1U7	3	3
Strep_C38276	Strep_C38276A0	1	0.007142857142857143	A0A0B5HZZ3	A0A0B5HZZ3		1	1
Strep_C38277	Strep_C38277A0	1	0.007142857142857143	A0A0C5G8H6	A0A0C5G8H6	A0A0F7W2B1	2	2
Strep_C38278	Strep_C38278A0	1	0.007142857142857143	A0A0F7W199	A0A0F7W199	A0A0M4DEB3,A0A1B1ASI0,A0A1Z2L8K2	9	9
Strep_C38279	Strep_C38279A0	1	0.007142857142857143	A0A089X4Z4	A0A0F7VMJ4	A0A0B5HSC4,A0A6I6NGR4,A0A7D5ZV34	14	14
Strep_C3828	Strep_C3828A0	1	0.007142857142857143	C9Z0Y4	A0A5P8KIK6		2	2
Strep_C38280	Strep_C38280A0	1	0.007142857142857143	A0A0M4D9W1	A0A0M4D9W1	A0A2U9PDH8	2	2
Strep_C38281	Strep_C38281A0	1	0.007142857142857143	A0A0C5G040	A0A0K2AVI7	A0A0F7VX34,A0A7M2T001,A0A0U3Q496	11	11
Strep_C38282	Strep_C38282A0	1	0.007142857142857143	A0A0M5IRJ3	A0A0M5IRJ3	A0A1W5Z1D8,A0A7H8MNK2,A0A7R8NS32	4	4
Strep_C38283	Strep_C38283A0	1	0.007142857142857143	A0A0U3D457	A0A0U3D457	A0A2S2G7I3,A0A385DD29,A0A3S8WKB2	4	4
Strep_C38284	Strep_C38284A0	1	0.007142857142857143	A0A0U3FIC4	A0A0U3FIC4		1	1
Strep_C38285	Strep_C38285A0	1	0.007142857142857143	A0A0U3NJY6	A0A0U3NJY6		1	1
Strep_C38286	Strep_C38286A0	1	0.007142857142857143	A0A1A9IYU3	A0A1A9IYU3		1	1
Strep_C38287	Strep_C38287A0	1	0.007142857142857143	A0A1A9J507	A0A1A9J507	A0A7T1TDJ0	2	2
Strep_C38288	Strep_C38288A0	1	0.007142857142857143	A0A0K2AZ79	A0A191V3S3	A0A0N6W565,A0A7M2SI95,A0A143C683	11	11
Strep_C38289	Strep_C38289A0	1	0.007142857142857143	A0A1B1MNY5	A0A1B1MNY5	A0A1B1B0U5,A0A7D5ZLZ1,A0A7H0IP59	14	14
Strep_C3829	Strep_C3829A0	1	0.007142857142857143	A0A6I6N2M4	A0A6I6N2M4		1	1
Strep_C38290	Strep_C38290A0	1	0.007142857142857143	D7BUH0	A0A1B1M1K8	A0A3Q9EPS4	3	3
Strep_C38291	Strep_C38291A0	1	0.007142857142857143	A0A1B1MBZ9	A0A1B1MBZ9		1	1
Strep_C38292	Strep_C38292A0	1	0.007142857142857143	A0A1B1MK68	A0A1B1MK68		1	1
Strep_C38293	Strep_C38293A0	1	0.007142857142857143	A0A0U3EHS8	A0A1B1B258	A0A1B1M2C6,A0A3Q8UP61,A0A7G7BDV1	5	5
Strep_C38294	Strep_C38294A0	1	0.007142857142857143	A0A1B1ATZ2	A0A1B1ATZ2	A0A5P8KB36	2	2
Strep_C38295	Strep_C38295A0	1	0.007142857142857143	A0A1D7Y7C3	A0A1D7Y7C3		1	1
Strep_C38296	Strep_C38296A0	1	0.007142857142857143	D7CH05	A0A1L6PCX0	Q79Z08,S5VRA6,A0A7L4YBJ1	131	131
Strep_C38297	Strep_C38297A0	1	0.007142857142857143	A0A1L6PTN8	A0A1L6PTN8		1	1
Strep_C38298	Strep_C38298A0	1	0.007142857142857143	A0A1L7GDE6	A0A1L7GDE6		1	1
Strep_C38299	Strep_C38299A0	1	0.007142857142857143	A0A1S6J4N5	A0A1S6J4N5		1	1
Strep_C383	Strep_C383A0	1	0.007142857142857143	A0A1B1ATR1	A0A1B1ATR1		1	1
Strep_C3830	Strep_C3830A0	1	0.007142857142857143	D7BXH8	D7BXH8		1	1
Strep_C38300	Strep_C38300A0	1	0.007142857142857143	A0A089YXV7	A0A1S6JCQ0	A0A221NX74,A0A3S8WZA3,A0A3Q9KY03	22	22
Strep_C38301	Strep_C38301A0	1	0.007142857142857143	A0A1U9QWI8	A0A1U9QWI8	A0A6C0Q3M4	2	2
Strep_C38302	Strep_C38302A0	1	0.007142857142857143	B4V377	A0A1U9NZG4	A0A5P2UR49,A0A1V0R2E8,A0A2K8PG63	11	11
Strep_C38303	Strep_C38303A0	1	0.007142857142857143	A0A1W5ZB39	A0A1W5ZB39		1	1
Strep_C38304	Strep_C38304A0	1	0.007142857142857143	B1VZB4	A0A1V0U840	N0CKX4,A0A7H8ZVP6,A0A7R8NJE3	12	12
Strep_C38305	Strep_C38305A0	1	0.007142857142857143	A0A1W5YZX3	A0A1V0TN21	A0A3G2JFL8,A0A5J6FJZ6	4	4
Strep_C38306	Strep_C38306A0	1	0.007142857142857143	A0A0A8F0J9	A0A1V0TV51		2	2
Strep_C38307	Strep_C38307A0	1	0.007142857142857143	A0A1V0TX86	A0A1V0TX86		1	1
Strep_C38308	Strep_C38308A0	1	0.007142857142857143	A0A1V0TZP0	A0A1V0TZP0		1	1
Strep_C38309	Strep_C38309A0	1	0.007142857142857143	A0A1V0TZW4	A0A1V0TZW4		1	1
Strep_C3831	Strep_C3831A0	1	0.007142857142857143	A0A7G3UJW9	A0A7G3UJW9	A0A5B8J662,A0A6I6FJK8,A0A7H0HPA8	4	4
Strep_C38310	Strep_C38310A0	1	0.007142857142857143	A0A0A8EBP6	A0A1V0TZZ1	A0A1D7YGT5,A0A6I6N706,A0A1V0RCD8	11	11
Strep_C38311	Strep_C38311A0	1	0.007142857142857143	A0A1Z2L4T8	A0A1Z2L4T8		1	1
Strep_C38312	Strep_C38312A0	1	0.007142857142857143	A0A1Z1WKS4	A0A1Z1WKS4		1	1
Strep_C38313	Strep_C38313A0	1	0.007142857142857143	A0A291W3Q4	A0A291W3Q4		1	1
Strep_C38314	Strep_C38314A0	1	0.007142857142857143	A0A1H4Z556	A0A1H4Z556		1	1
Strep_C38315	Strep_C38315A0	1	0.007142857142857143	G2NU65	A0A1H4KDS3		2	2
Strep_C38316	Strep_C38316A0	1	0.007142857142857143	A0A291Q483	A0A291Q483		1	1
Strep_C38317	Strep_C38317A0	1	0.007142857142857143	A0A291Q0B2	A0A291Q0B2		1	1
Strep_C38318	Strep_C38318A0	1	0.007142857142857143	Q82EP5	A0A291Q8U6	A0A5P2C7L2,A0A5J6GJM9	4	4
