gene	dominant_allele	dominant_count	dominant_frequency	dominant_proteins	cluster_representative	alternative_proteins	total_alleles	total_strains_with_gene
Strep_C5117	Strep_C5117A0	1	0.1111111111111111	WP_046703992.1	WP_046703992.1	WP_150471626.1,WP_008409794.1,WP_030868385.1	9	9
Strep_C5132	Strep_C5132A0	1	0.1111111111111111	WP_328837522.1	WP_011029736.1	WP_369279008.1,WP_003948730.1,WP_003974377.1	9	9
Strep_C5157	Strep_C5157A3	2	0.2222222222222222	WP_003977145.1	WP_328840090.1	WP_150470200.1,WP_003947240.1,WP_045557049.1	8	9
Strep_C5166	Strep_C5166A0	1	0.1111111111111111	WP_328836562.1	WP_003972869.1	WP_328734841.1,WP_003951595.1,WP_045559863.1	9	9
Strep_C5169	Strep_C5169A2	2	0.2222222222222222	WP_003977389.1	WP_045557287.1	WP_328840250.1,WP_086764988.1,WP_013005076.1	7	8
Strep_C5181	Strep_C5181A0	1	0.1111111111111111	WP_328836268.1	WP_328836268.1	WP_369279705.1,WP_003951910.1,WP_003972491.1	9	9
Strep_C5190	Strep_C5190A3	2	0.2222222222222222	WP_003972416.1	WP_369279829.1	WP_045556645.1,WP_328836213.1,WP_003951955.1	7	9
Strep_C5193	Strep_C5193A0	1	0.1111111111111111	WP_328838943.1	WP_008406548.1	WP_086770344.1,WP_003975894.1,WP_045560662.1	9	9
Strep_C5205	Strep_C5205A2	2	0.2222222222222222	WP_003974853.1	WP_010352030.1	WP_037689234.1,WP_365268703.1,WP_193381380.1	7	8
Strep_C5207	Strep_C5207A2	2	0.2222222222222222	WP_016327784.1	WP_010358074.1	WP_328836198.1,WP_150473563.1,WP_045556669.1	7	8
Strep_C5211	Strep_C5211A0	1	0.1111111111111111	WP_328837023.1	WP_328837023.1	WP_150472765.1,WP_003950861.1,WP_003973644.1	9	9
Strep_C5234	Strep_C5234A3	2	0.2222222222222222	WP_003973184.1	WP_029183754.1	WP_199924066.1,WP_150473111.1,WP_015506979.1	8	9
Strep_C5235	Strep_C5235A3	2	0.2222222222222222	WP_030873385.1	WP_046708726.1	WP_060884973.1,WP_150470614.1,WP_003947675.1	7	9
Strep_C5237	Strep_C5237A0	1	0.1111111111111111	WP_328836685.1	WP_328836685.1	WP_369279468.1,WP_176725941.1,WP_003973183.1	9	9
Strep_C5256	Strep_C5256A2	2	0.2222222222222222	WP_003973466.1	WP_328836867.1	WP_369279344.1,WP_045562437.1,WP_037724730.1	7	8
Strep_C5257	Strep_C5257A2	2	0.2222222222222222	WP_003975020.1	WP_328838175.1	WP_369278773.1,WP_045558487.1,WP_013002271.1	7	8
Strep_C5258	Strep_C5258A0	1	0.1111111111111111	WP_328841067.1	WP_328841067.1	WP_369277239.1,WP_003951658.1,WP_003978017.1	10	9
Strep_C5261	Strep_C5261A0	1	0.1111111111111111	WP_328838532.1	WP_365276533.1	WP_008404015.1,WP_016326904.1,WP_045556081.1	9	9
Strep_C5290	Strep_C5290A3	2	0.2222222222222222	WP_003976298.1	WP_037699777.1	WP_086769454.1,WP_003947954.1,WP_045557452.1	8	9
Strep_C5293	Strep_C5293A0	1	0.1111111111111111	WP_327343449.1	WP_328835624.1	WP_086804052.1,WP_086804055.1,WP_010356843.1	13	9
Strep_C5295	Strep_C5295A3	2	0.2222222222222222	WP_045557361.1	WP_167534843.1	WP_328842398.1,WP_016325828.1,WP_030871154.1	7	8
Strep_C5321	Strep_C5321A3	2	0.2222222222222222	WP_003973289.1	WP_328836748.1	WP_369279430.1,WP_003951207.1,WP_045561367.1	8	9
Strep_C5328	Strep_C5328A0	1	0.1111111111111111	WP_328839687.1	WP_003947632.1	WP_150470593.1,WP_003976678.1,WP_045555362.1	9	9
Strep_C5332	Strep_C5332A3	2	0.2222222222222222	WP_016326818.1	WP_015507642.1	WP_328838403.1,WP_150471649.1,WP_045555970.1	10	9
Strep_C5333	Strep_C5333A0	1	0.1111111111111111	WP_328837524.1	WP_015507701.1	WP_086770861.1,WP_003974381.1,WP_045559357.1	9	9
Strep_C535	Strep_C535A3	2	0.2222222222222222	WP_003977343.1	WP_328840226.1	WP_150470052.1,WP_003947027.1,WP_093789354.1	8	9
Strep_C5361	Strep_C5361A0	1	0.1111111111111111	WP_328836460.1	WP_369279574.1	WP_003972774.1,WP_045559723.1,WP_011030686.1	8	8
Strep_C5371	Strep_C5371A0	1	0.1111111111111111	WP_328839008.1	WP_015507155.1	WP_369278351.1,WP_016326303.1,WP_093791611.1	9	9
Strep_C5383	Strep_C5383A3	2	0.2222222222222222	WP_030863150.1	WP_049875805.1	WP_328836288.1,WP_150473479.1,WP_003951896.1	10	9
Strep_C5418	Strep_C5418A3	2	0.2222222222222222	WP_003973990.1	WP_015507815.1	WP_328837234.1,WP_369279152.1,WP_045559201.1	8	9
Strep_C5419	Strep_C5419A3	2	0.2222222222222222	WP_003976730.1	WP_003976730.1	WP_328839722.1,WP_086765524.1,WP_003947582.1	8	9
Strep_C5422	Strep_C5422A2	2	0.2222222222222222	WP_016325939.1	WP_016325939.1	WP_037691410.1,WP_150470383.1,WP_045560871.1	7	8
Strep_C5427	Strep_C5427A3	2	0.2222222222222222	WP_003975694.1	WP_192363683.1	WP_319063181.1,WP_369278524.1,WP_003950295.1	8	9
Strep_C5437	Strep_C5437A0	1	0.1111111111111111	WP_328837307.1	WP_328837307.1	WP_369279101.1,WP_003948412.1,WP_016327109.1	9	9
Strep_C5439	Strep_C5439A3	2	0.2222222222222222	WP_011029086.1	WP_328837726.1	WP_369278927.1,WP_003949647.1,WP_045563045.1	8	9
Strep_C5446	Strep_C5446A3	2	0.2222222222222222	WP_003977756.1	WP_003952270.1	WP_328840829.1,WP_086765757.1,WP_237311678.1	8	9
Strep_C5462	Strep_C5462A2	2	0.2222222222222222	WP_003978182.1	WP_328835713.1	WP_045560179.1,WP_150474020.1,WP_037726674.1	6	8
Strep_C5473	Strep_C5473A3	2	0.2222222222222222	WP_003977320.1	WP_003947047.1	WP_319766011.1,WP_150470064.1,WP_045557233.1	8	9
Strep_C5474	Strep_C5474A0	1	0.1111111111111111	WP_037701726.1	WP_003947167.1	WP_369277815.1,WP_003977213.1,WP_045557139.1	9	9
Strep_C5487	Strep_C5487A3	2	0.2222222222222222	WP_030865510.1	WP_231885131.1	WP_412104241.1,WP_369278481.1,WP_015507200.1	8	9
Strep_C5498	Strep_C5498A3	2	0.2222222222222222	WP_003976572.1	WP_037693979.1	WP_045562842.1,WP_073492977.1,WP_003947745.1	7	9
Strep_C5499	Strep_C5499A4	3	0.3333333333333333	WP_013004876.1	WP_086747778.1	WP_003977186.1,WP_086770704.1,WP_003947199.1	6	9
Strep_C5505	Strep_C5505A0	1	0.1111111111111111	WP_328837058.1	WP_369279235.1	WP_003973667.1,WP_045558964.1,WP_011030163.1	8	8
Strep_C5507	Strep_C5507A3	2	0.2222222222222222	WP_003974237.1	WP_003948610.1	WP_328837413.1,WP_365273558.1,WP_093789463.1	8	9
Strep_C552	Strep_C552A0	1	0.1111111111111111	WP_328839280.1	WP_003947987.1	WP_365281449.1,WP_042799527.1,WP_237310321.1	9	9
Strep_C5520	Strep_C5520A5	2	0.2222222222222222	WP_003973241.1	WP_013006000.1	WP_003975337.1,WP_060894044.1,WP_328836603.1	16	8
Strep_C5540	Strep_C5540A3	2	0.2222222222222222	WP_030866316.1	WP_003948100.1	WP_037703180.1,WP_150471052.1,WP_045557592.1	8	9
Strep_C5552	Strep_C5552A3	2	0.2222222222222222	WP_003975609.1	WP_013002898.1	WP_328838675.1,WP_150471473.1,WP_003950207.1	8	9
Strep_C5560	Strep_C5560A3	2	0.2222222222222222	WP_003974379.1	WP_037693732.1	WP_208639488.1,WP_174905219.1,WP_045559358.1	8	9
Strep_C5574	Strep_C5574A0	1	0.1111111111111111	WP_328840786.1	WP_050777418.1	WP_369277260.1,WP_003971673.1,WP_237311605.1	9	9
Strep_C5576	Strep_C5576A4	2	0.2222222222222222	WP_003972823.1	WP_003972823.1	WP_327342990.1,WP_328836622.1,WP_086768371.1	10	9
Strep_C5587	Strep_C5587A3	2	0.2222222222222222	WP_003976701.1	WP_010350444.1	WP_037696300.1,WP_086768240.1,WP_008410433.1	8	9
Strep_C5597	Strep_C5597A3	2	0.2222222222222222	WP_003975127.1	WP_003949306.1	WP_328838113.1,WP_328735606.1,WP_237314014.1	8	9
Strep_C5598	Strep_C5598A3	2	0.2222222222222222	WP_003973760.1	WP_003950754.1	WP_037695079.1,WP_150472679.1,WP_045559046.1	8	9
Strep_C5599	Strep_C5599A3	2	0.2222222222222222	WP_011030207.1	WP_008409326.1	WP_328837018.1,WP_365272351.1,WP_093790661.1	8	9
Strep_C5622	Strep_C5622A2	2	0.2222222222222222	WP_003976750.1	WP_150470535.1	WP_328839737.1,WP_045555292.1,WP_013004373.1	7	8
Strep_C5624	Strep_C5624A0	1	0.1111111111111111	WP_328838330.1	WP_369278699.1	WP_003949574.1,WP_016326783.1,WP_237309494.1	9	9
Strep_C5629	Strep_C5629A3	2	0.2222222222222222	WP_003973968.1	WP_003948279.1	WP_328837219.1,WP_150472562.1,WP_237313312.1	8	9
Strep_C5632	Strep_C5632A0	1	0.1111111111111111	WP_046708450.1	WP_003951331.1	WP_369279474.1,WP_003973163.1,WP_045561070.1	10	9
Strep_C5633	Strep_C5633A3	2	0.2222222222222222	WP_003975118.1	WP_015507559.1	WP_060883972.1,WP_037689783.1,WP_266459642.1	7	9
Strep_C5640	Strep_C5640A2	2	0.2222222222222222	WP_016326454.1	WP_016326454.1	WP_328838694.1,WP_150471454.1,WP_045556200.1	7	8
Strep_C5644	Strep_C5644A0	1	0.1111111111111111	WP_328842331.1	WP_013003974.1	WP_369278149.1,WP_003976412.1,WP_237310374.1	8	8
Strep_C5656	Strep_C5656A0	1	0.1111111111111111	WP_328842291.1	WP_223786181.1	WP_150471324.1,WP_015507219.1,WP_003975774.1	9	9
Strep_C5657	Strep_C5657A3	2	0.2222222222222222	WP_003975861.1	WP_037703591.1	WP_045560689.1,WP_150471269.1,WP_003950508.1	7	9
Strep_C5665	Strep_C5665A2	2	0.2222222222222222	WP_003976662.1	WP_328839683.1	WP_086768176.1,WP_237310606.1,WP_013004286.1	7	8
Strep_C5668	Strep_C5668A0	1	0.1111111111111111	WP_413254479.1	WP_413254479.1	WP_369278775.1,WP_015507539.1,WP_037666514.1	9	9
Strep_C5691	Strep_C5691A2	2	0.2222222222222222	WP_003972616.1	WP_010358090.1	WP_328840492.1,WP_365266900.1,WP_237311305.1	7	8
Strep_C5698	Strep_C5698A3	2	0.2222222222222222	WP_003973349.1	WP_328836805.1	WP_086772028.1,WP_003951167.1,WP_093790226.1	8	9
Strep_C5702	Strep_C5702A3	2	0.2222222222222222	WP_003975759.1	WP_328838800.1	WP_328736056.1,WP_003950401.1,WP_237310117.1	8	9
Strep_C5727	Strep_C5727A3	2	0.2222222222222222	WP_003972680.1	WP_319764282.1	WP_365267106.1,WP_003951783.1,WP_045556478.1	8	9
Strep_C5732	Strep_C5732A0	1	0.1111111111111111	WP_328840158.1	WP_328840158.1	WP_150470129.1,WP_003977231.1,WP_045557358.1	8	8
Strep_C5742	Strep_C5742A4	2	0.2222222222222222	WP_045555283.1	WP_369278016.1	WP_328839746.1,WP_003947551.1,WP_003976761.1	8	9
Strep_C5748	Strep_C5748A0	1	0.1111111111111111	WP_328840389.1	WP_015508234.1	WP_369277694.1,WP_003977585.1,WP_177261837.1	9	9
Strep_C5780	Strep_C5780A3	2	0.2222222222222222	WP_003977149.1	WP_003977149.1	WP_328840096.1,WP_150470196.1,WP_003947235.1	8	9
Strep_C5792	Strep_C5792A0	1	0.1111111111111111	WP_328838167.1	WP_328838167.1	WP_369278778.1,WP_003949392.1,WP_003975033.1	9	9
Strep_C5795	Strep_C5795A3	2	0.2222222222222222	WP_003974746.1	WP_150471630.1	WP_045555977.1,WP_328838412.1,WP_003949792.1	7	9
Strep_C5797	Strep_C5797A0	1	0.1111111111111111	WP_328839344.1	WP_003947895.1	WP_369278191.1,WP_003976334.1,WP_045557418.1	9	9
Strep_C5803	Strep_C5803A0	1	0.1111111111111111	WP_328839185.1	WP_003976135.1	WP_086769512.1,WP_003948095.1,WP_093790851.1	9	9
Strep_C5810	Strep_C5810A3	2	0.2222222222222222	WP_003975631.1	WP_408995556.1	WP_328838690.1,WP_328735983.1,WP_003950222.1	8	9
Strep_C5814	Strep_C5814A0	1	0.1111111111111111	WP_328840610.1	WP_010355443.1	WP_369277631.1,WP_038535215.1,WP_093789977.1	8	8
Strep_C5853	Strep_C5853A3	2	0.2222222222222222	WP_003977111.1	WP_010354364.1	WP_328840065.1,WP_150470234.1,WP_003947273.1	8	9
Strep_C5889	Strep_C5889A3	2	0.2222222222222222	WP_003973949.1	WP_037694751.1	WP_086772920.1,WP_003948260.1,WP_045559168.1	8	9
Strep_C5893	Strep_C5893A0	1	0.1111111111111111	WP_328837228.1	WP_167534938.1	WP_003948285.1,WP_016327153.1,WP_060883474.1	9	9
Strep_C5905	Strep_C5905A0	1	0.1111111111111111	WP_328839290.1	WP_015507912.1	WP_150470915.1,WP_003976269.1,WP_045557481.1	9	9
Strep_C5918	Strep_C5918A0	1	0.1111111111111111	WP_319066522.1	WP_237313296.1	WP_086771691.1,WP_008404899.1,WP_003973823.1	9	9
Strep_C5923	Strep_C5923A0	1	0.1111111111111111	WP_328839035.1	WP_225615933.1	WP_328736193.1,WP_003948187.1,WP_016326291.1	9	9
Strep_C5934	Strep_C5934A0	1	0.1111111111111111	WP_328842244.1	WP_003949567.1	WP_369280868.1,WP_003974851.1,WP_237314212.1	9	9
Strep_C5938	Strep_C5938A0	1	0.1111111111111111	WP_328840273.1	WP_003977415.1	WP_150470007.1,WP_045557311.1,WP_011027774.1	8	8
Strep_C5958	Strep_C5958A4	2	0.2222222222222222	WP_045559310.1	WP_060890976.1	WP_086772911.1,WP_003948810.1,WP_003974481.1	8	9
Strep_C5991	Strep_C5991A0	1	0.1111111111111111	WP_037690721.1	WP_369277529.1	WP_003952271.1,WP_016325627.1,WP_045561749.1	9	9
Strep_C6013	Strep_C6013A3	2	0.2222222222222222	WP_003974248.1	WP_328837420.1	WP_150472366.1,WP_003948623.1,WP_045559459.1	8	9
Strep_C6014	Strep_C6014A0	1	0.1111111111111111	WP_037688512.1	WP_150471598.1	WP_030770559.1,WP_037666466.1,WP_237309563.1	9	9
Strep_C6015	Strep_C6015A3	2	0.2222222222222222	WP_003974180.1	WP_190046490.1	WP_234441109.1,WP_018468463.1,WP_045559523.1	8	9
Strep_C6019	Strep_C6019A0	1	0.1111111111111111	WP_328842050.1	WP_003946578.1	WP_369280032.1,WP_003978055.1,WP_093790560.1	9	9
Strep_C602	Strep_C602A0	1	0.1111111111111111	WP_413254449.1	WP_010350577.1	WP_369279184.1,WP_003950639.1,WP_016327195.1	9	9
Strep_C6041	Strep_C6041A3	2	0.2222222222222222	WP_003974386.1	WP_010353971.1	WP_045559354.1,WP_037693716.1,WP_086770866.1	7	9
Strep_C6048	Strep_C6048A0	1	0.1111111111111111	WP_328838820.1	WP_328838820.1	WP_369278496.1,WP_003950449.1,WP_003975793.1	9	9
Strep_C6061	Strep_C6061A0	1	0.1111111111111111	WP_328839141.1	WP_011028527.1	WP_369278304.1,WP_016326261.1,WP_045557609.1	8	8
Strep_C6068	Strep_C6068A3	2	0.2222222222222222	WP_003975712.1	WP_319698110.1	WP_150471374.1,WP_003950346.1,WP_237309796.1	8	9
Strep_C6074	Strep_C6074A0	1	0.1111111111111111	WP_328835957.1	WP_369279993.1	WP_003977948.1,WP_093788571.1,WP_011027438.1	8	8
Strep_C609	Strep_C609A0	1	0.1111111111111111	WP_328836767.1	WP_075825513.1	WP_150473014.1,WP_078485245.1,WP_003973320.1	9	9
Strep_C6100	Strep_C6100A0	1	0.1111111111111111	WP_328836779.1	WP_328836779.1	WP_190047154.1,WP_015507014.1,WP_003973331.1	9	9
Strep_C6114	Strep_C6114A0	1	0.1111111111111111	WP_328839709.1	WP_016326015.1	WP_369280828.1,WP_015508020.1,WP_237310614.1	9	9
Strep_C6115	Strep_C6115A0	1	0.1111111111111111	WP_328837452.1	WP_016327022.1	WP_369279030.1,WP_008408116.1,WP_237313390.1	9	9
Strep_C612	Strep_C612A3	2	0.2222222222222222	WP_003976739.1	WP_369278022.1	WP_328839726.1,WP_003947572.1,WP_093788271.1	8	9
Strep_C6128	Strep_C6128A0	1	0.1111111111111111	WP_328837396.1	WP_013001372.1	WP_369279055.1,WP_003974215.1,WP_093789455.1	8	8
Strep_C6139	Strep_C6139A0	1	0.1111111111111111	WP_328839286.1	WP_328839286.1	WP_369278219.1,WP_003976261.1,WP_237310325.1	8	8
Strep_C6167	Strep_C6167A4	2	0.2222222222222222	WP_033526526.1	WP_319068917.1	WP_073494093.1,WP_003950862.1,WP_016327275.1	8	9
Strep_C6169	Strep_C6169A3	2	0.2222222222222222	WP_003975140.1	WP_328838108.1	WP_369278810.1,WP_003949298.1,WP_237314012.1	8	9
Strep_C6180	Strep_C6180A0	1	0.1111111111111111	WP_328836345.1	WP_031176722.1	WP_369279613.1,WP_003972702.1,WP_237313024.1	9	9
Strep_C6196	Strep_C6196A0	1	0.1111111111111111	WP_328839999.1	WP_086801059.1	WP_369277893.1,WP_003977033.1,WP_093791858.1	8	8
Strep_C6208	Strep_C6208A0	1	0.1111111111111111	WP_413254632.1	WP_413254632.1	WP_369277564.1,WP_003977525.1,WP_237311570.1	8	8
Strep_C6213	Strep_C6213A3	2	0.2222222222222222	WP_003977340.1	WP_003947029.1	WP_037701415.1,WP_369277781.1,WP_193380488.1	8	9
Strep_C6214	Strep_C6214A0	1	0.1111111111111111	WP_328838158.1	WP_003949377.1	WP_150471855.1,WP_003975048.1,WP_045558512.1	9	9
Strep_C6264	Strep_C6264A0	1	0.1111111111111111	WP_328839604.1	WP_037727840.1	WP_150470691.1,WP_016326083.1,WP_237310582.1	8	8
Strep_C6275	Strep_C6275A3	2	0.2222222222222222	WP_003976064.1	WP_037703262.1	WP_060884628.1,WP_086769960.1,WP_003948145.1	7	9
Strep_C6276	Strep_C6276A3	2	0.2222222222222222	WP_003976779.1	WP_319691133.1	WP_150470514.1,WP_003947536.1,WP_045555271.1	8	9
Strep_C6281	Strep_C6281A0	1	0.1111111111111111	WP_037703087.1	WP_086767285.1	WP_003948046.1,WP_003976182.1,WP_060884715.1	9	9
Strep_C6294	Strep_C6294A0	1	0.1111111111111111	WP_037704452.1	WP_003976416.1	WP_365267927.1,WP_003947869.1,WP_045557915.1	10	9
Strep_C6307	Strep_C6307A0	2	0.2222222222222222	WP_005483785.1	WP_010350865.1	WP_003975324.1,WP_045558122.1,WP_086772876.1	6	9
Strep_C6319	Strep_C6319A3	2	0.2222222222222222	WP_003976218.1	WP_037703049.1	WP_150470953.1,WP_003948021.1,WP_045557521.1	8	9
Strep_C6320	Strep_C6320A0	1	0.1111111111111111	WP_046702992.1	WP_046702992.1	WP_369279628.1,WP_003972567.1,WP_093790136.1	8	8
Strep_C6327	Strep_C6327A3	2	0.2222222222222222	WP_003975715.1	WP_073496092.1	WP_107065311.1,WP_031178891.1,WP_093791847.1	8	9
Strep_C6361	Strep_C6361A3	2	0.2222222222222222	WP_003975310.1	WP_037702704.1	WP_150472062.1,WP_003949162.1,WP_045558143.1	8	9
Strep_C6362	Strep_C6362A0	1	0.1111111111111111	WP_319062131.1	WP_319062131.1	WP_150472470.1,WP_003948393.1,WP_186009715.1	9	9
Strep_C6366	Strep_C6366A0	1	0.1111111111111111	WP_413254530.1	WP_413254530.1	WP_365269000.1,WP_016325808.1,WP_237311013.1	8	8
Strep_C6383	Strep_C6383A3	2	0.2222222222222222	WP_003973332.1	WP_045561393.1	WP_328836780.1,WP_150473001.1,WP_003951173.1	8	9
Strep_C6408	Strep_C6408A3	2	0.2222222222222222	WP_003976976.1	WP_003947408.1	WP_328839958.1,WP_369277915.1,WP_045560833.1	8	9
Strep_C6415	Strep_C6415A0	1	0.1111111111111111	WP_328837473.1	WP_045559413.1	WP_369279029.1,WP_016327018.1,WP_011029762.1	8	8
Strep_C6435	Strep_C6435A3	2	0.2222222222222222	WP_003974982.1	WP_037689543.1	WP_369278751.1,WP_003949456.1,WP_045558459.1	8	9
Strep_C6445	Strep_C6445A0	1	0.1111111111111111	WP_046708628.1	WP_003950937.1	WP_150472813.1,WP_003973574.1,WP_045559227.1	9	9
Strep_C6454	Strep_C6454A0	1	0.1111111111111111	WP_328836178.1	WP_045556696.1	WP_328734599.1,WP_016327814.1,WP_011031077.1	8	8
Strep_C6468	Strep_C6468A0	1	0.1111111111111111	WP_328837301.1	WP_328837301.1	WP_266461474.1,WP_003974084.1,WP_045562891.1	8	8
Strep_C6472	Strep_C6472A2	2	0.2222222222222222	WP_003976583.1	WP_150470662.1	WP_319760448.1,WP_093792675.1,WP_013004213.1	7	8
Strep_C6473	Strep_C6473A0	1	0.1111111111111111	WP_328838793.1	WP_150471341.1	WP_003950391.1,WP_003975749.1,WP_045556328.1	9	9
Strep_C6478	Strep_C6478A4	2	0.2222222222222222	WP_093791068.1	WP_003949522.1	WP_328838275.1,WP_150471751.1,WP_016326753.1	8	9
Strep_C6480	Strep_C6480A3	2	0.2222222222222222	WP_003973162.1	WP_008406647.1	WP_328836679.1,WP_086772086.1,WP_237313175.1	8	9
Strep_C651	Strep_C651A0	1	0.1111111111111111	WP_328839844.1	WP_045561007.1	WP_150470431.1,WP_008409116.1,WP_003976861.1	9	9
Strep_C6516	Strep_C6516A0	1	0.1111111111111111	WP_328839983.1	WP_003947378.1	WP_369277901.1,WP_003977005.1,WP_093788497.1	9	9
Strep_C6518	Strep_C6518A4	2	0.2222222222222222	WP_003973528.1	WP_003950986.1	WP_328835623.1,WP_328836911.1,WP_192363369.1	13	9
Strep_C6519	Strep_C6519A3	2	0.2222222222222222	WP_003973157.1	WP_003951336.1	WP_045561066.1,WP_327343201.1,WP_150473124.1	7	9
Strep_C6538	Strep_C6538A2	2	0.2222222222222222	WP_003976650.1	WP_050987427.1	WP_328842348.1,WP_365267716.1,WP_045555381.1	7	8
Strep_C6540	Strep_C6540A0	1	0.1111111111111111	WP_086750155.1	WP_086750155.1	WP_150472596.1,WP_003948233.1,WP_003973922.1	9	9
Strep_C6541	Strep_C6541A0	1	0.1111111111111111	WP_319763463.1	WP_319763463.1	WP_150472504.1,WP_003948341.1,WP_030870184.1	9	9
Strep_C6557	Strep_C6557A3	2	0.2222222222222222	WP_003976898.1	WP_008406098.1	WP_037691486.1,WP_086772102.1,WP_045560917.1	8	9
Strep_C6578	Strep_C6578A3	2	0.2222222222222222	WP_003977220.1	WP_013004916.1	WP_328840152.1,WP_086772862.1,WP_003947161.1	8	9
Strep_C6583	Strep_C6583A0	1	0.1111111111111111	WP_328840120.1	WP_010350310.1	WP_150470163.1,WP_003947200.1,WP_003977185.1	9	9
Strep_C6594	Strep_C6594A3	2	0.2222222222222222	WP_003976335.1	WP_327345888.1	WP_365268047.1,WP_003947900.1,WP_045557417.1	8	9
Strep_C6595	Strep_C6595A0	1	0.1111111111111111	WP_328835772.1	WP_328835772.1	WP_369280058.1,WP_003978115.1,WP_045560098.1	8	8
Strep_C6598	Strep_C6598A0	1	0.1111111111111111	WP_328837119.1	WP_328837119.1	WP_369279211.1,WP_016327229.1,WP_193381532.1	8	8
Strep_C6606	Strep_C6606A3	2	0.2222222222222222	WP_011030641.1	WP_190046467.1	WP_319694588.1,WP_003951613.1,WP_045559795.1	8	9
Strep_C6627	Strep_C6627A2	2	0.2222222222222222	WP_003972395.1	WP_093790060.1	WP_328836196.1,WP_150473564.1,WP_037722733.1	7	8
Strep_C6652	Strep_C6652A2	2	0.2222222222222222	WP_003973633.1	WP_328837019.1	WP_150472771.1,WP_237313266.1,WP_013000664.1	7	8
Strep_C6654	Strep_C6654A3	2	0.2222222222222222	WP_016325801.1	WP_328840214.1	WP_045557231.1,WP_150470066.1,WP_003947049.1	7	9
Strep_C6657	Strep_C6657A4	2	0.2222222222222222	WP_003977247.1	WP_413254615.1	WP_046705617.1,WP_319179222.1,WP_003947120.1	9	9
Strep_C6663	Strep_C6663A3	2	0.2222222222222222	WP_016327606.1	WP_015506882.1	WP_328836490.1,WP_150473299.1,WP_177262061.1	8	9
Strep_C6668	Strep_C6668A3	2	0.2222222222222222	WP_003973676.1	WP_003973676.1	WP_328837065.1,WP_150472728.1,WP_003950839.1	8	9
Strep_C6685	Strep_C6685A0	1	0.1111111111111111	WP_328840160.1	WP_013004930.1	WP_369277808.1,WP_003977234.1,WP_443033188.1	8	8
Strep_C6711	Strep_C6711A3	2	0.2222222222222222	WP_016327056.1	WP_003948587.1	WP_328837407.1,WP_369279050.1,WP_045559611.1	8	9
Strep_C6718	Strep_C6718A2	2	0.2222222222222222	WP_374105155.1	WP_374105155.1	WP_328841133.1,WP_369280737.1,WP_193380208.1	7	8
Strep_C6721	Strep_C6721A0	1	0.1111111111111111	WP_328837794.1	WP_193379499.1	WP_365277431.1,WP_003949184.1,WP_003975280.1	10	9
Strep_C6723	Strep_C6723A0	1	0.1111111111111111	WP_413254442.1	WP_409126115.1	WP_229894582.1,WP_015507074.1,WP_003973540.1	9	9
Strep_C6755	Strep_C6755A3	2	0.2222222222222222	WP_003973358.1	WP_008410156.1	WP_328836809.1,WP_150472981.1,WP_045561424.1	8	9
Strep_C6760	Strep_C6760A0	1	0.1111111111111111	WP_328836462.1	WP_016327621.1	WP_369279573.1,WP_093791504.1,WP_011030685.1	8	8
Strep_C6762	Strep_C6762A0	1	0.1111111111111111	WP_328840390.1	WP_193380872.1	WP_369277693.1,WP_003946826.1,WP_016325686.1	9	9
Strep_C6787	Strep_C6787A2	2	0.2222222222222222	WP_011028031.1	WP_328736848.1	WP_328839920.1,WP_093788429.1,WP_013004591.1	7	8
Strep_C6803	Strep_C6803A0	1	0.1111111111111111	WP_328840867.1	WP_037898278.1	WP_369280801.1,WP_016325596.1,WP_237311695.1	8	8
Strep_C6806	Strep_C6806A2	2	0.2222222222222222	WP_173668732.1	WP_013003175.1	WP_328838863.1,WP_150471281.1,WP_237310158.1	7	8
Strep_C6818	Strep_C6818A3	2	0.2222222222222222	WP_003976694.1	WP_328839699.1	WP_369278033.1,WP_003947616.1,WP_371271384.1	8	9
Strep_C6834	Strep_C6834A0	1	0.1111111111111111	WP_328837600.1	WP_003975512.1	WP_369278962.1,WP_193381972.1,WP_161270083.1	8	8
Strep_C6839	Strep_C6839A4	2	0.2222222222222222	WP_045563246.1	WP_016327304.1	WP_328836959.1,WP_150472848.1,WP_008406736.1	8	9
Strep_C6855	Strep_C6855A2	2	0.2222222222222222	WP_003971841.1	WP_319767159.1	WP_150474111.1,WP_045560165.1,WP_012998718.1	7	8
Strep_C6860	Strep_C6860A0	1	0.1111111111111111	WP_328837482.1	WP_328837482.1	WP_150472323.1,WP_003948690.1,WP_003974349.1	9	9
Strep_C6866	Strep_C6866A3	2	0.2222222222222222	WP_003976400.1	WP_369278154.1	WP_046706569.1,WP_003949055.1,WP_045557889.1	8	9
Strep_C6869	Strep_C6869A3	2	0.2222222222222222	WP_003977272.1	WP_003947091.1	WP_328840184.1,WP_150470102.1,WP_045557189.1	8	9
Strep_C6872	Strep_C6872A4	2	0.2222222222222222	WP_045563148.1	WP_015507804.1	WP_328837284.1,WP_369279118.1,WP_016327125.1	8	9
Strep_C6875	Strep_C6875A2	2	0.2222222222222222	WP_003972093.1	WP_003972093.1	WP_328840937.1,WP_369277323.1,WP_093788967.1	7	8
Strep_C6912	Strep_C6912A3	2	0.2222222222222222	WP_045561768.1	WP_369277518.1	WP_037690685.1,WP_003977790.1,WP_011027535.1	7	8
