gene	dominant_allele	dominant_count	dominant_frequency	dominant_proteins	cluster_representative	alternative_proteins	total_alleles	total_strains_with_gene
Strep_C84801	Strep_C84801A0	1	0.007142857142857143	A0A7L7MF45	A0A7L7MF45	A0A1W7D3A9	2	2
Strep_C84802	Strep_C84802A0	1	0.007142857142857143	A0A7L7MF57	A0A7L7MF57		1	1
Strep_C84803	Strep_C84803A0	1	0.007142857142857143	A0A7L7MF66	A0A7L7MF66		1	1
Strep_C84804	Strep_C84804A0	1	0.007142857142857143	A0A7L7MF69	A0A7L7MF69		1	1
Strep_C84805	Strep_C84805A0	1	0.007142857142857143	A0A7L7MF71	A0A7L7MF71		1	1
Strep_C84806	Strep_C84806A0	1	0.007142857142857143	A0A7M2SI45	A0A7M2SI45		1	1
Strep_C84807	Strep_C84807A0	1	0.007142857142857143	A0A7M2SI53	A0A7M2SI53		1	1
Strep_C84808	Strep_C84808A0	1	0.007142857142857143	A0A7M2SI70	A0A7M2SI70		1	1
Strep_C84809	Strep_C84809A0	1	0.007142857142857143	A0A7M2SI72	A0A7M2SI72		1	1
Strep_C8481	Strep_C8481A134	2	0.014285714285714285	G2NW81	A0A1H4Z7A7	A0A6N9VND4,A0A7R8NJC5,A0A6G9H4B0	139	139
Strep_C84810	Strep_C84810A0	1	0.007142857142857143	A0A7M2SI91	A0A7M2SI91	A0A346C877,A0A2Z4JF43,A0A3S9MN78	6	6
Strep_C84811	Strep_C84811A0	1	0.007142857142857143	A0A7M2SI95	A0A7M2SI95		1	1
Strep_C84812	Strep_C84812A0	1	0.007142857142857143	A0A7M2SIA8	A0A7M2SIA8		1	1
Strep_C84813	Strep_C84813A0	1	0.007142857142857143	A0A7M2SIC4	A0A7M2SIC4		1	1
Strep_C84814	Strep_C84814A0	1	0.007142857142857143	A0A7M2SID7	A0A7M2SID7		1	1
Strep_C84815	Strep_C84815A0	1	0.007142857142857143	A0A7M2SID8	A0A7M2SID8		1	1
Strep_C84816	Strep_C84816A0	1	0.007142857142857143	A0A7M2SIE1	A0A7M2SIE1	A0A1A9J2S6,A0A7H0I3Q9,A0A7H8T736	13	13
Strep_C84817	Strep_C84817A0	1	0.007142857142857143	A0A7M2SV53	A0A7M2SV53		1	1
Strep_C84818	Strep_C84818A0	1	0.007142857142857143	A0A7M2SV54	A0A7M2SV54		1	1
Strep_C84819	Strep_C84819A0	1	0.007142857142857143	A0A7M2SV56	A0A7M2SV56	A0A0C5G6B7,A0A2Z5JVZ9	3	3
Strep_C8482	Strep_C8482A0	1	0.007142857142857143	A0A1H4Z7L4	A0A1H4Z7L4		1	1
Strep_C84820	Strep_C84820A0	1	0.007142857142857143	A0A7M2SV57	A0A7M2SV57		1	1
Strep_C84821	Strep_C84821A0	1	0.007142857142857143	A0A7M2SV58	A0A7M2SV58		1	1
Strep_C84822	Strep_C84822A0	1	0.007142857142857143	A0A7M2SV60	A0A7M2SV60		1	1
Strep_C84823	Strep_C84823A0	1	0.007142857142857143	A0A7M2SV64	A0A7M2SV64		1	1
Strep_C84824	Strep_C84824A0	1	0.007142857142857143	A0A7M2SV66	A0A7M2SV66		1	1
Strep_C84825	Strep_C84825A0	1	0.007142857142857143	A0A7M2SV68	A0A7M2SV68		1	1
Strep_C84826	Strep_C84826A0	1	0.007142857142857143	A0A7M2SV75	A0A7M2SV75		1	1
Strep_C84827	Strep_C84827A0	1	0.007142857142857143	A0A7M2SV83	A0A7M2SV83		1	1
Strep_C84828	Strep_C84828A0	1	0.007142857142857143	A0A7M2SV86	A0A7M2SV86		1	1
Strep_C84829	Strep_C84829A0	1	0.007142857142857143	A0A7M2SVA3	A0A7M2SVA3		1	1
Strep_C8483	Strep_C8483A0	1	0.007142857142857143	A0A1H4Z7N1	A0A1H4Z7N1		1	1
Strep_C84830	Strep_C84830A0	1	0.007142857142857143	A0A7M2SVA7	A0A7M2SVA7		1	1
Strep_C84831	Strep_C84831A0	1	0.007142857142857143	A0A7M2SVB3	A0A7M2SVB3		1	1
Strep_C84832	Strep_C84832A0	1	0.007142857142857143	A0A7M2SVC6	A0A7M2SVC6		1	1
Strep_C84833	Strep_C84833A0	1	0.007142857142857143	A0A7M2SVD3	A0A7M2SVD3	A0A7H8TGX2,A0A7L5SP00	3	3
Strep_C84834	Strep_C84834A0	1	0.007142857142857143	A0A7M2SVD6	A0A7M2SVD6		1	1
Strep_C84835	Strep_C84835A0	1	0.007142857142857143	A0A7M2SVF2	A0A7M2SVF2	A0A0B5IJ25,A0A291W3L9,A0A7H8JS84	4	4
Strep_C84836	Strep_C84836A0	1	0.007142857142857143	A0A7M2T5R1	A0A7M2T5R1		1	1
Strep_C84837	Strep_C84837A0	1	0.007142857142857143	A0A7M2T5R6	A0A7M2T5R6		1	1
Strep_C84838	Strep_C84838A0	1	0.007142857142857143	A0A7M2T5S5	A0A7M2T5S5		1	1
Strep_C84839	Strep_C84839A0	1	0.007142857142857143	A0A7M2T5T7	A0A7M2T5T7		1	1
Strep_C8484	Strep_C8484A0	1	0.007142857142857143	A0A089X9M7	A0A089X9M7		1	1
Strep_C84840	Strep_C84840A0	1	0.007142857142857143	A0A7M2T5T8	A0A7M2T5T8		1	1
Strep_C84841	Strep_C84841A0	1	0.007142857142857143	A0A7M2T5U9	A0A7M2T5U9		1	1
Strep_C84842	Strep_C84842A0	1	0.007142857142857143	A0A7M2T5V3	A0A7M2T5V3		1	1
Strep_C84843	Strep_C84843A0	1	0.007142857142857143	A0A7M2T5V9	A0A7M2T5V9	A0A0B5HZY4,A0A0C5GHW7,A0A0F7VNA6	5	5
Strep_C84844	Strep_C84844A0	1	0.007142857142857143	A0A7M2T5X2	A0A7M2T5X2	A0A2U9P968,A0A7H8ZR48,A0A1V0UCL4	5	5
Strep_C84845	Strep_C84845A0	1	0.007142857142857143	A0A7M2T5X7	A0A7M2T5X7		1	1
Strep_C84846	Strep_C84846A0	1	0.007142857142857143	A0A7M2THL1	A0A7M2THL1		1	1
Strep_C84847	Strep_C84847A0	1	0.007142857142857143	A0A7M2THL2	A0A7M2THL2	A0A7M2SWC0	2	2
Strep_C84848	Strep_C84848A0	1	0.007142857142857143	A0A7M2THM2	A0A7M2THM2	A0A516RLK3	2	2
Strep_C84849	Strep_C84849A0	1	0.007142857142857143	A0A7M2THN6	A0A7M2THN6		1	1
Strep_C8485	Strep_C8485A0	1	0.007142857142857143	A0A089X9N7	A0A089X9N7	A0A2Z4IZS4,A0A0U3QBJ8,A0A7H0IDN1	8	8
Strep_C84850	Strep_C84850A0	1	0.007142857142857143	A0A7M2THS1	A0A7M2THS1		1	1
Strep_C84851	Strep_C84851A0	1	0.007142857142857143	A0A7M2THS6	A0A7M2THS6		1	1
Strep_C84852	Strep_C84852A0	1	0.007142857142857143	A0A7M2THU3	A0A7M2THU3		1	1
Strep_C84853	Strep_C84853A0	1	0.007142857142857143	A0A7M2THX2	A0A7M2THX2	A0A2R4JTA1,A0A385DE50,A0A7I0NSR9	6	6
Strep_C84854	Strep_C84854A0	1	0.007142857142857143	A0A7M2THX7	A0A7M2THX7	A0A5P8KI90,C9ZFG1	3	3
Strep_C84855	Strep_C84855A0	1	0.007142857142857143	A0A7M2THZ3	A0A7M2THZ3		1	1
Strep_C84856	Strep_C84856A0	1	0.007142857142857143	A0A7M2THZ8	A0A7M2THZ8		1	1
Strep_C84857	Strep_C84857A0	1	0.007142857142857143	A0A7M2THZ9	A0A7M2THZ9		1	1
Strep_C84858	Strep_C84858A0	1	0.007142857142857143	A0A7R8NXW1	A0A7R8NXW1		1	1
Strep_C84859	Strep_C84859A0	1	0.007142857142857143	A0A7R8NXY7	A0A7R8NXY7	A0A0M3QMM0,A0A7G7BKN2,G2NF23	13	13
Strep_C8486	Strep_C8486A0	1	0.007142857142857143	A0A089X9P3	A0A089X9P3		1	1
Strep_C84860	Strep_C84860A0	1	0.007142857142857143	A0A7R8NXY8	A0A7R8NXY8		1	1
Strep_C84861	Strep_C84861A0	1	0.007142857142857143	A0A7R8NXZ8	A0A7R8NXZ8		1	1
Strep_C84862	Strep_C84862A0	1	0.007142857142857143	A0A7R8NY06	A0A7R8NY06	A0A0U3LLW1,A0A0U3NRC6,I2MUH1	127	92
Strep_C84863	Strep_C84863A0	1	0.007142857142857143	A0A7R8NY07	A0A7R8NY07		1	1
Strep_C84864	Strep_C84864A0	1	0.007142857142857143	A0A7R8NY30	A0A7R8NY30		1	1
Strep_C84865	Strep_C84865A0	1	0.007142857142857143	A0A7R8NY51	A0A7R8NY51		1	1
Strep_C84866	Strep_C84866A0	1	0.007142857142857143	A0A7R8NY64	A0A7R8NY64		1	1
Strep_C84867	Strep_C84867A0	2	0.014285714285714285	A0A7R8NY73	A0A7R8NY73		1	2
Strep_C84868	Strep_C84868A0	1	0.007142857142857143	A0A7R8NY95	A0A7R8NY95		1	1
Strep_C84869	Strep_C84869A0	1	0.007142857142857143	A0A7R8NYA6	A0A7R8NYA6		1	1
Strep_C8487	Strep_C8487A0	1	0.007142857142857143	A0A089X9Q2	A0A089X9Q2	A0A2U9P7I5,A0A3S8YE93,A0A1W5YXD2	134	132
Strep_C84870	Strep_C84870A0	1	0.007142857142857143	A0A7R8NYB4	A0A7R8NYB4		1	1
Strep_C84871	Strep_C84871A0	1	0.007142857142857143	A0A7R8NYB6	A0A7R8NYB6		1	1
Strep_C84872	Strep_C84872A0	1	0.007142857142857143	A0A7R8NYC1	A0A7R8NYC1		1	1
Strep_C84873	Strep_C84873A0	1	0.007142857142857143	A0A7R8NYC6	A0A7R8NYC6		1	1
Strep_C84874	Strep_C84874A0	1	0.007142857142857143	A0A7T1T2K1	A0A7T1T2K1		1	1
Strep_C84875	Strep_C84875A0	1	0.007142857142857143	A0A7T1T2K2	A0A7T1T2K2		1	1
Strep_C84876	Strep_C84876A0	1	0.007142857142857143	A0A7T1T2K5	A0A7T1T2K5		1	1
Strep_C84877	Strep_C84877A0	1	0.007142857142857143	A0A7T1T2L2	A0A7T1T2L2	A0A2R4JYV0,D7C0V4	3	3
Strep_C84878	Strep_C84878A0	1	0.007142857142857143	A0A7T1T2L5	A0A7T1T2L5		1	1
Strep_C84879	Strep_C84879A0	1	0.007142857142857143	A0A7T1T2M0	A0A7T1T2M0		1	1
Strep_C8488	Strep_C8488A0	1	0.007142857142857143	A0A089X9Q6	A0A089X9Q6		1	1
Strep_C84880	Strep_C84880A0	1	0.007142857142857143	A0A7T1T2M1	A0A7T1T2M1		1	1
Strep_C84881	Strep_C84881A0	1	0.007142857142857143	A0A7T1T2M3	A0A7T1T2M3		1	1
Strep_C84882	Strep_C84882A0	1	0.007142857142857143	A0A7T1T2M5	A0A7T1T2M5		1	1
Strep_C84883	Strep_C84883A0	1	0.007142857142857143	A0A7T1T2M9	A0A7T1T2M9		1	1
Strep_C84884	Strep_C84884A0	1	0.007142857142857143	A0A7T1T2N1	A0A7T1T2N1		1	1
Strep_C84885	Strep_C84885A0	1	0.007142857142857143	A0A7T1T2N7	A0A7T1T2N7	A0A7H8IK31	2	2
Strep_C84886	Strep_C84886A0	1	0.007142857142857143	A0A7T1T2P5	A0A7T1T2P5		1	1
Strep_C84887	Strep_C84887A6	2	0.014285714285714285	A0A0N6ZDH4	A0A7T1T2P7	A0A0F7N968,A0A0M4D5Q4,A0A2K9FCR5	9	10
Strep_C84888	Strep_C84888A0	1	0.007142857142857143	A0A7T1T2Q0	A0A7T1T2Q0		1	1
Strep_C84889	Strep_C84889A0	1	0.007142857142857143	A0A7T1T2Q2	A0A7T1T2Q2	A0A3Q8UVC4,A0A0F7NCI5,A0A2K9EX12	6	4
Strep_C8489	Strep_C8489A0	1	0.007142857142857143	A0A089X9R3	A0A089X9R3		1	1
Strep_C84890	Strep_C84890A0	1	0.007142857142857143	A0A7T1T2Q7	A0A7T1T2Q7		1	1
Strep_C84891	Strep_C84891A0	1	0.007142857142857143	A0A7T1T2Q8	A0A7T1T2Q8		1	1
Strep_C84892	Strep_C84892A0	1	0.007142857142857143	A0A7T1T2Q9	A0A7T1T2Q9		1	1
Strep_C84893	Strep_C84893A0	1	0.007142857142857143	A0A7T1T2R6	A0A7T1T2R6		1	1
Strep_C84894	Strep_C84894A0	1	0.007142857142857143	A0A7T1T2R7	A0A7T1T2R7		1	1
Strep_C84895	Strep_C84895A0	1	0.007142857142857143	A0A7T1T2S4	A0A7T1T2S4		1	1
Strep_C84896	Strep_C84896A0	1	0.007142857142857143	A0A7T1T2S9	A0A7T1T2S9		1	1
Strep_C84897	Strep_C84897A0	1	0.007142857142857143	A0A7T1T2U0	A0A7T1T2U0		1	1
Strep_C84898	Strep_C84898A0	1	0.007142857142857143	A0A7T1T2U2	A0A7T1T2U2		1	1
Strep_C84899	Strep_C84899A0	1	0.007142857142857143	A0A7T1TCX7	A0A7T1TCX7	A0A0U3QI38	2	2
Strep_C849	Strep_C849A0	1	0.007142857142857143	S5V228	S5V228		1	1
Strep_C8490	Strep_C8490A0	1	0.007142857142857143	A0A089X9R5	A0A089X9R5		1	1
Strep_C84900	Strep_C84900A0	1	0.007142857142857143	A0A7T1TCX8	A0A7T1TCX8		1	1
Strep_C84901	Strep_C84901A0	1	0.007142857142857143	A0A7T1TCY6	A0A7T1TCY6	A0A344U0P8,A0A3G2JGK3,A0A7H0HR34	4	4
Strep_C84902	Strep_C84902A0	1	0.007142857142857143	A0A7T1TD00	A0A7T1TD00		1	1
Strep_C84903	Strep_C84903A0	1	0.007142857142857143	A0A7T1TD21	A0A7T1TD21		1	1
Strep_C84904	Strep_C84904A0	1	0.007142857142857143	A0A7T1TD28	A0A7T1TD28		1	1
Strep_C84905	Strep_C84905A0	1	0.007142857142857143	A0A7T1TD35	A0A7T1TD35		1	1
Strep_C84906	Strep_C84906A0	1	0.007142857142857143	A0A7T1TD50	A0A7T1TD50		1	1
Strep_C84907	Strep_C84907A0	1	0.007142857142857143	A0A7T1TD51	A0A7T1TD51		1	1
Strep_C84908	Strep_C84908A0	1	0.007142857142857143	A0A7T1TD55	A0A7T1TD55		1	1
Strep_C84909	Strep_C84909A0	1	0.007142857142857143	A0A7T1TD57	A0A7T1TD57		1	1
Strep_C8491	Strep_C8491A0	1	0.007142857142857143	A0A089X9S6	A0A089X9S6		1	1
Strep_C84910	Strep_C84910A0	1	0.007142857142857143	A0A7T1TD59	A0A7T1TD59		1	1
Strep_C84911	Strep_C84911A0	1	0.007142857142857143	A0A7T1TD63	A0A7T1TD63	A0A1D7Y2H2	2	2
Strep_C84912	Strep_C84912A0	1	0.007142857142857143	A0A7T4PHB8	A0A7T4PHB8		1	1
Strep_C84913	Strep_C84913A0	1	0.007142857142857143	A0A7T4PHC0	A0A7T4PHC0		1	1
Strep_C84914	Strep_C84914A0	1	0.007142857142857143	A0A7T4PHD4	A0A7T4PHD4		1	1
Strep_C84915	Strep_C84915A0	1	0.007142857142857143	A0A7T4PHG6	A0A7T4PHG6	A0A3G2JJ87,A0A6M4PIL0	3	3
Strep_C84916	Strep_C84916A0	1	0.007142857142857143	A0A7T4PHI5	A0A7T4PHI5		1	1
Strep_C84917	Strep_C84917A0	1	0.007142857142857143	A0A7T4PHJ2	A0A7T4PHJ2	A0A291QC69,A0A1D7YCM0	3	3
Strep_C84918	Strep_C84918A0	1	0.007142857142857143	A0A7T4PHJ6	A0A7T4PHJ6		1	1
Strep_C84919	Strep_C84919A0	1	0.007142857142857143	A0A7T4PHK3	A0A7T4PHK3		1	1
Strep_C8492	Strep_C8492A0	1	0.007142857142857143	A0A089X9U6	A0A089X9U6	A0A3S9I1I1,A0A7H8TCC4	3	3
Strep_C84920	Strep_C84920A0	1	0.007142857142857143	A0A7T4PHK5	A0A7T4PHK5		1	1
Strep_C84921	Strep_C84921A0	1	0.007142857142857143	A0A7T4PHL5	A0A7T4PHL5		1	1
Strep_C84922	Strep_C84922A0	1	0.007142857142857143	A0A7T4PHM3	A0A7T4PHM3		1	1
Strep_C84923	Strep_C84923A0	1	0.007142857142857143	A0A7T4PHT6	A0A7T4PHT6		1	1
Strep_C84924	Strep_C84924A0	1	0.007142857142857143	A0A7T4PHU0	A0A7T4PHU0		1	1
Strep_C84925	Strep_C84925A0	1	0.007142857142857143	A0A7T4PHU1	A0A7T4PHU1		1	1
Strep_C84926	Strep_C84926A0	1	0.007142857142857143	A0A7T4PHV8	A0A7T4PHV8		1	1
Strep_C84927	Strep_C84927A0	1	0.007142857142857143	A0A7T4PHW1	A0A7T4PHW1	A0A0M4DK82,A0A1Z1W2H3,A0A221NYG9	10	10
Strep_C84928	Strep_C84928A0	1	0.007142857142857143	A0A7T7I1P8	A0A7T7I1P8		1	1
Strep_C84929	Strep_C84929A0	1	0.007142857142857143	A0A7T7I1Q3	A0A7T7I1Q3		1	1
Strep_C8493	Strep_C8493A0	1	0.007142857142857143	A0A089X9V5	A0A089X9V5		1	1
Strep_C84930	Strep_C84930A0	1	0.007142857142857143	A0A7T7I1Q4	A0A7T7I1Q4		1	1
Strep_C84931	Strep_C84931A0	1	0.007142857142857143	A0A7T7I1R6	A0A7T7I1R6		1	1
Strep_C84932	Strep_C84932A0	1	0.007142857142857143	A0A7T7I1V8	A0A7T7I1V8		1	1
Strep_C84933	Strep_C84933A0	1	0.007142857142857143	A0A7T7I1Y7	A0A7T7I1Y7	A0A1H4I9U4,A0A5B7V2C3,A0A6C0QDY8	22	20
Strep_C84934	Strep_C84934A0	1	0.007142857142857143	A0A7T7KXG4	A0A7T7KXG4		1	1
Strep_C84935	Strep_C84935A0	1	0.007142857142857143	A0A7T7KXH3	A0A7T7KXH3		1	1
Strep_C84936	Strep_C84936A0	1	0.007142857142857143	A0A7T7KXI0	A0A7T7KXI0	A0A1D7VM30,A0A221P7K8,A0A6I6S0A9	10	10
Strep_C84937	Strep_C84937A0	1	0.007142857142857143	A0A7T7KXI7	A0A7T7KXI7		1	1
Strep_C84938	Strep_C84938A0	1	0.007142857142857143	A0A7T7KXJ4	A0A7T7KXJ4		1	1
Strep_C84939	Strep_C84939A0	1	0.007142857142857143	A0A7T7KXK9	A0A7T7KXK9		1	1
Strep_C8494	Strep_C8494A0	1	0.007142857142857143	A0A089X9W6	A0A089X9W6		1	1
Strep_C84940	Strep_C84940A0	1	0.007142857142857143	A0A7T7KXL0	A0A7T7KXL0	A0A2Z4ISZ8,A0A5P2CPX6,A0A5Q0L6I2	4	4
Strep_C84941	Strep_C84941A0	1	0.007142857142857143	A0A7T7KXL4	A0A7T7KXL4	A0A7M2SKK6,A0A1B1ME76,A0A3Q9EQ05	8	8
Strep_C84942	Strep_C84942A0	1	0.007142857142857143	A0A7T7KXM0	A0A7T7KXM0		1	1
Strep_C84943	Strep_C84943A0	1	0.007142857142857143	A0A7T7KXM6	A0A7T7KXM6	A0A1W7CRX1,D7CC16,A0A5P2ANK1	111	101
Strep_C84944	Strep_C84944A0	1	0.007142857142857143	A0A7T7KXM7	A0A7T7KXM7		1	1
Strep_C84945	Strep_C84945A0	1	0.007142857142857143	A0A7T7KXM8	A0A7T7KXM8		1	1
Strep_C84946	Strep_C84946A0	1	0.007142857142857143	A0A7T7KXN3	A0A7T7KXN3		1	1
Strep_C84947	Strep_C84947A0	1	0.007142857142857143	A0A7T7KXN7	A0A7T7KXN7		1	1
Strep_C84948	Strep_C84948A0	1	0.007142857142857143	A0A7T7KXN8	A0A7T7KXN8		1	1
Strep_C84949	Strep_C84949A0	1	0.007142857142857143	A0A7T7KXP2	A0A7T7KXP2	A0A143C3K4,A0A291Q7T5,A0A2S1SUR9	5	5
Strep_C8495	Strep_C8495A151	3	0.02142857142857143	A0A1V0UIA1	A0A089Z6D0	A0A1U9QPV8,A0A6C0QBE4,A0A0M4DMF4	164	140
Strep_C84950	Strep_C84950A0	1	0.007142857142857143	A0A7T7KXP5	A0A7T7KXP5		1	1
Strep_C84951	Strep_C84951A0	1	0.007142857142857143	A0A7T7RFC4	A0A7T7RFC4	A0A089YV25,A0A7H8TJ02,A0A7M2SX09	33	31
Strep_C84952	Strep_C84952A0	1	0.007142857142857143	A0A7T7RFC7	A0A7T7RFC7		1	1
Strep_C84953	Strep_C84953A0	1	0.007142857142857143	A0A7T7RFD5	A0A7T7RFD5		1	1
Strep_C84954	Strep_C84954A0	1	0.007142857142857143	A0A7T7RFD8	A0A7T7RFD8		1	1
Strep_C84955	Strep_C84955A0	1	0.007142857142857143	A0A7T7RFE0	A0A7T7RFE0		1	1
Strep_C84956	Strep_C84956A0	1	0.007142857142857143	A0A7T7RFH3	A0A7T7RFH3	A0A291Q477	2	2
Strep_C84957	Strep_C84957A0	1	0.007142857142857143	A0A7T7RFJ5	A0A7T7RFJ5		1	1
Strep_C84958	Strep_C84958A0	1	0.007142857142857143	A0A7T7RFK4	A0A7T7RFK4	A0A0A8EX44,A0A1V0TN67,A0A1W5XJF6	6	6
Strep_C84959	Strep_C84959A0	1	0.007142857142857143	A0A8B1N6K5	A0A8B1N6K5		1	1
Strep_C8496	Strep_C8496A0	1	0.007142857142857143	A0A089Z6E1	A0A089Z6E1		1	1
Strep_C84960	Strep_C84960A0	1	0.007142857142857143	A0A8B1N6W9	A0A8B1N6W9	N0CRB7	2	2
Strep_C84961	Strep_C84961A0	1	0.007142857142857143	A0A8B1N714	A0A8B1N714	A0A1W5XL94,A0A1D7VIA8,A0A6I6S5T8	4	4
Strep_C84962	Strep_C84962A0	1	0.007142857142857143	A0A8B1N7W6	A0A8B1N7W6		1	1
Strep_C84963	Strep_C84963A0	1	0.007142857142857143	A0A8B1N7Z2	A0A8B1N7Z2		1	1
Strep_C84964	Strep_C84964A0	1	0.007142857142857143	A0A8B1N828	A0A8B1N828		1	1
Strep_C84965	Strep_C84965A0	1	0.007142857142857143	A0A8B1N876	A0A8B1N876		1	1
Strep_C84966	Strep_C84966A0	1	0.007142857142857143	A0A8B1N8W3	A0A8B1N8W3		1	1
Strep_C84967	Strep_C84967A0	1	0.007142857142857143	A0A8B1N8Z9	A0A8B1N8Z9		1	1
Strep_C84968	Strep_C84968A0	1	0.007142857142857143	A0A8B1N910	A0A8B1N910	A0A5B8JFC0,A0A1V0R5H0,A0A6H0CJA0	5	5
Strep_C84969	Strep_C84969A0	1	0.007142857142857143	A0A8B1N951	A0A8B1N951		1	1
Strep_C8497	Strep_C8497A0	1	0.007142857142857143	A0A089Z6I4	A0A089Z6I4		1	1
Strep_C84970	Strep_C84970A0	1	0.007142857142857143	A0A8B1N9B5	A0A8B1N9B5		1	1
Strep_C84971	Strep_C84971A0	1	0.007142857142857143	A0A8B1N9C0	A0A8B1N9C0	A0A3Q9KA03,A0A0A8EP80,A0A1D7VFN1	7	7
Strep_C84972	Strep_C84972A0	1	0.007142857142857143	A0A8B1N9S8	A0A8B1N9S8		1	1
Strep_C84973	Strep_C84973A0	1	0.007142857142857143	A0A8B1NA18	A0A8B1NA18		1	1
Strep_C84974	Strep_C84974A0	1	0.007142857142857143	A0A8B1NA35	A0A8B1NA35		1	1
Strep_C84975	Strep_C84975A0	1	0.007142857142857143	B1VLZ4	B1VLZ4		1	1
Strep_C84976	Strep_C84976A0	1	0.007142857142857143	B1VLZ5	B1VLZ5		1	1
Strep_C84977	Strep_C84977A0	1	0.007142857142857143	B1VLZ6	B1VLZ6		1	1
Strep_C84978	Strep_C84978A0	1	0.007142857142857143	B1VM00	B1VM00	A0A385DMM5	2	2
Strep_C84979	Strep_C84979A0	1	0.007142857142857143	B1VM01	B1VM01		1	1
Strep_C8498	Strep_C8498A0	1	0.007142857142857143	A0A089Z6L6	A0A089Z6L6		1	1
Strep_C84980	Strep_C84980A0	1	0.007142857142857143	B1VM02	B1VM02		1	1
Strep_C84981	Strep_C84981A0	1	0.007142857142857143	B1VM03	B1VM03		1	1
Strep_C84982	Strep_C84982A0	1	0.007142857142857143	B1VM04	B1VM04		1	1
Strep_C84983	Strep_C84983A0	1	0.007142857142857143	B1VM06	B1VM06		1	1
Strep_C84984	Strep_C84984A0	1	0.007142857142857143	B1VM08	B1VM08		1	1
Strep_C84985	Strep_C84985A0	1	0.007142857142857143	B1VM09	B1VM09		1	1
Strep_C84986	Strep_C84986A0	1	0.007142857142857143	B1VM11	B1VM11		1	1
Strep_C84987	Strep_C84987A0	1	0.007142857142857143	B1VM15	B1VM15	A0A6G5R8P3	2	2
Strep_C84988	Strep_C84988A0	1	0.007142857142857143	B1VM16	B1VM16		1	1
Strep_C84989	Strep_C84989A0	1	0.007142857142857143	B1VM17	B1VM17		1	1
Strep_C8499	Strep_C8499A0	1	0.007142857142857143	A0A089Z6M8	A0A089Z6M8		1	1
Strep_C84990	Strep_C84990A0	1	0.007142857142857143	B1VM18	B1VM18		1	1
Strep_C84991	Strep_C84991A0	1	0.007142857142857143	B1VM21	B1VM21	A0A0M3QPG9,A0A6G9FGT6,A0A6G9GZ29	18	18
Strep_C84992	Strep_C84992A0	1	0.007142857142857143	B1VM28	B1VM28		1	1
Strep_C84993	Strep_C84993A0	1	0.007142857142857143	B1VM35	B1VM35	A0A6I6MZ68	2	2
Strep_C84994	Strep_C84994A0	1	0.007142857142857143	B1VM36	B1VM36	A0A0U3NKE4	2	2
Strep_C84995	Strep_C84995A0	1	0.007142857142857143	B1VM69	B1VM69		1	1
Strep_C84996	Strep_C84996A0	1	0.007142857142857143	B1VM71	B1VM71		1	1
Strep_C84997	Strep_C84997A0	1	0.007142857142857143	B1VM77	B1VM77	A0A1U9QY19,A0A1W5Z3P4,A0A2Z5K0G9	45	35
Strep_C84998	Strep_C84998A0	1	0.007142857142857143	B1VM78	B1VM78		1	1
Strep_C84999	Strep_C84999A0	1	0.007142857142857143	B1VM80	B1VM80		1	1
Strep_C85	Strep_C85A0	1	0.007142857142857143	A0A7D5ZFS6	A0A7D5ZFS6		1	1
Strep_C850	Strep_C850A0	1	0.007142857142857143	S5V250	S5V250		1	1
Strep_C8500	Strep_C8500A0	1	0.007142857142857143	A0A089Z6N1	A0A089Z6N1		1	1
Strep_C85000	Strep_C85000A0	1	0.007142857142857143	B1VM82	B1VM82		1	1
Strep_C85001	Strep_C85001A0	1	0.007142857142857143	B1VM88	B1VM88		1	1
Strep_C85002	Strep_C85002A0	3	0.02142857142857143	B1VYX6	B1VYX6		1	3
Strep_C85003	Strep_C85003A0	1	0.007142857142857143	B1VYX8	B1VYX8		1	1
Strep_C85004	Strep_C85004A0	1	0.007142857142857143	B1VYX9	B1VYX9		1	1
Strep_C85005	Strep_C85005A0	1	0.007142857142857143	B1VYY5	B1VYY5	A0A0U3C3V3	2	2
Strep_C85006	Strep_C85006A0	1	0.007142857142857143	B1VZ08	B1VZ08		1	1
Strep_C85007	Strep_C85007A0	1	0.007142857142857143	B1VZ09	B1VZ09		1	1
Strep_C85008	Strep_C85008A0	1	0.007142857142857143	B1VZ15	B1VZ15		1	1
Strep_C85009	Strep_C85009A0	1	0.007142857142857143	B1VZ34	B1VZ34		1	1
Strep_C8501	Strep_C8501A0	1	0.007142857142857143	A0A089Z6Y2	A0A089Z6Y2		1	1
Strep_C85010	Strep_C85010A0	1	0.007142857142857143	B1VZ36	B1VZ36		1	1
Strep_C85011	Strep_C85011A0	1	0.007142857142857143	B1VZ40	B1VZ40		1	1
Strep_C85012	Strep_C85012A0	1	0.007142857142857143	B1VZ44	B1VZ44		1	1
Strep_C85013	Strep_C85013A0	1	0.007142857142857143	B1VZ69	B1VZ69		1	1
Strep_C85014	Strep_C85014A0	1	0.007142857142857143	B1VZ70	B1VZ70		1	1
Strep_C85015	Strep_C85015A0	1	0.007142857142857143	B4V8V7	B4V8V7		1	1
Strep_C85016	Strep_C85016A0	1	0.007142857142857143	B4V8W1	B4V8W1		1	1
Strep_C85017	Strep_C85017A0	1	0.007142857142857143	B4V8W5	B4V8W5		1	1
Strep_C85018	Strep_C85018A0	1	0.007142857142857143	B4V8X3	B4V8X3		1	1
