gene	dominant_allele	dominant_count	dominant_frequency	dominant_proteins	cluster_representative	alternative_proteins	total_alleles	total_strains_with_gene	protein_id	locus_tag	gene_id	product	go_ids	go_process	go_function	go_component	annotation_source
Strep_C83536	Strep_C83536A0	1	0.0071428571428571	A0A0F7N187	A0A0F7N187	A0A0U3F1C6,A0A1A9IRP5,A0A7T7RG19	168	140	A0A7T7RG19			Electron transfer flavoprotein subunit alpha/FixB family protein	GO:0033539;GO:0009055;GO:0050660	fatty acid beta-oxidation using acyl-CoA dehydrogenase [GO:0033539]	electron transfer activity [GO:0009055]; flavin adenine dinucleotide binding [GO:0050660]		alternative_protein_3
Strep_C83656	Strep_C83656A129	2	0.0142857142857142	A0A1H4PEU6	A0A0F7VZS3	A0A1V0UG21,A0A7H8ZNT5,A0A5J6HMV5	284	140	A0A1H4PEU6			Purine nucleoside phosphorylase (EC 2.4.2.1) (Inosine-guanosine phosphorylase)	GO:0009116;GO:0004731;GO:0005737	nucleoside metabolic process [GO:0009116]	purine-nucleoside phosphorylase activity [GO:0004731]	cytoplasm [GO:0005737]	dominant_protein
Strep_C83690	Strep_C83690A376	3	0.0214285714285714	A0A1H5A8N3	A0A0G3UL36	A0A1V0UDY4,A0A7H8ZS88,A0A3Q8UQW2	508	138	A0A1H5A8N3			PPOX class probable F420-dependent enzyme	GO:0070967;GO:0016627;GO:0005829		coenzyme F420 binding [GO:0070967]; oxidoreductase activity, acting on the CH-CH group of donors [GO:0016627]	cytosol [GO:0005829]	dominant_protein
Strep_C84194	Strep_C84194A0	1	0.0071428571428571	A0A1A9IUT2	A0A1A9IUT2	A0A0A8EWR7,A0A3Q9F106,A0A6I6FP51	630	140	A0A1A9IUT2			deleted					dominant_protein
Strep_C84197	Strep_C84197A1227	6	0.0428571428571428	A0A5P2B7M8	A0A1A9IUW9	A0A1U9NUC9,A0A7G6XQ16,A0A1V0R7D6	1492	140	A0A5P2B7M8			Lrp/AsnC family transcriptional regulator	GO:0043200;GO:0043565;GO:0005829	response to amino acid [GO:0043200]	sequence-specific DNA binding [GO:0043565]	cytosol [GO:0005829]	dominant_protein
Strep_C84216	Strep_C84216A29	3	0.0214285714285714	A0A7G6XHX4	A0A1B1AQL3	A0A0C5GG16,A0A0F7VRP8,A0A3G4VWT4	132	140	A0A1B1AQL3			DNA-directed RNA polymerase subunit beta (RNAP subunit beta) (EC 2.7.7.6) (RNA polymerase subunit beta) (Transcriptase subunit beta)	GO:0006351;GO:0003677;GO:0003899;GO:0032549;GO:0000428	DNA-templated transcription [GO:0006351]	DNA binding [GO:0003677]; DNA-directed RNA polymerase activity [GO:0003899]; ribonucleoside binding [GO:0032549]	DNA-directed RNA polymerase complex [GO:0000428]	cluster_representative
Strep_C84235	Strep_C84235A103	2	0.0142857142857142	A0A1H4M9R9	A0A1B1AW14	A0A3G4W2H1,A0A0G3URJ8,N0CXP5	447	137	A0A1H4M9R9			DNA-binding transcriptional regulator, AcrR family	GO:0003700;GO:0000976		DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]		dominant_protein
Strep_C84273	Strep_C84273A128	2	0.0142857142857142	A0A6N9VI21	A0A6I6WGC1	A0A1U9QW66,A0A7T4PGP8,A0A6M4WQQ0	271	140	A0A6N9VI21			Acyl-CoA carboxylase subunit beta	GO:0016874		ligase activity [GO:0016874]		dominant_protein
Strep_C84578	Strep_C84578A232	2	0.0142857142857142	A0A2K9FIA8	A0A7H8GVP1	A0A2Z5K5S9,A0A1V0R1W3,A0A7M2SN68	404	140	A0A7M2SN68			YbaK/EbsC family protein	GO:0002161		aminoacyl-tRNA deacylase activity [GO:0002161]		alternative_protein_3
Strep_C84669	Strep_C84669A167	2	0.0142857142857142	A0A1V0U6L8	A0A7H8NIR3	A0A0A8F1R3,A0A2Z5K1Z4,A0A1L7GSA4	535	140	A0A1V0U6L8			Gluconokinase (EC 2.7.1.12)	GO:0019521;GO:0005524;GO:0046316;GO:0005737	D-gluconate metabolic process [GO:0019521]	ATP binding [GO:0005524]; gluconokinase activity [GO:0046316]	cytoplasm [GO:0005737]	dominant_protein
Strep_C8473	Strep_C8473A0	1	0.0071428571428571	A0A1H4Z5L2	A0A1H4Z5L2	A0A516R1L4,L8F0Q6,A0A5Q0LN14	346	140	A0A1H4Z5L2			3,4-dihydroxyphthalate decarboxylase	GO:0019323;GO:0016832;GO:0005829	pentose catabolic process [GO:0019323]	aldehyde-lyase activity [GO:0016832]	cytosol [GO:0005829]	dominant_protein
Strep_C8481	Strep_C8481A134	2	0.0142857142857142	G2NW81	A0A1H4Z7A7	A0A6N9VND4,A0A7R8NJC5,A0A6G9H4B0	139	139	G2NW81			3-methyl-2-oxobutanoate hydroxymethyltransferase (EC 2.1.2.11) (Ketopantoate hydroxymethyltransferase) (KPHMT)	GO:0032259;GO:0015940;GO:0003864;GO:0000287;GO:0008168;GO:0005737	methylation [GO:0032259]; pantothenate biosynthetic process [GO:0015940]	3-methyl-2-oxobutanoate hydroxymethyltransferase activity [GO:0003864]; magnesium ion binding [GO:0000287]; methyltransferase activity [GO:0008168]	cytoplasm [GO:0005737]	dominant_protein
Strep_C8495	Strep_C8495A151	3	0.0214285714285714	A0A1V0UIA1	A0A089Z6D0	A0A1U9QPV8,A0A6C0QBE4,A0A0M4DMF4	164	140	A0A1V0UIA1			Ribonuclease J (RNase J) (EC 3.1.-.-)	GO:0006364;GO:0004534;GO:0003723;GO:0004521;GO:0008270;GO:0005737	rRNA processing [GO:0006364]	5'-3' RNA exonuclease activity [GO:0004534]; RNA binding [GO:0003723]; RNA endonuclease activity [GO:0004521]; zinc ion binding [GO:0008270]	cytoplasm [GO:0005737]	dominant_protein
Strep_C85032	Strep_C85032A113	2	0.0142857142857142	A0A1V0UDL8	C9Z0U2	A0A1H4Q6J7,A0A0F7CNX7,J1S751	136	137	A0A1V0UDL8			DUF3180 domain-containing protein	GO:0016020			membrane [GO:0016020]	dominant_protein
Strep_C85056	Strep_C85056A122	3	0.0214285714285714	N0CJ19	D7BU44	A0A5P9WTX8,A0A0N6ZR30,A0A3S8XWV6	124	138	N0CJ19			tRNA (adenine(58)-N(1))-methyltransferase TrmI (EC 2.1.1.220)	GO:0030488;GO:0160107;GO:0031515	tRNA methylation [GO:0030488]	tRNA (adenine(58)-N1)-methyltransferase activity [GO:0160107]	tRNA (m1A) methyltransferase complex [GO:0031515]	dominant_protein
Strep_C85116	Strep_C85116A28	2	0.0142857142857142	A0A7H8ZU14	D7CHS7	A0A1H4RYP6,A0A0A8EMS8,A0A1B1AQ62	139	140	D7CHS7			Putative phosphoserine phosphatase	GO:0016787;GO:0046872		hydrolase activity [GO:0016787]; metal ion binding [GO:0046872]		cluster_representative
Strep_C85136	Strep_C85136A0	1	0.0071428571428571	G2NY36	G2NY36	A0A2S1SYV9,A0A0F7NA46,A0A6M4PIE3	141	139	G2NY36			Uroporphyrinogen decarboxylase (UPD) (URO-D) (EC 4.1.1.37)	GO:0019353;GO:0004853;GO:0005829	protoporphyrinogen IX biosynthetic process from glutamate [GO:0019353]	uroporphyrinogen decarboxylase activity [GO:0004853]	cytosol [GO:0005829]	dominant_protein
Strep_C85221	Strep_C85221A245	2	0.0142857142857142	A0A7H8ZK94	G2PHX4	A0A1V0U6K1,A0A7H8ZYU4,A0A0A8ETY7	275	136	G2PHX4			Exonuclease RNase T and DNA polymerase III	GO:0008408;GO:0003676;GO:0005829		3'-5' exonuclease activity [GO:0008408]; nucleic acid binding [GO:0003676]	cytosol [GO:0005829]	cluster_representative
Strep_C854	Strep_C854A11	2	0.0142857142857142	A0A7H8ZLI5	A0A7H8ZLI5	A0A516REM1,A0A0M4DFI8,A0A0B5I0K1	138	140	A0A516REM1			Ribonuclease HII (RNase HII) (EC 3.1.26.4)	GO:0043137;GO:0006298;GO:0030145;GO:0003723;GO:0004523;GO:0005737;GO:0032299	DNA replication, removal of RNA primer [GO:0043137]; mismatch repair [GO:0006298]	manganese ion binding [GO:0030145]; RNA binding [GO:0003723]; RNA-DNA hybrid ribonuclease activity [GO:0004523]	cytoplasm [GO:0005737]; ribonuclease H2 complex [GO:0032299]	alternative_protein_1
Strep_C85611	Strep_C85611A102	2	0.0142857142857142	A0A6N9VCN4	A0A5P2CJY6	A0A1L6PHI5,A0A1V0UFM9,A0A1X4GTZ8	138	139	A0A6N9VCN4			Fructose-1,6-bisphosphatase	GO:0030388;GO:0006094;GO:0006071;GO:0042132;GO:0046872;GO:0005829	fructose 1,6-bisphosphate metabolic process [GO:0030388]; gluconeogenesis [GO:0006094]; glycerol metabolic process [GO:0006071]	fructose 1,6-bisphosphate 1-phosphatase activity [GO:0042132]; metal ion binding [GO:0046872]	cytosol [GO:0005829]	dominant_protein
Strep_C85802	Strep_C85802A0	1	0.0071428571428571	A0A5P2UD33	A0A5P2UD33	A0A387H3V8,A0A1A9J775,A0A387HN85	193	138	A0A5P2UD33			Glutamate--cysteine ligase	GO:0016879		ligase activity, forming carbon-nitrogen bonds [GO:0016879]		dominant_protein
Strep_C8585	Strep_C8585A0	1	0.0071428571428571	A0A0B5IIX0	A0A0B5IIX0	A0A6C0Q1F9,A0A0F7CN69,A0A5P2D932	303	140	A0A0B5IIX0			DNA polymerase III subunit alpha (EC 2.7.7.7)	GO:0006260;GO:0008408;GO:0003887;GO:0003676;GO:0005737	DNA replication [GO:0006260]	3'-5' exonuclease activity [GO:0008408]; DNA-directed DNA polymerase activity [GO:0003887]; nucleic acid binding [GO:0003676]	cytoplasm [GO:0005737]	dominant_protein
Strep_C85891	Strep_C85891A141	2	0.0142857142857142	A0A7H8ZSY8	A0A5P2WB39	A0A1V0TXU9,A0A222T0F2,A0A3Q8VY22	208	140	A0A5P2WB39			Phosphatase PAP2 family protein	GO:0016787;GO:0016020		hydrolase activity [GO:0016787]	membrane [GO:0016020]	cluster_representative
Strep_C86082	Strep_C86082A242	2	0.0142857142857142	N0CZS8	A0A5P8KI52	A0A3G4VYQ8,B4V2Z2,A0A7H8ZM23	680	140	N0CZS8			1,4-dihydroxy-6-naphtoate synthase (EC 4.1.99.29) (Menaquinone biosynthetic enzyme MqnD)	GO:0009234;GO:0016830	menaquinone biosynthetic process [GO:0009234]	carbon-carbon lyase activity [GO:0016830]		dominant_protein
Strep_C8629	Strep_C8629A165	2	0.0142857142857142	A0A0U3MG75	A0A0F7G0G1	A0A1V0UF06,A0A7H8ZQJ9,A0A3G4W2A6	423	140	A0A0U3MG75			Cyclic dehypoxanthine futalosine synthase (Cyclic DHFL synthase) (EC 1.21.98.1) (Dehypoxanthine futalosine cyclase) (DHFL cyclase) (Menaquinone biosynthetic enzyme MqnC)	GO:0009234;GO:0051539;GO:0044689;GO:0005506;GO:0046992;GO:0016765	menaquinone biosynthetic process [GO:0009234]	4 iron, 4 sulfur cluster binding [GO:0051539]; 7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase activity [GO:0044689]; iron ion binding [GO:0005506]; oxidoreductase activity, acting on X-H and Y-H to form an X-Y bond [GO:0046992]; transferase activity, transferring alkyl or aryl (other than methyl) groups [GO:0016765]		dominant_protein
Strep_C86409	Strep_C86409A0	1	0.0071428571428571	A0A1L7G9U5	A0A1L7G9U5	A0A1U9NTS6,A0A0B5IPC3,A0A3Q9K3I8	155	140	A0A0B5IPC3			Lipoprotein	GO:0071555;GO:0018104;GO:0008360;GO:0016746;GO:0071972;GO:0005576;GO:0005886	cell wall organization [GO:0071555]; peptidoglycan-protein cross-linking [GO:0018104]; regulation of cell shape [GO:0008360]	acyltransferase activity [GO:0016746]; peptidoglycan L,D-transpeptidase activity [GO:0071972]	extracellular region [GO:0005576]; plasma membrane [GO:0005886]	alternative_protein_2
Strep_C86595	Strep_C86595A262	5	0.0357142857142857	A0A7L5SR76	A0A1W7D0B0	A0A346BXD7,A0A3Q8W0R0,A0A0N6W638	879	140	A0A1W7D0B0			DNA-binding response regulator	GO:0000160;GO:0006355;GO:0003677	phosphorelay signal transduction system [GO:0000160]; regulation of DNA-templated transcription [GO:0006355]	DNA binding [GO:0003677]		cluster_representative
Strep_C86738	Strep_C86738A248	2	0.0142857142857142	N0CV49	A0A1Z2L5U7	A0A7H8ZU72,A0A1V0UA67,A0A5R9M0R2	787	139	N0CV49			Tetracenomycin C resistance and export protein	GO:0046677;GO:0022857;GO:0005886	response to antibiotic [GO:0046677]	transmembrane transporter activity [GO:0022857]	plasma membrane [GO:0005886]	dominant_protein
Strep_C86819	Strep_C86819A139	2	0.0142857142857142	A0A3G4VWH7	A0A2H5BVA7	A0A1H5C1P4,A0A1Z2LBY4,A0A1V0R0Z1	172	140	A0A2H5BVA7			Probable UbiX-like flavin prenyltransferase (EC 2.5.1.129) (Phenolic acid decarboxylase subunit B) (PAD)	GO:0009636;GO:0016831;GO:0106141	response to toxic substance [GO:0009636]	carboxy-lyase activity [GO:0016831]; flavin prenyltransferase activity [GO:0106141]		cluster_representative
Strep_C86867	Strep_C86867A143	2	0.0142857142857142	A0A7H8ZNS8	A0A2K9F7T7	A0A0U3Q1U3,A0A3G4VU58,A0A1L6PIX3	440	140	A0A7H8ZNS8			deleted					dominant_protein
Strep_C86871	Strep_C86871A72	2	0.0142857142857142	A0A7H9A0C4	A0A2K9F806	A0A0F7N082,A0A1U9QV66,A0A3Q8W2J6	263	140	A0A1U9QV66			Hydrolytic protein	GO:0019433;GO:0004806	triglyceride catabolic process [GO:0019433]	triacylglycerol lipase activity [GO:0004806]		alternative_protein_2
Strep_C87091	Strep_C87091A13	2	0.0142857142857142	A0A0F7VWU5	A0A2Z5K4C5	N0CK33,A0A6N9VJQ8,A0A0G3UKB6	291	140	A0A0F7VWU5			Adenine phosphoribosyltransferase (APRT) (EC 2.4.2.7)	GO:0006168;GO:0044209;GO:0006166;GO:0002055;GO:0003999;GO:0016208;GO:0005737	adenine salvage [GO:0006168]; AMP salvage [GO:0044209]; purine ribonucleoside salvage [GO:0006166]	adenine binding [GO:0002055]; adenine phosphoribosyltransferase activity [GO:0003999]; AMP binding [GO:0016208]	cytoplasm [GO:0005737]	dominant_protein
Strep_C87147	Strep_C87147A0	1	0.0071428571428571	A0A345I053	A0A345I053	A0A0M5J071,A0A0U3LWB1,B4V642	140	140	A0A345I053			Coenzyme A biosynthesis bifunctional protein CoaBC (DNA/pantothenate metabolism flavoprotein) (Phosphopantothenoylcysteine synthetase/decarboxylase) (PPCS-PPCDC) [Includes: Phosphopantothenoylcysteine decarboxylase (PPC decarboxylase) (PPC-DC) (EC 4.1.1.36) (CoaC); Phosphopantothenate--cysteine ligase (EC 6.3.2.5) (CoaB) (Phosphopantothenoylcysteine synthetase) (PPC synthetase) (PPC-S)]	GO:0015937;GO:0015941;GO:0010181;GO:0046872;GO:0004632;GO:0004633;GO:0071513	coenzyme A biosynthetic process [GO:0015937]; pantothenate catabolic process [GO:0015941]	FMN binding [GO:0010181]; metal ion binding [GO:0046872]; phosphopantothenate--cysteine ligase activity [GO:0004632]; phosphopantothenoylcysteine decarboxylase activity [GO:0004633]	phosphopantothenoylcysteine decarboxylase complex [GO:0071513]	dominant_protein
Strep_C87363	Strep_C87363A11	2	0.0142857142857142	N0CMV1	A0A7R8RNR3	A0A0M3QNA1,G2NKU3,A0A6G9FK57	139	140	N0CMV1			DEAD-like helicase	GO:0005524;GO:0003677;GO:0004386;GO:0016787;GO:0005829		ATP binding [GO:0005524]; DNA binding [GO:0003677]; helicase activity [GO:0004386]; hydrolase activity [GO:0016787]	cytosol [GO:0005829]	dominant_protein
Strep_C87417	Strep_C87417A0	1	0.0071428571428571	A0A7T1T9K9	A0A7T1T9K9	A0A1H4N088,A0A1U9QX59,A0A7L4Y1H6	140	140	A0A7T1T9K9			Ribosomal RNA small subunit methyltransferase E (EC 2.1.1.193)	GO:0070475;GO:0070042;GO:0005737	rRNA base methylation [GO:0070475]	rRNA (uridine-N3-)-methyltransferase activity [GO:0070042]	cytoplasm [GO:0005737]	dominant_protein
Strep_C87512	Strep_C87512A250	3	0.0214285714285714	A0A5B7UQA9	A0A7T4TXF0	A0A1U9NVX2,A0A1L7GCQ2,A0A7G6XNU9	266	140	A0A7T4TXF0			Bifunctional 3-phenylpropionate/cinnamic acid dioxygenase ferredoxin subunit (EC 1.14.12.19)	GO:0051537;GO:0051213;GO:0046872;GO:0004497;GO:0016705		2 iron, 2 sulfur cluster binding [GO:0051537]; dioxygenase activity [GO:0051213]; metal ion binding [GO:0046872]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]		cluster_representative
Strep_C87639	Strep_C87639A23	3	0.0214285714285714	A0A1D7VH02	A0A7T7RHX8	A0A0N6ZP75,A0A3S8XUX8,A0A5P9WR30	130	140	A0A1D7VH02			DUF3145 domain-containing protein					dominant_protein
Strep_C87829	Strep_C87829A0	1	0.0071428571428571	B4VD87	B4VD87	A0A0M3QLN3,A0A0K2B0P2,A0A7H8JZ21	142	140	A0A0K2B0P2			GTPase HflX (GTP-binding protein HflX)	GO:0005525;GO:0003924;GO:0046872;GO:0043022;GO:0005737		GTP binding [GO:0005525]; GTPase activity [GO:0003924]; metal ion binding [GO:0046872]; ribosome binding [GO:0043022]	cytoplasm [GO:0005737]	alternative_protein_2
Strep_C87835	Strep_C87835A0	1	0.0071428571428571	C9YUJ9	C9YUJ9	A0A1H4V7Z7,A0A0K2B0R2,A0A6I6N7Z1	321	140	C9YUJ9			Adenosine 5'-phosphosulfate reductase (APS reductase) (EC 1.8.4.10) (5'-adenylylsulfate reductase) (Thioredoxin-dependent 5'-adenylylsulfate reductase)	GO:0070814;GO:0019379;GO:0051539;GO:0043866;GO:0046872;GO:0004604;GO:0005737	hydrogen sulfide biosynthetic process [GO:0070814]; sulfate assimilation, phosphoadenylyl sulfate reduction by phosphoadenylyl-sulfate reductase (thioredoxin) [GO:0019379]	4 iron, 4 sulfur cluster binding [GO:0051539]; adenylyl-sulfate reductase (thioredoxin) activity [GO:0043866]; metal ion binding [GO:0046872]; phosphoadenylyl-sulfate reductase (thioredoxin) activity [GO:0004604]	cytoplasm [GO:0005737]	dominant_protein
Strep_C87841	Strep_C87841A543	8	0.0571428571428571	A0A1L6PDN2	C9YUP6	A0A346BXB5,A0A3S8XX89,A0A5P9WT42	1032	140	A0A1L6PDN2			deleted					dominant_protein
Strep_C87933	Strep_C87933A133	2	0.0142857142857142	B4V4X9	C9ZGB1	A0A1V0UFH2,A0A7H8ZP86,A0A1W5YZ90	143	140	C9ZGB1			Adenylate kinase (AK) (EC 2.7.4.3) (ATP-AMP transphosphorylase) (ATP:AMP phosphotransferase) (Adenylate monophosphate kinase)	GO:0044209;GO:0004017;GO:0005524;GO:0005737	AMP salvage [GO:0044209]	AMP kinase activity [GO:0004017]; ATP binding [GO:0005524]	cytoplasm [GO:0005737]	cluster_representative
Strep_C87994	Strep_C87994A149	2	0.0142857142857142	A0A0N6ZIB9	D7C1Q9	A0A0U3PWD4,A0A1Z2L6V9,A0A1W5XTC7	312	140	D7C1Q9			Cation-transporting P-type ATPase B	GO:0055070;GO:0005524;GO:0016887;GO:0005507;GO:0043682;GO:0005886	copper ion homeostasis [GO:0055070]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; copper ion binding [GO:0005507]; P-type divalent copper transporter activity [GO:0043682]	plasma membrane [GO:0005886]	cluster_representative
Strep_C88175	Strep_C88175A20	2	0.0142857142857142	A0A6C0PXY7	G2NUS9	A0A1V0U647,A0A7H9A032,A0A6N9VJY9	153	140	G2NUS9			3-dehydroquinate dehydratase (3-dehydroquinase) (EC 4.2.1.10) (Type II DHQase)	GO:0008652;GO:0009073;GO:0009423;GO:0019631;GO:0003855	amino acid biosynthetic process [GO:0008652]; aromatic amino acid family biosynthetic process [GO:0009073]; chorismate biosynthetic process [GO:0009423]; quinate catabolic process [GO:0019631]	3-dehydroquinate dehydratase activity [GO:0003855]		cluster_representative
Strep_C88372	Strep_C88372A16	2	0.0142857142857142	A0A5P2BG06	A0A5B7UZ64	A0A1V0UGQ4,A0A7H8ZMT7,A0A0U3F519	138	139	A0A5P2BG06			histidine kinase (EC 2.7.13.3)	GO:0000155;GO:0005886		phosphorelay sensor kinase activity [GO:0000155]	plasma membrane [GO:0005886]	dominant_protein
Strep_C88374	Strep_C88374A10	2	0.0142857142857142	A0A1W5YXR9	A0A5B7UZ88	A0A5P9WJ60,A0A3S8XN64,A0A0F7NBU4	135	140	A0A1W5YXR9			deleted					dominant_protein
Strep_C88458	Strep_C88458A1014	2	0.0142857142857142	A0A1V0UIK6	A0A5J6GI09	A0A3G4VM62,B4VGJ9,A0A3Q8USN2	1116	140	A0A1V0UIK6			Extradiol dioxygenase	GO:0051213		dioxygenase activity [GO:0051213]		dominant_protein
Strep_C88661	Strep_C88661A193	2	0.0142857142857142	A0A7L4Z1E2	A0A5P2USA3	A0A5P2DEP7,A0A2K9FLM9,A0A2K8PFP5	434	138	A0A5P2USA3			DNA-binding response regulator	GO:0006355;GO:0000156;GO:0000976;GO:0005829;GO:0032993	regulation of DNA-templated transcription [GO:0006355]	phosphorelay response regulator activity [GO:0000156]; transcription cis-regulatory region binding [GO:0000976]	cytosol [GO:0005829]; protein-DNA complex [GO:0032993]	cluster_representative
Strep_C8878	Strep_C8878A60	2	0.0142857142857142	A0A1V0UC61	A0A1B1BCK9	A0A221P9A7,A0A2N9B2J8,A0A5B7UWA2	348	140	A0A1V0UC61			Pyruvate dehydrogenase (Acetyl-transferring) E1 component subunit alpha	GO:0009083;GO:0000287;GO:0016624	branched-chain amino acid catabolic process [GO:0009083]	magnesium ion binding [GO:0000287]; oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor [GO:0016624]		dominant_protein
Strep_C88802	Strep_C88802A147	2	0.0142857142857142	A0A7H8ZYV8	A0A6C0Q9V0	A0A0U3BGF1,A0A1L6PH46,A0A1V0UGW5	287	140	A0A0U3BGF1			Diacylglycerol kinase	GO:0004143;GO:0005886		ATP-dependent diacylglycerol kinase activity [GO:0004143]	plasma membrane [GO:0005886]	alternative_protein_1
Strep_C88909	Strep_C88909A115	2	0.0142857142857142	B4V5G8	A0A6I6N7D3	A0A7H8ZRU4,A0A1V0UCV8,A0A3Q8VX25	135	140	A0A6I6N7D3			Bacterial proteasome activator	GO:0061136;GO:0000502	regulation of proteasomal protein catabolic process [GO:0061136]		proteasome complex [GO:0000502]	cluster_representative
Strep_C88977	Strep_C88977A0	1	0.0071428571428571	A0A6I6WFS5	A0A6I6WFS5	A0A1B1M2X9,A0A191UUP1,A0A7L7MDU7	737	140	A0A1B1M2X9			Sarcosine oxidase	GO:0050660;GO:0050131;GO:0008115		flavin adenine dinucleotide binding [GO:0050660]; N-methyl-L-amino-acid oxidase activity [GO:0050131]; sarcosine oxidase activity [GO:0008115]		alternative_protein_1
Strep_C89182	Strep_C89182A137	2	0.0142857142857142	N0CTW2	A0A7H0I6E4	A0A0F7FQ99,A0A0B5I8S5,A0A6I6FPG9	307	140	N0CTW2			Pirin domain protein	GO:0046872		metal ion binding [GO:0046872]		dominant_protein
Strep_C89391	Strep_C89391A0	1	0.0071428571428571	A0A5J6GCD5	A0A5J6GCD5	A0A1U9P1Z2,A0A222TBR8,A0A5P2XQX3	140	140	A0A5J6GCD5			Phosphoenolpyruvate carboxykinase [GTP] (PEP carboxykinase) (PEPCK) (EC 4.1.1.32) (GTP-dependent phosphoenolpyruvate carboxykinase) (GTP-PEPCK)	GO:0071333;GO:0006094;GO:0046327;GO:0006107;GO:0019543;GO:0033993;GO:0042594;GO:0005525;GO:0016301;GO:0030145;GO:0004613;GO:0005829	cellular response to glucose stimulus [GO:0071333]; gluconeogenesis [GO:0006094]; glycerol biosynthetic process from pyruvate [GO:0046327]; oxaloacetate metabolic process [GO:0006107]; propionate catabolic process [GO:0019543]; response to lipid [GO:0033993]; response to starvation [GO:0042594]	GTP binding [GO:0005525]; kinase activity [GO:0016301]; manganese ion binding [GO:0030145]; phosphoenolpyruvate carboxykinase (GTP) activity [GO:0004613]	cytosol [GO:0005829]	dominant_protein
Strep_C8952	Strep_C8952A129	3	0.0214285714285714	G2PA04	A0A1D8FX29	A0A1V0UCC1,A0A7H8ZQD1,A0A0F7N8I6	137	139	G2PA04			Uncharacterized protein					dominant_protein
Strep_C89907	Strep_C89907A0	1	0.0071428571428571	A0A6I6S4T4	A0A6I6S4T4	A0A1H4XTS2,A0A1V0U566,A0A0A8EHJ0	251	138	A0A1H4XTS2			methylmalonyl-CoA mutase (EC 5.4.99.2)	GO:0019678;GO:0031419;GO:0046872;GO:0004494;GO:0005737	propionate metabolic process, methylmalonyl pathway [GO:0019678]	cobalamin binding [GO:0031419]; metal ion binding [GO:0046872]; methylmalonyl-CoA mutase activity [GO:0004494]	cytoplasm [GO:0005737]	alternative_protein_1
Strep_C89938	Strep_C89938A131	2	0.0142857142857142	A0A7H8ZXT9	A0A6I6WLE9	A0A089X7S2,A0A1D7YGZ5,A0A387HHY7	138	139	A0A1D7YGZ5			ATP-dependent protease	GO:0006508;GO:0008233;GO:0016020	proteolysis [GO:0006508]	peptidase activity [GO:0008233]	membrane [GO:0016020]	alternative_protein_2
Strep_C90296	Strep_C90296A0	1	0.0071428571428571	A0A7H0I9R7	A0A7H0I9R7	A0A1H4P9N4,G2NXG3,A0A3S8WQ47	234	140	A0A7H0I9R7			Aromatic amino acid lyase	GO:0016841		ammonia-lyase activity [GO:0016841]		dominant_protein
Strep_C90341	Strep_C90341A0	1	0.0071428571428571	A0A7H1Q0Y8	A0A7H1Q0Y8	A0A0U3QDG0,A0A6M4WUJ8,A0A6I6FLQ0	265	139	A0A7H1Q0Y8			Twin-arginine translocation signal domain-containing protein	GO:0009166;GO:0008663;GO:0008254;GO:0046872;GO:0000166;GO:0030288	nucleotide catabolic process [GO:0009166]	2',3'-cyclic-nucleotide 2'-phosphodiesterase activity [GO:0008663]; 3'-nucleotidase activity [GO:0008254]; metal ion binding [GO:0046872]; nucleotide binding [GO:0000166]	outer membrane-bounded periplasmic space [GO:0030288]	dominant_protein
Strep_C90417	Strep_C90417A118	2	0.0142857142857142	A0A5P2CWL8	A0A7H8MV74	N0D6S0,A0A7H8MWT8,A0A1V0UMZ3	187	138	A0A5P2CWL8			Transferase	GO:0008654;GO:0016780;GO:0016020	phospholipid biosynthetic process [GO:0008654]	phosphotransferase activity, for other substituted phosphate groups [GO:0016780]	membrane [GO:0016020]	dominant_protein
Strep_C90423	Strep_C90423A0	1	0.0071428571428571	A0A7H8N4V6	A0A7H8N4V6	A0A0U3FCP7,A0A0M4DWE1,A0A7G6XNE7	286	138	A0A7H8N4V6			Na+/H+ antiporter	GO:0051453;GO:0098719;GO:0015386;GO:0015385;GO:0005886	regulation of intracellular pH [GO:0051453]; sodium ion import across plasma membrane [GO:0098719]	potassium:proton antiporter activity [GO:0015386]; sodium:proton antiporter activity [GO:0015385]	plasma membrane [GO:0005886]	dominant_protein
Strep_C90657	Strep_C90657A163	2	0.0142857142857142	B4VCL5	A0A7T1TDV7	A0A3S9YJA8,A0A6I6S875,A0A5J6HDM9	459	140	A0A7T1TDV7			Glucan 1,4-alpha-glucosidase	GO:0005975;GO:0030246;GO:0016757;GO:0004553	carbohydrate metabolic process [GO:0005975]	carbohydrate binding [GO:0030246]; glycosyltransferase activity [GO:0016757]; hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]		cluster_representative
