gene	dominant_allele	dominant_count	dominant_frequency	dominant_proteins	cluster_representative	alternative_proteins	total_alleles	total_strains_with_gene	protein_id	locus_tag	gene_id	product	go_ids	go_process	go_function	go_component	annotation_source
Strep_C72209	Strep_C72209A31	2	0.0142857142857142	A0A1D7VSW3	A0A0F7NAG8	A0A7H8ZM14,A0A1V0UH05,D7CCA6	137	138	A0A1D7VSW3			Glycerol-3-phosphate dehydrogenase [NAD(P)+] (EC 1.1.1.94) (NAD(P)(+)-dependent glycerol-3-phosphate dehydrogenase) (NAD(P)H-dependent dihydroxyacetone-phosphate reductase)	GO:0005975;GO:0046167;GO:0046168;GO:0006650;GO:0008654;GO:0141152;GO:0141153;GO:0051287;GO:0005829	carbohydrate metabolic process [GO:0005975]; glycerol-3-phosphate biosynthetic process [GO:0046167]; glycerol-3-phosphate catabolic process [GO:0046168]; glycerophospholipid metabolic process [GO:0006650]; phospholipid biosynthetic process [GO:0008654]	glycerol-3-phosphate dehydrogenase (NAD+) activity [GO:0141152]; glycerol-3-phosphate dehydrogenase (NADP+) activity [GO:0141153]; NAD binding [GO:0051287]	cytosol [GO:0005829]	dominant_protein
Strep_C72214	Strep_C72214A0	1	0.0071428571428571	D7C1S1	A0A0F7VS75	Q826M8,N0CQM5,A0A5J6FG15	143	134	N0CQM5			IolE protein (EC 4.2.1.44)	GO:0050114		myo-inosose-2 dehydratase activity [GO:0050114]		alternative_protein_2
Strep_C72344	Strep_C72344A65	2	0.0142857142857142	A0A516RCJ6	A0A3Q9FYB7	D7BXG2,Q82I19,S5UW66	138	139	A0A516RCJ6			DeoR/GlpR family transcriptional regulator of sugar metabolism (DeoR/GlpR transcriptional regulator)	GO:0003677;GO:0003700		DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]		dominant_protein
Strep_C73233	Strep_C73233A16	2	0.0142857142857142	A0A3S8VS56	B1VMD7	A0A1V0UC37,A0A7H8ZRC7,D7CCR4	138	140	B1VMD7			Fructose-bisphosphate aldolase (FBP aldolase) (EC 4.1.2.13)	GO:0006096;GO:0004332;GO:0008270;GO:0005829	glycolytic process [GO:0006096]	fructose-bisphosphate aldolase activity [GO:0004332]; zinc ion binding [GO:0008270]	cytosol [GO:0005829]	cluster_representative
Strep_C73487	Strep_C73487A16	2	0.0142857142857142	A0A3Q8UQE3	A0A6I6WVQ7	D7C4V9,Q82G70,S5UX83	139	140	D7C4V9			Aminomethyltransferase folate-binding domain-containing protein	GO:0016226	iron-sulfur cluster assembly [GO:0016226]			alternative_protein_1
Strep_C73507	Strep_C73507A0	60	0.428571428571429	A0A1W5YZ56	A0A7H8IMQ1	A0A0D4DRW8,L8EXN1,A0A2R4T6Q3	50	140	A0A0D4DRW8			DNA-directed RNA polymerase subunit alpha (RNAP subunit alpha) (EC 2.7.7.6) (RNA polymerase subunit alpha) (Transcriptase subunit alpha)	GO:0006351;GO:0003677;GO:0003899;GO:0046983;GO:0005737;GO:0000428	DNA-templated transcription [GO:0006351]	DNA binding [GO:0003677]; DNA-directed RNA polymerase activity [GO:0003899]; protein dimerization activity [GO:0046983]	cytoplasm [GO:0005737]; DNA-directed RNA polymerase complex [GO:0000428]	alternative_protein_1
Strep_C73584	Strep_C73584A58	2	0.0142857142857142	A0A516R8B6	B1VUX1	Q82DC4,G2NC91,A0A0A8EQD1	125	126	A0A516R8B6			MoxR family ATPase (MoxR-like ATPase (EC 3.6.3.-))	GO:0005524;GO:0016887		ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]		dominant_protein
Strep_C73747	Strep_C73747A113	2	0.0142857142857142	A0A7L4Z367	A0A345HQJ3	A0A0F7N7Y7,A0A3S8VRP4,N0CXV9	145	140	A0A345HQJ3			Alpha-ketoacid dehydrogenase subunit beta	GO:0000287;GO:0016491		magnesium ion binding [GO:0000287]; oxidoreductase activity [GO:0016491]		cluster_representative
Strep_C74347	Strep_C74347A65	3	0.0214285714285714	A0A516R5C3	A0A0A8EYN4	D7CGU7,Q829S0,S5VE39	138	140	A0A516R5C3			2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117) (Tetrahydrodipicolinate N-succinyltransferase) (THDP succinyltransferase) (THP succinyltransferase) (Tetrahydropicolinate succinylase)	GO:0019877;GO:0009089;GO:0008666;GO:0000287;GO:0005737	diaminopimelate biosynthetic process [GO:0019877]; lysine biosynthetic process via diaminopimelate [GO:0009089]	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase activity [GO:0008666]; magnesium ion binding [GO:0000287]	cytoplasm [GO:0005737]	dominant_protein
Strep_C74396	Strep_C74396A0	1	0.0071428571428571	D7CHL1	A0A1B1MKW8	Q82M29,S5VQJ3,A0A5J6HR75	138	133	D7CHL1			Beta-ketoacyl-[acyl-carrier-protein] synthase III (Beta-ketoacyl-ACP synthase III) (KAS III) (EC 2.3.1.180) (3-oxoacyl-[acyl-carrier-protein] synthase 3) (3-oxoacyl-[acyl-carrier-protein] synthase III)	GO:0006633;GO:0044550;GO:0004315;GO:0033818;GO:0005737	fatty acid biosynthetic process [GO:0006633]; secondary metabolite biosynthetic process [GO:0044550]	3-oxoacyl-[acyl-carrier-protein] synthase activity [GO:0004315]; beta-ketoacyl-acyl-carrier-protein synthase III activity [GO:0033818]	cytoplasm [GO:0005737]	dominant_protein
Strep_C74600	Strep_C74600A9	2	0.0142857142857142	N0CWJ1	A0A6C0Q8L5	D7CHC5,Q82J28,S5V9K2	134	135	N0CWJ1			Membrane protein	GO:0016491		oxidoreductase activity [GO:0016491]		dominant_protein
Strep_C74745	Strep_C74745A22	3	0.0214285714285714	A0A0N6ZR30	A0A0A8EUV2	A0A5P2CCV1,A0A6N9V2L6,A0A7H0NS85	123	137	A0A5P2CCV1			tRNA (adenine(58)-N(1))-methyltransferase TrmI (EC 2.1.1.220)	GO:0030488;GO:0160107;GO:0031515	tRNA methylation [GO:0030488]	tRNA (adenine(58)-N1)-methyltransferase activity [GO:0160107]	tRNA (m1A) methyltransferase complex [GO:0031515]	alternative_protein_1
Strep_C74995	Strep_C74995A83	3	0.0214285714285714	A0A5P2BIZ5	A0A7L4Y7B2	A0A0U3KDY5,A0A1L6PDX7,A0A516RFU2	131	136	A0A5P2BIZ5			CoA ester lyase	GO:0006107;GO:0016829;GO:0000287	oxaloacetate metabolic process [GO:0006107]	lyase activity [GO:0016829]; magnesium ion binding [GO:0000287]		dominant_protein
Strep_C75502	Strep_C75502A0	1	0.0071428571428571	D7C582	A0A0F7N4T1	Q82BZ6,S5V2N4,A0A5J6I8Y4	139	139	D7C582			DNA polymerase III subunit delta (EC 2.7.7.7)	GO:0006261;GO:0003677;GO:0003887;GO:0009360	DNA-templated DNA replication [GO:0006261]	DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]	DNA polymerase III complex [GO:0009360]	dominant_protein
Strep_C75832	Strep_C75832A9	3	0.0214285714285714	N0CNH2	G2NH33	A0A0F7W623,A0A0C5FUZ9,B4V7V8	132	139	N0CNH2			Glyceraldehyde-3-phosphate dehydrogenase, type I (EC 1.2.1.12)	GO:0006006;GO:0004365;GO:0051287;GO:0050661;GO:0005737	glucose metabolic process [GO:0006006]	glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity [GO:0004365]; NAD binding [GO:0051287]; NADP binding [GO:0050661]	cytoplasm [GO:0005737]	dominant_protein
Strep_C7597	Strep_C7597A0	1	0.0071428571428571	D7CA75	G2NPQ9	Q82KE2,S5V2Z7,A0A5J6I759	140	140	D7CA75			Vitamin B12-dependent ribonucleotide reductase (EC 1.17.4.1)	GO:0071897;GO:0031419;GO:0050897;GO:0000166;GO:0004748	DNA biosynthetic process [GO:0071897]	cobalamin binding [GO:0031419]; cobalt ion binding [GO:0050897]; nucleotide binding [GO:0000166]; ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor [GO:0004748]		dominant_protein
Strep_C76134	Strep_C76134A0	1	0.0071428571428571	D7BVI4	A0A6I6RV74	Q82DE2,S5UVX8,A0A5J6I595	140	140	D7BVI4			Phosphoenolpyruvate transferase (EC 2.7.8.28) (EPPG:FO PEP transferase)	GO:0052645;GO:0043743;GO:0000287	F420-0 metabolic process [GO:0052645]	LPPG:FO 2-phospho-L-lactate transferase activity [GO:0043743]; magnesium ion binding [GO:0000287]		dominant_protein
Strep_C76149	Strep_C76149A35	2	0.0142857142857142	A0A1V0U793	A0A7H8IUC3	Q828E7,G2N9K8,A0A221NUJ8	127	128	A0A1V0U793			LysR family transcriptional regulator	GO:0003700;GO:0000976		DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]		dominant_protein
Strep_C76491	Strep_C76491A0	1	0.0071428571428571	D7CFV1	A0A5J6J4K4	Q82JC5,S5V9W2,A0A5J6I943	140	140	D7CFV1			Putative thioredoxin	GO:0045454;GO:0006950	cell redox homeostasis [GO:0045454]; response to stress [GO:0006950]			dominant_protein
Strep_C77031	Strep_C77031A18	2	0.0142857142857142	B4VBM1	I2N1A3	A0A6N9V9Y1,N0D0R2,D7C4Z3	138	140	I2N1A3			Inorganic phosphate transporter	GO:0035435;GO:0005315;GO:0016020	phosphate ion transmembrane transport [GO:0035435]	phosphate transmembrane transporter activity [GO:0005315]	membrane [GO:0016020]	cluster_representative
Strep_C77241	Strep_C77241A0	1	0.0071428571428571	D7BU70	A0A5P2B6W0	Q828F5,S5VJ97,A0A5J6ICW1	140	140	D7BU70			5'-3' exonuclease	GO:0033567;GO:0008409;GO:0017108;GO:0003677	DNA replication, Okazaki fragment processing [GO:0033567]	5'-3' exonuclease activity [GO:0008409]; 5'-flap endonuclease activity [GO:0017108]; DNA binding [GO:0003677]		dominant_protein
Strep_C77242	Strep_C77242A0	1	0.0071428571428571	D7C1H5	A0A5P2BAB8	Q82CR7,S5V3N3,A0A5P8K492	134	134	D7C1H5			Hydroxymethylglutaryl-CoA lyase	GO:0046951;GO:0006552;GO:0004419;GO:0046872	ketone body biosynthetic process [GO:0046951]; L-leucine catabolic process [GO:0006552]	hydroxymethylglutaryl-CoA lyase activity [GO:0004419]; metal ion binding [GO:0046872]		dominant_protein
Strep_C77469	Strep_C77469A11	2	0.0142857142857142	A0A6N9VM82	A0A0A8EW02	A0A0C5FN17,A0A0F7W6T2,A0A7H8ZYT7	139	140	A0A6N9VM82			3-hydroxybutyryl-CoA dehydrogenase	GO:0006635;GO:0008691;GO:0070403	fatty acid beta-oxidation [GO:0006635]	3-hydroxybutyryl-CoA dehydrogenase activity [GO:0008691]; NAD+ binding [GO:0070403]		dominant_protein
Strep_C77480	Strep_C77480A38	2	0.0142857142857142	A0A7H8ZP10	A0A0F7N8M0	D7BZD3,Q82HS2,S5UVX6	138	139	D7BZD3			Malate dehydrogenase (EC 1.1.1.37)	GO:0006108;GO:0006099;GO:0030060	malate metabolic process [GO:0006108]; tricarboxylic acid cycle [GO:0006099]	L-malate dehydrogenase (NAD+) activity [GO:0030060]		alternative_protein_1
Strep_C77898	Strep_C77898A0	1	0.0071428571428571	D7BRI5	A0A0F7N187	Q82N23,L8EE33,A0A5P2C501	162	140	D7BRI5			Electron transfer flavoprotein, alpha subunit	GO:0033539;GO:0009055;GO:0050660	fatty acid beta-oxidation using acyl-CoA dehydrogenase [GO:0033539]	electron transfer activity [GO:0009055]; flavin adenine dinucleotide binding [GO:0050660]		dominant_protein
Strep_C78341	Strep_C78341A18	2	0.0142857142857142	A0A3G4VP62	A0A0M3QP20	D7BRF9,Q827I0,S5UZ84	135	136	A0A3G4VP62			deleted					dominant_protein
Strep_C78692	Strep_C78692A26	2	0.0142857142857142	A0A0F7VLM8	Q82DA2	B4VCS8,A0A3G4W1I6,A0A7H8ZKX6	237	140	A0A0F7VLM8			Teichoic acid ABC transporter ATP-binding protein (Teichoic acids export ATP-binding protein TagH 98% identity Sco6758)	GO:0140359;GO:0005524;GO:0016887;GO:0016020		ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	membrane [GO:0016020]	dominant_protein
Strep_C78892	Strep_C78892A21	4	0.0285714285714285	A0A0M4DUW0	A0A5B7UU92	A0A1L7GEZ2,A0A1U9NYG6,A0A7G6XL84	129	140	A0A0M4DUW0			deleted					dominant_protein
Strep_C78985	Strep_C78985A33	2	0.0142857142857142	A0A7G6XJT3	A0A6I6WHK9	A0A1V0UCK7,A0A7H8ZRC9,A0A222SXJ0	136	140	A0A1V0UCK7			ABC transporter	GO:0005524;GO:0016887		ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]		alternative_protein_1
Strep_C79298	Strep_C79298A37	2	0.0142857142857142	A0A1V0U9J5	A0A5B7UTE0	D7C6C0,Q82CK0,S5VGN0	132	133	A0A1V0U9J5			ABC transporter permease	GO:0140359;GO:0005886		ABC-type transporter activity [GO:0140359]	plasma membrane [GO:0005886]	dominant_protein
Strep_C79329	Strep_C79329A22	2	0.0142857142857142	A0A1L6PEC0	A0A3S9Z8L7	A0A7H8ZK23,A0A1V0UJ14,A0A5P2CRF9	129	132	A0A3S9Z8L7			Uricase (EC 1.7.3.3) (Urate oxidase)	GO:0006144;GO:0019628;GO:0004846	purine nucleobase metabolic process [GO:0006144]; urate catabolic process [GO:0019628]	urate oxidase activity [GO:0004846]		cluster_representative
Strep_C79333	Strep_C79333A0	1	0.0071428571428571	D7BQR2	A0A387HCB5	Q82DR0,S5UVI1,A0A5J6I420	140	140	D7BQR2			Transcription termination/antitermination protein NusG	GO:0006354;GO:0006353;GO:0032784;GO:0031564;GO:0005829	DNA-templated transcription elongation [GO:0006354]; DNA-templated transcription termination [GO:0006353]; regulation of DNA-templated transcription elongation [GO:0032784]; transcription antitermination [GO:0031564]		cytosol [GO:0005829]	dominant_protein
Strep_C79334	Strep_C79334A21	2	0.0142857142857142	A0A3G4VVX1	A0A387HS87	A0A1L7GF73,A0A7G6XL43,A0A1V0UB38	158	139	A0A387HS87			UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9) (UDP-glucose pyrophosphorylase)	GO:0006011;GO:0003983	UDP-alpha-D-glucose metabolic process [GO:0006011]	UTP:glucose-1-phosphate uridylyltransferase activity [GO:0003983]		cluster_representative
Strep_C7936	Strep_C7936A0	1	0.0071428571428571	D7BU65	A0A0U3PVP1	Q828H4,S5UNA6,A0A5J6I138	140	140	D7BU65			Probable helicase HelY	GO:0070478;GO:0005524;GO:0004386;GO:0016787;GO:0003676;GO:0055087	nuclear-transcribed mRNA catabolic process, 3'-5' exonucleolytic nonsense-mediated decay [GO:0070478]	ATP binding [GO:0005524]; helicase activity [GO:0004386]; hydrolase activity [GO:0016787]; nucleic acid binding [GO:0003676]	Ski complex [GO:0055087]	dominant_protein
Strep_C7945	Strep_C7945A0	1	0.0071428571428571	D7C5I5	A0A3S8VMW3	Q82BQ0,S5VLZ2,A0A5J6HY53	140	140	D7C5I5			Pyruvate, phosphate dikinase (EC 2.7.9.1)	GO:0005524;GO:0016301;GO:0046872;GO:0050242		ATP binding [GO:0005524]; kinase activity [GO:0016301]; metal ion binding [GO:0046872]; pyruvate, phosphate dikinase activity [GO:0050242]		dominant_protein
Strep_C7981	Strep_C7981A0	1	0.0071428571428571	D7BVP3	A0A0U3PRT4	Q82DB1,N0CN14,A0A5J6GSC6	149	140	D7BVP3			Protein translocase subunit SecA (EC 7.4.2.8)	GO:0065002;GO:0017038;GO:0006605;GO:0043952;GO:0005524;GO:0031522;GO:0005829;GO:0005886	intracellular protein transmembrane transport [GO:0065002]; protein import [GO:0017038]; protein targeting [GO:0006605]; protein transport by the Sec complex [GO:0043952]	ATP binding [GO:0005524]	cell envelope Sec protein transport complex [GO:0031522]; cytosol [GO:0005829]; plasma membrane [GO:0005886]	dominant_protein
Strep_C79839	Strep_C79839A0	1	0.0071428571428571	D7C4T4	A0A6C0QBX3	Q81ZI7,N0D194,A0A514JLQ7	175	140	D7C4T4			Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4) (ATP-sulfurylase small subunit) (Sulfate adenylate transferase)	GO:0000103;GO:0005524;GO:0004781	sulfate assimilation [GO:0000103]	ATP binding [GO:0005524]; sulfate adenylyltransferase (ATP) activity [GO:0004781]		dominant_protein
Strep_C79954	Strep_C79954A18	2	0.0142857142857142	A0A0G3UJV7	G2P9H0	D7C310,Q82GG0,S5UT45	133	134	G2P9H0			Trehalose 6-phosphate phosphatase (EC 3.1.3.12)	GO:0005992;GO:0046872;GO:0004805	trehalose biosynthetic process [GO:0005992]	metal ion binding [GO:0046872]; trehalose-phosphatase activity [GO:0004805]		cluster_representative
Strep_C79974	Strep_C79974A0	1	0.0071428571428571	D7CAG2	A0A0A8EHF6	Q82K56,S5V2N7,A0A6I6F624	133	133	D7CAG2			tRNA pseudouridine synthase B (EC 5.4.99.25) (tRNA pseudouridine(55) synthase) (Psi55 synthase) (tRNA pseudouridylate synthase) (tRNA-uridine isomerase)	GO:1990481;GO:0031119;GO:0003723;GO:0160148	mRNA pseudouridine synthesis [GO:1990481]; tRNA pseudouridine synthesis [GO:0031119]	RNA binding [GO:0003723]; tRNA pseudouridine(55) synthase activity [GO:0160148]		dominant_protein
Strep_C80006	Strep_C80006A0	1	0.0071428571428571	Q82JN0	A0A0U3QLE1	G2NFP6,A0A0C5G6T8,A0A7H8ZN46	115	115	Q82JN0			proline dehydrogenase (EC 1.5.5.2)	GO:0010133;GO:0000166;GO:0004657	proline catabolic process to glutamate [GO:0010133]	nucleotide binding [GO:0000166]; proline dehydrogenase activity [GO:0004657]		dominant_protein
Strep_C80165	Strep_C80165A0	1	0.0071428571428571	D7CGT6	A0A387HID3	Q829T7,S5VK43,A0A5J6HWN6	140	140	D7CGT6			ABC-type xenobiotic transporter (EC 7.6.2.2)	GO:0046677;GO:0005524;GO:0016887;GO:0005886	response to antibiotic [GO:0046677]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	plasma membrane [GO:0005886]	dominant_protein
Strep_C80376	Strep_C80376A0	1	0.0071428571428571	D7C0X7	A0A089XJV3	Q82M23,N0D6H1,A0A0B5DHX9	144	134	D7C0X7			Sulfur carrier protein FdhD	GO:0006777;GO:0097163;GO:0016783;GO:0005737	Mo-molybdopterin cofactor biosynthetic process [GO:0006777]	sulfur carrier activity [GO:0097163]; sulfurtransferase activity [GO:0016783]	cytoplasm [GO:0005737]	dominant_protein
Strep_C8079	Strep_C8079A38	2	0.0142857142857142	A0A7H8ZVJ7	A0A0A8EX95	A0A6N9VGC2,N0CMT8,D7C976	137	139	A0A6N9VGC2			Pyruvate dehydrogenase E1 component (EC 1.2.4.1)	GO:0000287;GO:0004739		magnesium ion binding [GO:0000287]; pyruvate dehydrogenase (acetyl-transferring) activity [GO:0004739]		alternative_protein_1
Strep_C80937	Strep_C80937A29	2	0.0142857142857142	A0A1L7GH93	A0A3S9PJR3	D7C721,Q82FK9,A0A221P0A8	130	131	A0A3S9PJR3			Prephenate dehydratase (EC 4.2.1.51)	GO:0009094;GO:0004664;GO:0005737	L-phenylalanine biosynthetic process [GO:0009094]	prephenate dehydratase activity [GO:0004664]	cytoplasm [GO:0005737]	cluster_representative
Strep_C80955	Strep_C80955A17	2	0.0142857142857142	A0A3G4VU67	A0A3Q9K9C5	A0A7G6XMS2,A0A1L7GDK2,A0A5J6GL30	132	135	A0A3Q9K9C5			SAM-dependent methyltransferase	GO:0032259;GO:0008757	methylation [GO:0032259]	S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]		cluster_representative
Strep_C81194	Strep_C81194A18	2	0.0142857142857142	B4VG44	B4VG44	A0A0M3QMF1,A0A1W5Z094,D7C345	138	140	D7C345			Putative RNA methyltransferase	GO:0032259;GO:0006396;GO:0003723;GO:0008173;GO:0005829	methylation [GO:0032259]; RNA processing [GO:0006396]	RNA binding [GO:0003723]; RNA methyltransferase activity [GO:0008173]	cytosol [GO:0005829]	alternative_protein_3
Strep_C81272	Strep_C81272A23	2	0.0142857142857142	A0A3Q8VTX9	A0A2S1SVG0	A0A1V0UF77,A0A7H8ZRH4,D7BQN7	137	139	A0A2S1SVG0			NADH-quinone oxidoreductase subunit H (EC 7.1.1.-) (NADH dehydrogenase I subunit H) (NDH-1 subunit H)	GO:0009060;GO:0003954;GO:0016655;GO:0048038;GO:0005886	aerobic respiration [GO:0009060]	NADH dehydrogenase activity [GO:0003954]; oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor [GO:0016655]; quinone binding [GO:0048038]	plasma membrane [GO:0005886]	cluster_representative
Strep_C82286	Strep_C82286A107	2	0.0142857142857142	A0A426SB66	A0A7G1NPJ8	D7CA87,Q82KC8,S5UY53	139	140	A0A426SB66			tRNA dimethylallyltransferase (EC 2.5.1.75) (Dimethylallyl diphosphate:tRNA dimethylallyltransferase) (DMAPP:tRNA dimethylallyltransferase) (DMATase) (Isopentenyl-diphosphate:tRNA isopentenyltransferase) (IPP transferase) (IPPT) (IPTase)	GO:0006400;GO:0005524;GO:0052381	tRNA modification [GO:0006400]	ATP binding [GO:0005524]; tRNA dimethylallyltransferase activity [GO:0052381]		dominant_protein
Strep_C82728	Strep_C82728A4	3	0.0214285714285714	A0A1L6PRF6	C9Z638	A0A7D5ZF80,A0A3R8QGM2,A0A0C5FTY5	127	140	C9Z638			Pyridoxal 5'-phosphate synthase subunit PdxS (PLP synthase subunit PdxS) (EC 4.3.3.6) (Pdx1)	GO:0006520;GO:0042823;GO:0008615;GO:0036381	amino acid metabolic process [GO:0006520]; pyridoxal phosphate biosynthetic process [GO:0042823]; pyridoxine biosynthetic process [GO:0008615]	pyridoxal 5'-phosphate synthase (glutamine hydrolysing) activity [GO:0036381]		cluster_representative
Strep_C82777	Strep_C82777A18	2	0.0142857142857142	A0A0G3UHP1	A0A0F7VVM2	A0A7H8ZX07,A0A1V0U7N1,D7CF00	137	139	A0A0F7VVM2			ABC-2 Type Transporter	GO:0140359;GO:0016020		ABC-type transporter activity [GO:0140359]	membrane [GO:0016020]	cluster_representative
Strep_C82913	Strep_C82913A0	1	0.0071428571428571	D7BQX2	A0A1D8G4Y5	Q82DM1,S5VKZ6,A0A5P8KAI7	135	135	D7BQX2			tRNA pseudouridine synthase A (EC 5.4.99.12) (tRNA pseudouridine(38-40) synthase) (tRNA pseudouridylate synthase I) (tRNA-uridine isomerase I)	GO:0031119;GO:0003723;GO:0160147	tRNA pseudouridine synthesis [GO:0031119]	RNA binding [GO:0003723]; tRNA pseudouridine(38-40) synthase activity [GO:0160147]		dominant_protein
Strep_C82968	Strep_C82968A0	1	0.0071428571428571	D7C6E5	A0A5R9M208	Q82L66,S5VPL6,A0A7L4Y6K3	134	134	D7C6E5			Aminoglycoside phosphotransferase domain-containing protein					dominant_protein
Strep_C83009	Strep_C83009A0	1	0.0071428571428571	D7BZ27	A0A6I6WEY4	Q82MK4,A0A221P5R0,A0A7L4Y7V7	135	130	D7BZ27			Transport permease protein	GO:0015920;GO:0140359;GO:0005886	lipopolysaccharide transport [GO:0015920]	ABC-type transporter activity [GO:0140359]	plasma membrane [GO:0005886]	dominant_protein
Strep_C83045	Strep_C83045A0	1	0.0071428571428571	D7BQL2	A0A7H8IKU7	Q82DX2,S5V7E7,A0A5P2UK56	135	135	D7BQL2			NADH-quinone oxidoreductase subunit J (EC 7.1.1.-)	GO:0008137;GO:0048038;GO:0005886		NADH dehydrogenase (ubiquinone) activity [GO:0008137]; quinone binding [GO:0048038]	plasma membrane [GO:0005886]	dominant_protein
Strep_C83120	Strep_C83120A0	1	0.0071428571428571	D7C156	A0A7T1T8A7	Q82GQ1,S5VI67,A0A5J6HJN5	142	140	D7C156			Formyltetrahydrofolate deformylase (EC 3.5.1.10) (Formyl-FH(4) hydrolase)	GO:0006189;GO:0006730;GO:0008864	'de novo' IMP biosynthetic process [GO:0006189]; one-carbon metabolic process [GO:0006730]	formyltetrahydrofolate deformylase activity [GO:0008864]		dominant_protein
Strep_C83122	Strep_C83122A15	2	0.0142857142857142	A0A0C5GHF3	A0A7T1T517	B4V2N2,A0A3G4VYL1,A0A0M4D488	126	140	A0A0C5GHF3			Cellulose-binding protein					dominant_protein
Strep_C83574	Strep_C83574A104	2	0.0142857142857142	A0A7L4YXH8	Q82AI3	A0A0C5G0J7,A0A0F7W5P0,A0A0M4DWB4	133	140	Q82AI3			Glucokinase (EC 2.7.1.2) (Glucose kinase)	GO:0006096;GO:0005524;GO:0004340;GO:0005737	glycolytic process [GO:0006096]	ATP binding [GO:0005524]; glucokinase activity [GO:0004340]	cytoplasm [GO:0005737]	cluster_representative
Strep_C83585	Strep_C83585A0	1	0.0071428571428571	D7C730	C9ZC16	Q82FK3,A0A089X5U6,A0A7L4Z620	129	129	D7C730			Integral membrane protein	GO:0016020			membrane [GO:0016020]	dominant_protein
Strep_C83707	Strep_C83707A15	2	0.0142857142857142	A0A0F7VTI6	A0A291Q970	D7BXQ6,Q82D23,S5VNF5	139	140	A0A0F7VTI6			O-phosphoserine sulfhydrylase (EC 2.5.1.113) (CysO-thiocarboxylate-dependent cysteine synthase) (Cysteine synthase B) (O-phosphoserine-specific cysteine synthase) ([CysO sulfur-carrier protein]-thiocarboxylate-dependent cysteine synthase)	GO:0006535;GO:0004124	cysteine biosynthetic process from serine [GO:0006535]	cysteine synthase activity [GO:0004124]		dominant_protein
Strep_C84177	Strep_C84177A38	2	0.0142857142857142	A0A1V0UG28	A0A2S1SW89	D7BXE3,Q82I31,S5UW72	138	139	A0A1V0UG28			enoyl-CoA hydratase (EC 4.2.1.17)	GO:0006635;GO:0016836	fatty acid beta-oxidation [GO:0006635]	hydro-lyase activity [GO:0016836]		dominant_protein
Strep_C84345	Strep_C84345A8	2	0.0142857142857142	N0CYB4	A0A6C0Q9T6	D7C8F3,Q82KP8,A0A089XAQ8	135	136	N0CYB4			Monooxygenase	GO:0046306;GO:0008726	alkanesulfonate catabolic process [GO:0046306]	alkanesulfonate monooxygenase activity [GO:0008726]		dominant_protein
Strep_C84366	Strep_C84366A23	2	0.0142857142857142	A0A346C765	A0A7L5T117	A0A1V0UHH5,A0A7H8ZMW3,A0A516RE42	133	137	A0A1V0UHH5			Ribonuclease 3 (EC 3.1.26.3) (Ribonuclease III) (RNase III)	GO:0006397;GO:0010468;GO:0006364;GO:0008033;GO:0003725;GO:0042802;GO:0046872;GO:0004525;GO:0019843;GO:0005737	mRNA processing [GO:0006397]; regulation of gene expression [GO:0010468]; rRNA processing [GO:0006364]; tRNA processing [GO:0008033]	double-stranded RNA binding [GO:0003725]; identical protein binding [GO:0042802]; metal ion binding [GO:0046872]; ribonuclease III activity [GO:0004525]; rRNA binding [GO:0019843]	cytoplasm [GO:0005737]	alternative_protein_1
Strep_C84374	Strep_C84374A0	1	0.0071428571428571	D7BU32	A0A7H8ZUR6	Q82H67,S5VHV5,A0A5J6I1S4	141	140	D7BU32			Purine nucleoside phosphorylase (PNP) (EC 2.4.2.1)	GO:0019509;GO:0006166;GO:0017061;GO:0005829	L-methionine salvage from methylthioadenosine [GO:0019509]; purine ribonucleoside salvage [GO:0006166]	S-methyl-5-thioadenosine phosphorylase activity [GO:0017061]	cytosol [GO:0005829]	dominant_protein
Strep_C84422	Strep_C84422A63	2	0.0142857142857142	A0A2K9EX19	D7C1I0	Q82CR2,S5V3M7,A0A5P2UQB0	138	139	D7C1I0			Acyl-CoA thioesterase 2 (Thioesterase II)	GO:0006637;GO:0009062;GO:0047617	acyl-CoA metabolic process [GO:0006637]; fatty acid catabolic process [GO:0009062]	fatty acyl-CoA hydrolase activity [GO:0047617]		cluster_representative
