gene	dominant_allele	dominant_count	dominant_frequency	dominant_proteins	cluster_representative	alternative_proteins	total_alleles	total_strains_with_gene
Strep_C5110	Strep_C5110A0	1	0.1111111111111111	WP_328837816.1	WP_086802693.1		2	2
Strep_C5111	Strep_C5111A0	1	0.1111111111111111	WP_010351501.1	WP_010351501.1		1	1
Strep_C5112	Strep_C5112A0	1	0.1111111111111111	WP_010352187.1	WP_010352187.1		1	1
Strep_C5113	Strep_C5113A0	1	0.1111111111111111	WP_010352924.1	WP_010352924.1		1	1
Strep_C5114	Strep_C5114A0	1	0.1111111111111111	WP_010356876.1	WP_010356876.1		1	1
Strep_C5115	Strep_C5115A0	1	0.1111111111111111	WP_010358515.1	WP_010358515.1		1	1
Strep_C5116	Strep_C5116A0	1	0.1111111111111111	WP_202950053.1	WP_202950053.1		1	1
Strep_C5117	Strep_C5117A0	1	0.1111111111111111	WP_046703992.1	WP_046703992.1	WP_150471626.1,WP_008409794.1,WP_030868385.1	9	9
Strep_C5118	Strep_C5118A0	1	0.1111111111111111	WP_328839851.1	WP_328839851.1	WP_237310645.1,WP_106437333.1,WP_408995533.1	4	4
Strep_C5119	Strep_C5119A0	1	0.1111111111111111	WP_328841672.1	WP_328841672.1	WP_037726596.1	2	2
Strep_C512	Strep_C512A0	1	0.1111111111111111	WP_328834622.1	WP_328834622.1		1	1
Strep_C5120	Strep_C5120A0	1	0.1111111111111111	WP_150473999.1	WP_150473999.1	WP_010360260.1	2	2
Strep_C5121	Strep_C5121A0	1	0.1111111111111111	WP_369279166.1	WP_369279166.1	WP_010352731.1	2	2
Strep_C5122	Strep_C5122A0	1	0.1111111111111111	WP_003946601.1	WP_003946601.1		1	1
Strep_C5123	Strep_C5123A0	1	0.1111111111111111	WP_003951383.1	WP_003951383.1		1	1
Strep_C5124	Strep_C5124A0	1	0.1111111111111111	WP_003951818.1	WP_003951818.1		1	1
Strep_C5125	Strep_C5125A0	1	0.1111111111111111	WP_015507529.1	WP_015507529.1		1	1
Strep_C5126	Strep_C5126A0	1	0.1111111111111111	WP_369279956.1	WP_003972139.1	WP_011031373.1	3	3
Strep_C5127	Strep_C5127A0	2	0.2222222222222222	WP_003973891.1	WP_003973891.1	WP_010359933.1,WP_029184074.1	3	3
Strep_C5128	Strep_C5128A0	1	0.1111111111111111	WP_328839661.1	WP_003976625.1	WP_369278054.1,WP_237310594.1,WP_011028190.1	7	7
Strep_C5129	Strep_C5129A0	1	0.1111111111111111	WP_369278010.1	WP_003976784.1	WP_003947528.1,WP_011028108.1,WP_013004404.1	6	6
Strep_C513	Strep_C513A0	1	0.1111111111111111	WP_328839582.1	WP_328839582.1	WP_237312688.1,WP_192360858.1	3	3
Strep_C5130	Strep_C5130A0	2	0.2222222222222222	WP_011027699.1	WP_011027699.1		1	2
Strep_C5131	Strep_C5131A0	1	0.1111111111111111	WP_016328099.1	WP_016328099.1	WP_011031698.1	2	2
Strep_C5132	Strep_C5132A0	1	0.1111111111111111	WP_328837522.1	WP_011029736.1	WP_369279008.1,WP_003948730.1,WP_003974377.1	9	9
Strep_C5133	Strep_C5133A0	1	0.1111111111111111	WP_011031332.1	WP_011031332.1		1	1
Strep_C5134	Strep_C5134A0	1	0.1111111111111111	WP_012998068.1	WP_012998068.1		1	1
Strep_C5135	Strep_C5135A0	1	0.1111111111111111	WP_013006022.1	WP_013006022.1		1	1
Strep_C5136	Strep_C5136A0	1	0.1111111111111111	WP_003972184.1	WP_010356679.1	WP_011031340.1	3	3
Strep_C5137	Strep_C5137A0	1	0.1111111111111111	WP_010360032.1	WP_010360032.1		1	1
Strep_C5138	Strep_C5138A0	1	0.1111111111111111	WP_328839424.1	WP_328839424.1	WP_010354749.1	2	2
Strep_C5139	Strep_C5139A0	1	0.1111111111111111	WP_328840838.1	WP_328840838.1	WP_010357313.1	2	2
Strep_C514	Strep_C514A0	1	0.1111111111111111	WP_210539981.1	WP_210539981.1	WP_041669044.1	2	2
Strep_C5140	Strep_C5140A0	1	0.1111111111111111	WP_247194780.1	WP_247194780.1	WP_012999967.1,WP_029183448.1	3	3
Strep_C5141	Strep_C5141A0	1	0.1111111111111111	WP_369278177.1	WP_369278177.1		1	1
Strep_C5142	Strep_C5142A0	1	0.1111111111111111	WP_369279958.1	WP_369279958.1		1	1
Strep_C5143	Strep_C5143A0	1	0.1111111111111111	WP_369280063.1	WP_369280063.1	WP_016325237.1,WP_011027321.1,WP_040836750.1	4	4
Strep_C5144	Strep_C5144A0	2	0.2222222222222222	WP_011026975.1	WP_011026975.1		1	2
Strep_C5145	Strep_C5145A0	1	0.1111111111111111	WP_016327089.1	WP_016327089.1	WP_161270174.1	2	2
Strep_C5146	Strep_C5146A0	1	0.1111111111111111	WP_016327148.1	WP_016327148.1	WP_011029985.1	2	2
Strep_C5147	Strep_C5147A0	1	0.1111111111111111	WP_037667530.1	WP_037667530.1	WP_011027211.1	2	2
Strep_C5148	Strep_C5148A0	1	0.1111111111111111	WP_328839868.1	WP_093788390.1	WP_045555827.1,WP_041668784.1,WP_086800319.1	5	4
Strep_C5149	Strep_C5149A0	1	0.1111111111111111	WP_237310826.1	WP_237310826.1		1	1
Strep_C515	Strep_C515A0	1	0.1111111111111111	WP_003978377.1	WP_003978377.1	WP_161269950.1	2	2
Strep_C5150	Strep_C5150A0	1	0.1111111111111111	WP_012998451.1	WP_012998451.1		1	1
Strep_C5151	Strep_C5151A0	1	0.1111111111111111	WP_328837615.1	WP_013001638.1	WP_369277555.1,WP_045562656.1,WP_192333568.1	6	6
Strep_C5152	Strep_C5152A2	2	0.2222222222222222	WP_011031593.1	WP_013005728.1	WP_328840916.1,WP_369280140.1,WP_045561831.1	6	7
Strep_C5153	Strep_C5153A0	1	0.1111111111111111	WP_328837343.1	WP_037727654.1	WP_237314144.1,WP_192360096.1	4	4
Strep_C5154	Strep_C5154A0	1	0.1111111111111111	WP_010355001.1	WP_010355001.1		1	1
Strep_C5155	Strep_C5155A0	1	0.1111111111111111	WP_328834730.1	WP_328834730.1		1	1
Strep_C5156	Strep_C5156A0	1	0.1111111111111111	WP_328838731.1	WP_328838731.1	WP_193380319.1,WP_173402905.1,WP_192363714.1	4	4
Strep_C5157	Strep_C5157A3	2	0.2222222222222222	WP_003977145.1	WP_328840090.1	WP_150470200.1,WP_003947240.1,WP_045557049.1	8	9
Strep_C5158	Strep_C5158A0	1	0.1111111111111111	WP_328840590.1	WP_328840590.1		1	1
Strep_C5159	Strep_C5159A0	1	0.1111111111111111	WP_328840771.1	WP_328840771.1	WP_052683053.1,WP_013005609.1,WP_192365848.1	4	4
Strep_C516	Strep_C516A0	1	0.1111111111111111	WP_328842276.1	WP_093791157.1	WP_015507280.1,WP_049875884.1,WP_192363728.1	6	6
Strep_C5160	Strep_C5160A0	1	0.1111111111111111	WP_369277511.1	WP_369277511.1		1	1
Strep_C5161	Strep_C5161A0	1	0.1111111111111111	WP_369278103.1	WP_369278103.1		1	1
Strep_C5162	Strep_C5162A0	1	0.1111111111111111	WP_003947855.1	WP_003947855.1		1	1
Strep_C5163	Strep_C5163A0	1	0.1111111111111111	WP_003949810.1	WP_003949810.1		1	1
Strep_C5164	Strep_C5164A0	1	0.1111111111111111	WP_319769264.1	WP_003950369.1	WP_150471361.1,WP_045556311.1,WP_086803972.1	5	5
Strep_C5165	Strep_C5165A0	1	0.1111111111111111	WP_369277543.1	WP_003952243.1	WP_045561718.1	3	3
Strep_C5166	Strep_C5166A0	1	0.1111111111111111	WP_328836562.1	WP_003972869.1	WP_328734841.1,WP_003951595.1,WP_045559863.1	9	9
Strep_C5167	Strep_C5167A0	2	0.2222222222222222	WP_003973075.1	WP_003973075.1	WP_041668750.1	2	3
Strep_C5168	Strep_C5168A0	5	0.5555555555555556	WP_013001033.1	WP_016325392.1	WP_210540036.1,WP_011031266.1,WP_013000054.1	6	7
Strep_C5169	Strep_C5169A2	2	0.2222222222222222	WP_003977389.1	WP_045557287.1	WP_328840250.1,WP_086764988.1,WP_013005076.1	7	8
Strep_C517	Strep_C517A0	1	0.1111111111111111	WP_328837267.1	WP_192359938.1	WP_093790371.1,WP_041669269.1	4	4
Strep_C5170	Strep_C5170A0	1	0.1111111111111111	WP_237310174.1	WP_237310174.1		1	1
Strep_C5171	Strep_C5171A0	1	0.1111111111111111	WP_237314659.1	WP_237314659.1		1	1
Strep_C5172	Strep_C5172A0	1	0.1111111111111111	WP_011030870.1	WP_011030870.1		1	1
Strep_C5173	Strep_C5173A0	1	0.1111111111111111	WP_013006410.1	WP_013006410.1	WP_225617679.1	2	2
Strep_C5174	Strep_C5174A0	1	0.1111111111111111	WP_328838034.1	WP_037723249.1	WP_045558645.1,WP_192332536.1	4	4
Strep_C5175	Strep_C5175A0	1	0.1111111111111111	WP_328842217.1	WP_041669444.1	WP_369276887.1,WP_012998922.1,WP_086802294.1	5	4
Strep_C5176	Strep_C5176A0	1	0.1111111111111111	WP_328839105.1	WP_049875787.1	WP_093790981.1,WP_192360164.1	4	4
Strep_C5177	Strep_C5177A0	1	0.1111111111111111	WP_010355751.1	WP_010355751.1		1	1
Strep_C5178	Strep_C5178A0	1	0.1111111111111111	WP_010358555.1	WP_010358555.1		1	1
Strep_C5179	Strep_C5179A0	1	0.1111111111111111	WP_029183917.1	WP_029183917.1		1	1
Strep_C518	Strep_C518A0	1	0.1111111111111111	WP_369280019.1	WP_369280019.1		1	1
Strep_C5180	Strep_C5180A0	1	0.1111111111111111	WP_029184011.1	WP_029184011.1		1	1
Strep_C5181	Strep_C5181A0	1	0.1111111111111111	WP_328836268.1	WP_328836268.1	WP_369279705.1,WP_003951910.1,WP_003972491.1	9	9
Strep_C5182	Strep_C5182A0	1	0.1111111111111111	WP_328839174.1	WP_328839174.1	WP_237310271.1	2	2
Strep_C5183	Strep_C5183A0	1	0.1111111111111111	WP_328839850.1	WP_328839850.1	WP_237310644.1,WP_013004506.1,WP_086803320.1	4	4
Strep_C5184	Strep_C5184A0	1	0.1111111111111111	WP_328841896.1	WP_328841896.1		1	1
Strep_C5185	Strep_C5185A0	1	0.1111111111111111	WP_365266458.1	WP_365266458.1	WP_010353778.1	2	2
Strep_C5186	Strep_C5186A0	1	0.1111111111111111	WP_365271611.1	WP_365271611.1		1	1
Strep_C5187	Strep_C5187A0	1	0.1111111111111111	WP_369277399.1	WP_369277399.1		1	1
Strep_C5188	Strep_C5188A0	1	0.1111111111111111	WP_369278363.1	WP_369278363.1		1	1
Strep_C5189	Strep_C5189A0	1	0.1111111111111111	WP_369279023.1	WP_369279023.1		1	1
Strep_C519	Strep_C519A0	1	0.1111111111111111	WP_237313083.1	WP_237313083.1	WP_086805103.1	2	2
Strep_C5190	Strep_C5190A3	2	0.2222222222222222	WP_003972416.1	WP_369279829.1	WP_045556645.1,WP_328836213.1,WP_003951955.1	7	9
Strep_C5191	Strep_C5191A0	1	0.1111111111111111	WP_319697945.1	WP_003949605.1	WP_369278902.1,WP_003975318.1,WP_237313546.1	7	7
Strep_C5192	Strep_C5192A0	1	0.1111111111111111	WP_328840424.1	WP_003952048.1	WP_369277678.1,WP_003977627.1,WP_237311243.1	8	8
Strep_C5193	Strep_C5193A0	1	0.1111111111111111	WP_328838943.1	WP_008406548.1	WP_086770344.1,WP_003975894.1,WP_045560662.1	9	9
Strep_C5194	Strep_C5194A0	1	0.1111111111111111	WP_037629447.1	WP_037629447.1		1	1
Strep_C5195	Strep_C5195A0	1	0.1111111111111111	WP_328839952.1	WP_041826613.1	WP_369277918.1,WP_045560839.1,WP_231885161.1	6	6
Strep_C5196	Strep_C5196A0	1	0.1111111111111111	WP_016327292.1	WP_016327292.1	WP_161270208.1	2	2
Strep_C5197	Strep_C5197A0	1	0.1111111111111111	WP_328838822.1	WP_045560747.1	WP_003975797.1,WP_013003131.1,WP_192365103.1	5	5
Strep_C5198	Strep_C5198A0	1	0.1111111111111111	WP_037698195.1	WP_045561326.1	WP_369277348.1,WP_012998658.1,WP_192360840.1	6	6
Strep_C5199	Strep_C5199A0	1	0.1111111111111111	WP_052682875.1	WP_052682875.1		1	1
Strep_C52	Strep_C52A0	1	0.1111111111111111	WP_328836722.1	WP_328836722.1		1	1
Strep_C520	Strep_C520A0	1	0.1111111111111111	WP_237312747.1	WP_237312747.1		1	1
Strep_C5200	Strep_C5200A0	1	0.1111111111111111	WP_011028900.1	WP_011028900.1		1	1
Strep_C5201	Strep_C5201A0	1	0.1111111111111111	WP_328838299.1	WP_011031199.1	WP_369278980.1,WP_003975242.1,WP_013000185.1	6	6
Strep_C5202	Strep_C5202A0	1	0.1111111111111111	WP_079033128.1	WP_079033128.1		1	1
Strep_C5203	Strep_C5203A0	1	0.1111111111111111	WP_328841455.1	WP_012998518.1		2	2
Strep_C5204	Strep_C5204A0	1	0.1111111111111111	WP_275874837.1	WP_275874837.1		1	1
Strep_C5205	Strep_C5205A2	2	0.2222222222222222	WP_003974853.1	WP_010352030.1	WP_037689234.1,WP_365268703.1,WP_193381380.1	7	8
Strep_C5206	Strep_C5206A0	1	0.1111111111111111	WP_010353711.1	WP_010353711.1		1	1
Strep_C5207	Strep_C5207A2	2	0.2222222222222222	WP_016327784.1	WP_010358074.1	WP_328836198.1,WP_150473563.1,WP_045556669.1	7	8
Strep_C5208	Strep_C5208A0	1	0.1111111111111111	WP_150473841.1	WP_010359346.1		2	2
Strep_C5209	Strep_C5209A0	1	0.1111111111111111	WP_162947196.1	WP_162947196.1		1	1
Strep_C521	Strep_C521A0	1	0.1111111111111111	WP_237313448.1	WP_237313448.1		1	1
Strep_C5210	Strep_C5210A0	1	0.1111111111111111	WP_319694827.1	WP_319694827.1	WP_369278921.1,WP_008417459.1	3	3
Strep_C5211	Strep_C5211A0	1	0.1111111111111111	WP_328837023.1	WP_328837023.1	WP_150472765.1,WP_003950861.1,WP_003973644.1	9	9
Strep_C5212	Strep_C5212A0	1	0.1111111111111111	WP_328837027.1	WP_328837027.1	WP_369279260.1,WP_013000707.1,WP_192362492.1	4	4
Strep_C5213	Strep_C5213A0	1	0.1111111111111111	WP_328837381.1	WP_328837381.1	WP_045559511.1,WP_013001350.1,WP_192332796.1	4	4
Strep_C5214	Strep_C5214A0	1	0.1111111111111111	WP_328837785.1	WP_328837785.1	WP_037727391.1	2	2
Strep_C5215	Strep_C5215A0	1	0.1111111111111111	WP_328837849.1	WP_328837849.1	WP_237313618.1,WP_013001945.1	3	3
Strep_C5216	Strep_C5216A0	1	0.1111111111111111	WP_413254392.1	WP_413254392.1	WP_369280542.1,WP_037667569.1,WP_193379716.1	6	6
Strep_C5217	Strep_C5217A0	1	0.1111111111111111	WP_365272415.1	WP_365272415.1		1	1
Strep_C5218	Strep_C5218A0	1	0.1111111111111111	WP_369277384.1	WP_369277384.1		1	1
Strep_C5219	Strep_C5219A1	2	0.2222222222222222	WP_003973921.1	WP_003948232.1	WP_010352775.1	3	4
Strep_C522	Strep_C522A0	1	0.1111111111111111	WP_150474517.1	WP_150474517.1		1	1
Strep_C5220	Strep_C5220A0	1	0.1111111111111111	WP_003972029.1	WP_003972029.1	WP_011031441.1	2	2
Strep_C5221	Strep_C5221A0	1	0.1111111111111111	WP_328840069.1	WP_011027932.1	WP_369277861.1,WP_003977116.1,WP_013004791.1	6	6
Strep_C5222	Strep_C5222A0	1	0.1111111111111111	WP_016327037.1	WP_011029803.1		2	2
Strep_C5223	Strep_C5223A0	1	0.1111111111111111	WP_013003694.1	WP_013003694.1		1	1
Strep_C5224	Strep_C5224A0	1	0.1111111111111111	WP_013005385.1	WP_013005385.1		1	1
Strep_C5225	Strep_C5225A0	1	0.1111111111111111	WP_328835063.1	WP_013006129.1		2	2
Strep_C5226	Strep_C5226A0	1	0.1111111111111111	WP_328840094.1	WP_078580239.1	WP_369280818.1,WP_078853389.1,WP_192364707.1	6	6
Strep_C5227	Strep_C5227A0	1	0.1111111111111111	WP_328837964.1	WP_225617389.1		2	2
Strep_C5228	Strep_C5228A0	1	0.1111111111111111	WP_318036795.1	WP_318036795.1		1	1
Strep_C5229	Strep_C5229A0	1	0.1111111111111111	WP_010353522.1	WP_010353522.1		1	1
Strep_C523	Strep_C523A0	1	0.1111111111111111	WP_328836937.1	WP_328836937.1		1	1
Strep_C5230	Strep_C5230A0	1	0.1111111111111111	WP_010356856.1	WP_010356856.1		1	1
Strep_C5231	Strep_C5231A0	1	0.1111111111111111	WP_010357962.1	WP_010357962.1		1	1
Strep_C5232	Strep_C5232A0	1	0.1111111111111111	WP_010358373.1	WP_010358373.1		1	1
Strep_C5233	Strep_C5233A0	1	0.1111111111111111	WP_010359047.1	WP_010359047.1		1	1
Strep_C5234	Strep_C5234A3	2	0.2222222222222222	WP_003973184.1	WP_029183754.1	WP_199924066.1,WP_150473111.1,WP_015506979.1	8	9
Strep_C5235	Strep_C5235A3	2	0.2222222222222222	WP_030873385.1	WP_046708726.1	WP_060884973.1,WP_150470614.1,WP_003947675.1	7	9
Strep_C5236	Strep_C5236A0	1	0.1111111111111111	WP_328835771.1	WP_328835771.1		1	1
Strep_C5237	Strep_C5237A0	1	0.1111111111111111	WP_328836685.1	WP_328836685.1	WP_369279468.1,WP_176725941.1,WP_003973183.1	9	9
Strep_C5238	Strep_C5238A0	1	0.1111111111111111	WP_328837757.1	WP_328837757.1	WP_369278905.1,WP_045558124.1,WP_013001857.1	6	6
Strep_C5239	Strep_C5239A0	1	0.1111111111111111	WP_328840072.1	WP_328840072.1	WP_369277859.1,WP_237310895.1,WP_011027930.1	6	6
Strep_C524	Strep_C524A0	1	0.1111111111111111	WP_328838456.1	WP_328838456.1		1	1
Strep_C5240	Strep_C5240A0	1	0.1111111111111111	WP_328840723.1	WP_328840723.1		1	1
Strep_C5241	Strep_C5241A0	1	0.1111111111111111	WP_369277605.1	WP_369277605.1		1	1
Strep_C5242	Strep_C5242A0	1	0.1111111111111111	WP_369278897.1	WP_369278897.1		1	1
Strep_C5243	Strep_C5243A0	1	0.1111111111111111	WP_369280510.1	WP_369280510.1		1	1
Strep_C5244	Strep_C5244A0	1	0.1111111111111111	WP_015508268.1	WP_015508268.1		1	1
Strep_C5245	Strep_C5245A0	1	0.1111111111111111	WP_003976468.1	WP_003976468.1	WP_011028291.1	2	2
Strep_C5246	Strep_C5246A0	1	0.1111111111111111	WP_186009678.1	WP_186009678.1	WP_173943989.1,WP_010352624.1	3	3
Strep_C5247	Strep_C5247A0	2	0.2222222222222222	WP_011031839.1	WP_045559978.1	WP_041668842.1,WP_192365597.1	4	5
Strep_C5248	Strep_C5248A0	1	0.1111111111111111	WP_037694217.1	WP_093789458.1	WP_013001377.1,WP_086802846.1	4	4
Strep_C5249	Strep_C5249A0	1	0.1111111111111111	WP_237313092.1	WP_237313092.1	WP_192363548.1	2	2
Strep_C525	Strep_C525A0	1	0.1111111111111111	WP_369277476.1	WP_369277476.1		1	1
Strep_C5250	Strep_C5250A0	1	0.1111111111111111	WP_003975734.1	WP_013003067.1	WP_011028755.1,WP_010352325.1	4	4
Strep_C5251	Strep_C5251A0	1	0.1111111111111111	WP_192365246.1	WP_192365246.1	WP_010354653.1	2	2
Strep_C5252	Strep_C5252A0	1	0.1111111111111111	WP_010350876.1	WP_010350876.1		1	1
Strep_C5253	Strep_C5253A0	1	0.1111111111111111	WP_010353368.1	WP_010353368.1		1	1
Strep_C5254	Strep_C5254A0	1	0.1111111111111111	WP_010359655.1	WP_010359655.1		1	1
Strep_C5255	Strep_C5255A0	1	0.1111111111111111	WP_178854900.1	WP_178854900.1		1	1
Strep_C5256	Strep_C5256A2	2	0.2222222222222222	WP_003973466.1	WP_328836867.1	WP_369279344.1,WP_045562437.1,WP_037724730.1	7	8
Strep_C5257	Strep_C5257A2	2	0.2222222222222222	WP_003975020.1	WP_328838175.1	WP_369278773.1,WP_045558487.1,WP_013002271.1	7	8
Strep_C5258	Strep_C5258A0	1	0.1111111111111111	WP_328841067.1	WP_328841067.1	WP_369277239.1,WP_003951658.1,WP_003978017.1	10	9
Strep_C5259	Strep_C5259A0	1	0.1111111111111111	WP_459565537.1	WP_459565537.1	WP_150474607.1,WP_435002961.1,WP_086803929.1	5	5
Strep_C526	Strep_C526A0	1	0.1111111111111111	WP_134112143.1	WP_134112143.1		1	1
Strep_C5260	Strep_C5260A0	1	0.1111111111111111	WP_190046582.1	WP_190046582.1		1	1
Strep_C5261	Strep_C5261A0	1	0.1111111111111111	WP_328838532.1	WP_365276533.1	WP_008404015.1,WP_016326904.1,WP_045556081.1	9	9
Strep_C5262	Strep_C5262A0	1	0.1111111111111111	WP_369279798.1	WP_369279798.1		1	1
Strep_C5263	Strep_C5263A0	1	0.1111111111111111	WP_369280313.1	WP_369280313.1		1	1
Strep_C5264	Strep_C5264A0	1	0.1111111111111111	WP_003950381.1	WP_003950381.1		1	1
Strep_C5265	Strep_C5265A0	1	0.1111111111111111	WP_003950977.1	WP_003950977.1		1	1
Strep_C5266	Strep_C5266A0	1	0.1111111111111111	WP_015506854.1	WP_015506854.1		1	1
Strep_C5267	Strep_C5267A0	1	0.1111111111111111	WP_003971507.1	WP_003971507.1	WP_161270409.1	2	2
Strep_C5268	Strep_C5268A0	1	0.1111111111111111	WP_150472686.1	WP_003973749.1	WP_011030120.1,WP_010353625.1	4	4
Strep_C5269	Strep_C5269A0	1	0.1111111111111111	WP_003976262.1	WP_003976262.1	WP_011028416.1	2	2
Strep_C527	Strep_C527A0	1	0.1111111111111111	WP_107469029.1	WP_107469029.1		1	1
Strep_C5270	Strep_C5270A0	4	0.4444444444444444	WP_006378722.1	WP_016325181.1	WP_369276956.1,WP_015508249.1,WP_011027250.1	8	8
Strep_C5271	Strep_C5271A0	1	0.1111111111111111	WP_045560446.1	WP_045560446.1	WP_192363835.1	2	2
Strep_C5272	Strep_C5272A0	1	0.1111111111111111	WP_193380597.1	WP_193380597.1		1	1
Strep_C5273	Strep_C5273A0	1	0.1111111111111111	WP_328836039.1	WP_237312914.1	WP_369279953.1,WP_012999138.1,WP_086804707.1	6	6
Strep_C5274	Strep_C5274A0	1	0.1111111111111111	WP_237313509.1	WP_237313509.1		1	1
Strep_C5275	Strep_C5275A0	1	0.1111111111111111	WP_237313927.1	WP_237313927.1		1	1
Strep_C5276	Strep_C5276A0	1	0.1111111111111111	WP_079021246.1	WP_011027693.1		2	2
Strep_C5277	Strep_C5277A0	1	0.1111111111111111	WP_012998429.1	WP_012998429.1		1	1
Strep_C5278	Strep_C5278A0	1	0.1111111111111111	WP_413254555.1	WP_012998474.1	WP_443033203.1	3	3
Strep_C5279	Strep_C5279A0	1	0.1111111111111111	WP_016325518.1	WP_013000184.1	WP_011031197.1	3	3
Strep_C528	Strep_C528A0	1	0.1111111111111111	WP_050987396.1	WP_050987396.1		1	1
Strep_C5280	Strep_C5280A0	1	0.1111111111111111	WP_328838067.1	WP_013002135.1		2	2
Strep_C5281	Strep_C5281A0	1	0.1111111111111111	WP_328840253.1	WP_013005080.1		2	2
Strep_C5282	Strep_C5282A0	1	0.1111111111111111	WP_231885051.1	WP_231885051.1		1	1
Strep_C5283	Strep_C5283A0	1	0.1111111111111111	WP_434991380.1	WP_434991380.1		1	1
Strep_C5284	Strep_C5284A0	1	0.1111111111111111	WP_328836951.1	WP_192335528.1	WP_193382189.1	3	3
Strep_C5285	Strep_C5285A0	1	0.1111111111111111	WP_010355479.1	WP_010355479.1		1	1
Strep_C5286	Strep_C5286A0	1	0.1111111111111111	WP_010360022.1	WP_010360022.1		1	1
Strep_C5287	Strep_C5287A0	1	0.1111111111111111	WP_010360382.1	WP_010360382.1		1	1
Strep_C5288	Strep_C5288A0	1	0.1111111111111111	WP_010361044.1	WP_010361044.1		1	1
Strep_C5289	Strep_C5289A0	1	0.1111111111111111	WP_319167524.1	WP_319167524.1		1	1
Strep_C529	Strep_C529A0	1	0.1111111111111111	WP_016326487.1	WP_016326487.1		1	1
Strep_C5290	Strep_C5290A3	2	0.2222222222222222	WP_003976298.1	WP_037699777.1	WP_086769454.1,WP_003947954.1,WP_045557452.1	8	9
Strep_C5291	Strep_C5291A0	1	0.1111111111111111	WP_037702178.1	WP_037702178.1	WP_237310862.1,WP_013004714.1,WP_086799931.1	4	4
Strep_C5292	Strep_C5292A0	1	0.1111111111111111	WP_328835419.1	WP_328835419.1	WP_369280806.1,WP_037727773.1,WP_225618172.1	4	4
Strep_C5293	Strep_C5293A0	1	0.1111111111111111	WP_327343449.1	WP_328835624.1	WP_086804052.1,WP_086804055.1,WP_010356843.1	13	9
Strep_C5294	Strep_C5294A0	1	0.1111111111111111	WP_328836921.1	WP_328836921.1		1	1
Strep_C5295	Strep_C5295A3	2	0.2222222222222222	WP_045557361.1	WP_167534843.1	WP_328842398.1,WP_016325828.1,WP_030871154.1	7	8
Strep_C5296	Strep_C5296A0	1	0.1111111111111111	WP_328837229.1	WP_328735229.1	WP_045559196.1,WP_013001140.1,WP_192335311.1	6	6
Strep_C5297	Strep_C5297A0	1	0.1111111111111111	WP_369277565.1	WP_369277565.1		1	1
Strep_C5298	Strep_C5298A0	1	0.1111111111111111	WP_369277634.1	WP_369277634.1		1	1
Strep_C5299	Strep_C5299A0	1	0.1111111111111111	WP_328839681.1	WP_369278042.1	WP_015508013.1,WP_003976658.1,WP_237310605.1	7	7
Strep_C53	Strep_C53A0	1	0.1111111111111111	WP_443033248.1	WP_443033248.1		1	1
Strep_C530	Strep_C530A0	1	0.1111111111111111	WP_319152200.1	WP_319152200.1		1	1
Strep_C5300	Strep_C5300A0	1	0.1111111111111111	WP_328842170.1	WP_369279022.1	WP_003974350.1,WP_011029752.1,WP_010354328.1	5	5
Strep_C5301	Strep_C5301A0	1	0.1111111111111111	WP_369280023.1	WP_369280023.1	WP_010353686.1	2	2
Strep_C5302	Strep_C5302A0	1	0.1111111111111111	WP_003946778.1	WP_003946778.1		1	1
Strep_C5303	Strep_C5303A0	1	0.1111111111111111	WP_003948981.1	WP_003948981.1		1	1
Strep_C5304	Strep_C5304A0	1	0.1111111111111111	WP_328838812.1	WP_015507215.1	WP_369278499.1,WP_003975783.1,WP_045556451.1	8	8
Strep_C5305	Strep_C5305A0	1	0.1111111111111111	WP_015507502.1	WP_015507502.1		1	1
Strep_C5306	Strep_C5306A0	2	0.2222222222222222	WP_011030675.1	WP_011030675.1		1	2
Strep_C5307	Strep_C5307A0	1	0.1111111111111111	WP_328840675.1	WP_045560385.1	WP_013005476.1,WP_192363947.1	4	4
Strep_C5308	Strep_C5308A0	1	0.1111111111111111	WP_234308145.1	WP_234308145.1		1	1
Strep_C5309	Strep_C5309A0	1	0.1111111111111111	WP_328837506.1	WP_013001493.1	WP_193380519.1,WP_192364119.1	4	4
Strep_C531	Strep_C531A0	1	0.1111111111111111	WP_369278273.1	WP_003948067.1	WP_016326221.1,WP_237310284.1,WP_011028469.1	8	8
Strep_C5310	Strep_C5310A0	1	0.1111111111111111	WP_013005513.1	WP_013005513.1		1	1
Strep_C5311	Strep_C5311A0	1	0.1111111111111111	WP_328841173.1	WP_013005994.1		2	2
Strep_C5312	Strep_C5312A0	1	0.1111111111111111	WP_413254435.1	WP_192366065.1	WP_365275531.1,WP_003973307.1	4	4
Strep_C5313	Strep_C5313A0	1	0.1111111111111111	WP_010350615.1	WP_010350615.1		1	1
Strep_C5314	Strep_C5314A0	1	0.1111111111111111	WP_010352135.1	WP_010352135.1		1	1
Strep_C5315	Strep_C5315A0	1	0.1111111111111111	WP_328840910.1	WP_010352867.1		2	2
Strep_C5316	Strep_C5316A0	1	0.1111111111111111	WP_010355670.1	WP_010355670.1		1	1
Strep_C5317	Strep_C5317A0	1	0.1111111111111111	WP_010357434.1	WP_010357434.1		1	1
Strep_C5318	Strep_C5318A0	1	0.1111111111111111	WP_223786364.1	WP_223786364.1		1	1
